#{"t_start": 1750064445.986279, "env_id": "my_robotenv-v1"}
r,l,t
104.0,57,5062.914584
103.0,37,5063.043792
103.5,29,5063.180788
-36.5,11,5063.208908
93.0,135,5063.588208
89.0,58,5063.744931
61.0,195,5064.345118
91.0,65,5064.531375
98.5,27,5064.605511
87.5,120,5064.947726
104.0,28,5065.063371
81.5,108,5065.406539
104.5,44,5065.529684
93.5,76,5065.738891
102.5,69,5065.932112
95.5,51,5066.077762
101.5,12,5072.070209
68.0,100,5072.362061
109.5,45,5072.494197
10.0,343,5073.522127
-38.0,14,5073.559721
-36.5,7,5073.583721
109.5,38,5073.743377
95.5,61,5073.937546
-29.0,5,5073.951572
28.5,168,5074.490973
100.5,52,5074.630685
103.0,44,5074.757356
98.0,57,5074.92201
72.5,104,5075.21341
96.5,37,5075.323486
96.5,75,5075.529439
86.5,114,5075.92569
-35.5,17,5075.979231
27.5,223,5076.602573
96.0,79,5076.833389
93.0,78,5077.060432
62.5,154,5077.50017
58.0,162,5078.0582
62.5,151,5084.536928
101.5,25,5084.666464
88.5,89,5085.046159
22.5,347,5086.395076
64.5,153,5086.802589
107.5,38,5086.905197
75.0,138,5087.402016
-52.5,31,5087.478534
61.5,136,5087.834875
102.0,49,5087.959572
92.5,50,5088.112989
60.5,215,5088.743639
53.5,259,5089.622824
97.0,72,5089.830976
73.5,163,5090.279657
-3.0,354,5097.405709
95.5,79,5097.628995
-31.5,2,5097.641995
81.0,95,5097.907148
17.0,345,5098.958403
95.5,64,5099.137619
-39.0,13,5099.177188
104.0,62,5099.351473
61.0,149,5099.772722
43.5,247,5100.507916
99.5,67,5100.679593
99.0,58,5100.829236
101.5,20,5100.882803
100.5,58,5101.029477
94.5,44,5101.14743
82.0,109,5101.425819
100.0,46,5101.57171
102.5,37,5101.686818
102.5,51,5101.813275
94.0,74,5102.020984
92.5,86,5102.320731
107.0,44,5102.46052
82.5,110,5102.822706
-29.0,5,5102.865308
98.0,67,5109.078787
90.0,97,5109.454266
100.0,63,5109.638967
84.5,99,5109.924344
82.5,123,5110.308519
107.0,38,5110.411649
105.5,52,5110.560287
105.0,57,5110.724996
89.0,79,5110.95015
82.5,129,5111.357332
104.0,27,5111.461492
97.5,77,5111.684756
76.5,95,5111.961529
94.0,54,5112.127805
76.0,114,5112.487102
100.5,52,5112.641596
101.0,63,5112.849497
88.0,121,5113.200014
98.0,53,5113.427228
59.5,165,5113.928993
96.0,85,5114.178394
104.5,29,5114.269006
85.5,95,5114.574715
101.5,49,5114.762435
96.0,76,5115.0241
68.5,166,5121.119874
102.0,53,5121.274415
104.0,62,5121.459216
100.5,33,5121.55825
-36.5,13,5121.59925
70.5,147,5122.027578
95.5,49,5122.251786
102.0,62,5122.442313
40.5,181,5122.979554
108.5,46,5123.114096
-38.0,72,5123.318137
88.5,59,5123.485805
-30.5,1,5123.49079
81.0,153,5123.951485
90.0,79,5124.309044
64.5,196,5124.876658
96.0,89,5125.139068
100.0,69,5125.347614
105.0,30,5125.437742
103.5,84,5125.686293
95.0,78,5125.915839
-36.5,22,5125.982349
109.5,34,5126.072368
104.0,27,5126.212963
80.5,113,5126.57842
102.5,50,5126.731948
105.5,52,5126.94748
24.5,217,5133.678821
108.0,38,5133.79084
65.0,133,5134.179909
108.5,46,5134.315536
81.5,104,5134.616221
101.0,42,5134.749768
104.0,58,5134.986823
74.0,101,5135.279368
105.5,54,5135.433629
101.0,38,5135.548154
79.5,126,5135.913385
90.0,63,5136.082912
94.0,79,5136.312457
98.5,38,5136.418487
100.5,63,5136.60152
65.5,149,5137.103141
99.5,43,5137.222159
107.0,39,5137.338178
93.5,114,5137.68538
76.0,140,5138.113982
87.5,90,5138.378051
85.5,53,5138.531579
91.0,64,5138.719276
-36.5,9,5138.745263
99.0,87,5139.063825
99.5,64,5139.248888
107.5,59,5139.416031
85.0,112,5145.660285
95.0,83,5145.902831
-39.0,12,5145.937837
105.5,37,5146.047364
60.5,146,5146.471437
92.0,116,5146.804338
92.0,42,5146.928319
82.0,93,5147.218445
100.5,80,5147.506126
106.5,34,5147.602143
104.5,57,5147.755666
-30.5,1,5147.757666
98.0,49,5147.893209
44.0,229,5148.546463
44.0,170,5149.01057
59.0,185,5149.59797
104.5,66,5149.792519
-114.0,654,5157.243382
85.5,124,5157.59652
110.0,27,5157.690536
109.0,49,5157.887687
100.0,72,5158.111238
91.0,86,5158.34778
104.5,47,5158.482804
94.5,31,5158.576337
103.0,23,5158.652738
103.5,37,5158.76975
107.0,39,5158.878771
107.5,44,5159.005927
82.5,105,5159.356833
95.0,69,5159.5515
95.5,86,5159.875581
89.5,146,5160.310693
68.0,151,5160.812507
109.5,46,5160.951042
104.0,36,5161.057053
-30.5,1,5161.061053
92.0,76,5161.312624
104.0,32,5161.404252
97.0,81,5161.65481
98.5,93,5162.01214
80.5,141,5162.410851
101.0,60,5162.587378
99.5,59,5162.751416
98.0,59,5162.918467
-31.5,6,5162.937466
97.0,54,5163.089995
100.0,72,5163.305782
33.5,180,5169.957784
91.5,120,5170.303666
105.0,79,5170.558367
108.5,59,5170.77363
108.0,43,5170.889759
27.5,293,5171.76088
81.0,149,5172.18249
107.0,31,5172.271329
82.0,101,5172.600394
94.5,54,5172.778838
92.5,70,5172.975158
106.5,62,5173.153605
66.0,181,5173.668031
84.5,94,5173.945035
-43.0,21,5174.005907
106.0,21,5174.066441
99.5,57,5174.231087
101.5,82,5174.459939
71.0,165,5174.990154
105.5,88,5175.239754
98.5,64,5175.416692
94.5,73,5175.622176
101.0,29,5181.728329
95.0,62,5181.908448
104.5,40,5182.051107
109.0,47,5182.188272
84.0,92,5182.460322
65.0,193,5183.018546
97.0,74,5183.396506
87.5,111,5183.759835
99.5,64,5183.942285
87.0,108,5184.26869
101.0,57,5184.460936
110.5,33,5184.553098
106.5,46,5184.688206
102.5,72,5184.894403
100.0,55,5185.065776
69.0,148,5185.554251
94.0,56,5185.722261
79.0,96,5186.021642
70.0,121,5186.382405
71.5,166,5186.876111
94.0,57,5187.096855
100.5,92,5187.415864
95.0,88,5187.790644
103.5,39,5187.898298
95.5,132,5194.215992
80.5,109,5194.655753
94.0,50,5194.80142
91.5,77,5195.021719
104.0,50,5195.175449
107.5,46,5195.309091
93.0,101,5195.602165
105.0,60,5195.777898
102.0,29,5195.863659
85.0,125,5196.220576
102.5,32,5196.373309
103.0,51,5196.540024
98.5,42,5196.66467
-15.0,222,5197.303871
99.5,73,5197.520818
94.5,90,5197.765594
98.5,100,5198.064889
-31.5,2,5198.070896
85.0,96,5198.403996
66.0,165,5198.941249
82.0,68,5199.133636
76.0,128,5199.51326
102.5,44,5199.650995
105.5,31,5199.738612
76.5,155,5200.182395
96.5,40,5200.349635
-34.5,12,5200.408204
83.5,91,5206.400189
35.5,364,5207.516384
103.0,57,5207.675054
100.5,62,5207.852345
103.5,84,5208.089637
100.0,13,5208.131141
70.0,166,5208.60664
101.5,70,5208.805911
104.0,112,5209.118223
72.0,139,5209.642776
47.5,206,5210.24137
106.0,38,5210.349942
87.0,64,5210.53736
93.0,91,5210.799433
102.5,48,5210.934605
88.5,76,5211.152496
94.5,92,5211.473544
93.0,63,5211.714337
71.5,132,5212.048319
69.0,184,5218.345936
102.0,42,5218.47161
86.0,98,5218.799612
-32.0,4,5218.814142
-18.5,316,5219.80788
90.5,95,5220.087625
-42.5,17,5220.141832
99.0,93,5220.407342
94.5,59,5220.625591
91.0,82,5220.948313
65.5,149,5221.390619
73.0,144,5221.797462
99.5,34,5221.895601
73.0,154,5222.343933
95.5,34,5222.447637
73.0,175,5223.015268
91.0,87,5223.281991
62.5,192,5223.840903
73.5,146,5224.266408
99.0,58,5224.432084
100.5,63,5230.715628
95.0,92,5230.976439
78.5,127,5231.364809
105.0,53,5231.597778
53.0,185,5232.12797
100.0,67,5232.329656
104.0,38,5232.44167
101.5,72,5232.663785
107.0,62,5232.8631
93.5,57,5233.021514
105.5,36,5233.128027
100.5,49,5233.287735
98.0,74,5233.584913
91.0,95,5233.824437
94.0,69,5234.005436
97.5,44,5234.118535
89.0,107,5234.408827
108.0,44,5234.520966
91.0,66,5234.685696
107.5,44,5234.797429
100.0,64,5234.961078
101.5,49,5235.085782
104.0,26,5235.188038
83.0,115,5235.504575
93.5,60,5235.693322
83.0,160,5236.25401
87.0,108,5236.598768
-30.5,1,5236.601335
75.5,93,5242.855226
62.0,163,5243.341237
101.0,76,5243.556973
105.5,59,5243.724282
99.5,21,5243.783826
105.5,45,5243.913119
106.5,67,5244.092844
96.5,72,5244.294698
99.0,90,5244.543482
53.5,186,5245.18037
-30.5,2,5245.185367
55.0,267,5246.0382
80.0,136,5246.421152
72.5,166,5246.947367
93.5,63,5247.128179
80.5,122,5247.515408
104.0,43,5247.643284
87.0,91,5247.917572
103.5,48,5248.060244
-33.5,4,5248.071274
101.5,57,5248.238868
103.0,61,5248.441772
33.5,247,5255.197555
104.0,56,5255.409511
102.5,61,5255.618173
-43.0,30,5255.707353
103.0,28,5255.781927
96.5,87,5256.029451
62.0,196,5256.587543
80.0,155,5257.04126
94.0,55,5257.199385
98.5,57,5257.394743
96.5,44,5257.54939
78.0,151,5257.972723
103.5,36,5258.072428
100.0,75,5258.280729
100.0,48,5258.4165
101.5,40,5258.528302
93.0,52,5258.676975
92.5,69,5258.874215
84.0,100,5259.201079
102.5,43,5259.349701
71.0,169,5259.874
80.0,108,5260.199068
95.5,83,5260.445699
103.5,62,5260.657857
102.5,59,5260.827553
81.0,109,5266.940473
30.5,298,5267.776885
56.5,191,5268.389493
93.0,112,5268.715325
95.0,80,5268.94313
50.5,284,5269.807583
90.5,137,5270.262594
101.5,53,5270.418248
96.0,83,5270.660824
88.5,150,5271.118121
53.0,193,5271.750188
54.5,207,5272.393259
95.5,91,5272.645381
13.5,318,5279.62431
84.0,125,5279.988711
33.0,224,5280.624638
94.0,70,5280.826984
84.5,167,5281.383802
86.5,69,5281.582267
97.0,64,5281.783647
103.0,48,5281.916173
-31.0,4,5281.927173
82.5,103,5282.217469
99.0,72,5282.424701
99.0,35,5282.526816
107.0,37,5282.62995
85.0,94,5282.936662
89.5,76,5283.182219
94.5,99,5283.468156
90.5,98,5283.74522
98.5,65,5283.932867
39.5,198,5284.511654
101.0,58,5284.672366
85.0,123,5285.074924
-30.5,1,5285.077924
103.0,66,5291.358993
93.0,40,5291.494721
88.5,56,5291.640348
110.0,41,5291.742412
82.5,89,5291.964258
92.5,57,5292.110954
101.5,63,5292.267586
106.5,80,5292.471866
99.5,65,5292.641264
96.5,106,5292.913523
77.0,106,5293.197887
62.0,150,5293.650678
97.5,40,5293.774301
101.5,35,5293.888404
57.5,150,5294.416114
88.5,117,5294.746535
62.0,233,5295.461707
96.5,92,5295.774893
80.0,115,5296.206729
-31.0,2,5296.218754
100.5,55,5296.395915
87.0,112,5296.684815
95.5,63,5296.848827
102.5,35,5296.936895
94.0,62,5297.09782
98.5,43,5297.208269
95.0,50,5303.22916
74.0,152,5303.712644
105.5,50,5303.859042
106.0,40,5303.979154
100.0,40,5304.092522
90.0,92,5304.364405
96.5,58,5304.533092
105.5,62,5304.716436
94.0,45,5304.844578
96.0,57,5305.002535
-35.5,9,5305.030535
16.5,348,5306.088299
103.5,99,5306.366245
64.0,183,5306.979345
102.5,15,5307.017945
102.0,68,5307.28287
-35.0,13,5307.332431
98.5,87,5307.58268
91.5,78,5307.80349
104.5,71,5308.008817
93.5,83,5308.292047
96.0,70,5308.486938
95.0,83,5308.72466
92.5,90,5308.974039
86.0,107,5309.383114
90.5,89,5315.674949
96.5,83,5315.940497
101.0,45,5316.066166
108.0,22,5316.132706
101.0,59,5316.297883
91.5,65,5316.481562
94.5,97,5316.766376
100.5,85,5317.015253
98.0,90,5317.267845
103.5,63,5317.448774
110.0,46,5317.603385
91.0,70,5317.845853
97.0,95,5318.089953
62.5,264,5318.763911
78.0,98,5319.020666
101.5,20,5319.073238
-33.5,6,5319.088266
-32.5,3,5319.095266
84.5,143,5319.483504
92.5,72,5319.690844
101.0,75,5319.923235
-43.5,17,5319.976791
94.0,57,5320.143562
52.5,189,5320.777876
98.0,66,5320.961158
106.0,70,5321.199765
100.5,56,5321.360791
88.5,90,5327.646912
99.5,73,5327.849032
97.5,57,5328.033413
80.5,95,5328.316534
97.0,79,5328.546804
89.0,113,5328.935368
-35.5,9,5328.992905
-32.5,6,5329.008472
99.0,44,5329.132413
102.5,17,5329.194466
108.5,62,5329.408315
58.0,231,5330.059642
100.0,86,5330.29696
86.5,110,5330.623049
95.0,42,5330.748783
-32.5,3,5330.757783
96.5,55,5330.950809
99.5,51,5331.123608
91.0,81,5331.354311
17.5,276,5332.217938
90.5,72,5332.420215
67.0,136,5332.804731
86.0,74,5333.088408
81.0,100,5333.342485
72.0,126,5339.34059
97.0,103,5339.669161
102.0,80,5339.871476
101.0,19,5339.922026
-33.0,4,5339.931054
98.0,47,5340.081657
97.0,69,5340.254559
110.5,45,5340.367418
88.5,80,5340.564016
101.5,85,5340.780317
81.5,111,5341.058285
110.0,55,5341.200299
103.0,77,5341.413176
80.5,133,5341.817995
84.0,119,5342.222152
101.0,60,5342.489414
97.0,57,5342.634086
78.0,114,5342.92204
92.0,101,5343.207325
96.5,72,5343.392637
87.0,60,5343.545705
86.5,99,5343.792884
107.0,42,5343.898556
82.5,86,5344.11071
84.0,129,5344.470308
82.0,96,5344.752693
81.5,108,5351.155149
101.0,40,5351.310793
83.0,117,5351.650513
107.0,56,5351.81122
101.5,32,5351.918389
89.0,90,5352.252308
83.0,103,5352.550096
107.0,34,5352.663109
92.0,76,5352.889328
95.0,91,5353.154251
81.0,110,5353.520782
107.5,51,5353.658507
98.5,74,5353.866764
105.5,18,5353.921331
96.5,44,5354.094244
79.5,93,5354.388987
84.0,97,5354.665394
98.5,52,5354.813072
87.0,70,5355.016224
-116.5,804,5363.326672
99.5,22,5363.393069
108.0,29,5363.480885
104.5,65,5363.665974
96.0,50,5363.808603
-74.0,73,5364.022851
91.5,104,5364.344042
87.0,117,5364.770899
98.5,60,5364.94031
101.5,79,5365.167048
102.5,36,5365.27412
81.0,150,5365.696825
89.0,93,5365.958642
83.0,74,5366.17481
86.0,108,5366.545924
74.0,145,5366.961457
79.5,74,5367.178596
71.5,159,5367.623262
91.0,84,5367.941417
103.5,18,5367.991181
78.5,158,5368.46233
82.5,107,5368.81271
49.0,219,5375.462675
92.5,75,5375.697601
92.0,74,5375.919542
104.5,25,5375.991112
106.5,64,5376.189297
80.5,123,5376.54116
85.5,119,5376.952244
86.5,93,5377.226715
104.5,56,5377.392589
98.0,66,5377.586204
70.5,137,5377.980164
105.5,41,5378.149476
105.5,28,5378.228729
80.0,136,5378.626367
78.5,120,5379.04481
96.5,53,5379.201338
-33.5,8,5379.243307
86.5,100,5379.536294
-31.5,3,5379.545322
104.5,34,5379.643039
103.0,63,5379.822573
105.5,86,5380.067188
99.0,80,5380.29539
87.5,63,5380.481661
104.5,59,5380.65793
-56.0,44,5380.858157
96.5,64,5381.051651
99.5,57,5381.220353
62.5,184,5387.780816
65.5,159,5388.249181
75.0,148,5388.681961
69.5,160,5389.247695
-29.0,3,5389.257267
-30.5,1,5389.259269
93.0,61,5389.49929
96.0,66,5389.692044
97.5,75,5389.914282
103.0,55,5390.077931
98.0,57,5390.242242
97.5,58,5390.405865
99.5,70,5390.658303
108.0,55,5390.834331
89.0,99,5391.126693
102.5,58,5391.332881
-30.5,1,5391.341908
94.5,83,5391.620163
104.0,42,5391.742598
104.0,66,5391.930495
97.0,56,5392.087116
93.5,73,5392.317657
85.0,137,5392.696459
61.5,122,5393.031689
96.5,67,5393.29206
58.5,186,5393.916711
93.0,66,5394.099386
-31.5,2,5394.111909
93.0,53,5400.267261
101.0,58,5400.442556
82.0,121,5400.813954
79.0,128,5401.18432
108.5,41,5401.299966
93.5,84,5401.543256
91.5,85,5401.786783
69.0,154,5402.29892
88.5,101,5402.592648
80.0,127,5402.952224
74.0,110,5403.269641
92.5,75,5403.488625
104.0,34,5403.59782
76.5,132,5404.000668
106.5,38,5404.163978
104.5,35,5404.291991
79.0,120,5404.632609
99.0,80,5404.862143
57.5,180,5405.383897
102.5,36,5405.480718
103.5,49,5405.616745
96.0,73,5405.831547
99.5,45,5405.997676
100.5,59,5406.251084
101.0,34,5406.338597
102.5,74,5412.456979
84.0,99,5412.729484
35.0,248,5413.424763
93.5,75,5413.626937
99.0,66,5413.817236
93.5,66,5414.009324
89.0,73,5414.219508
83.0,69,5414.488413
99.5,34,5414.5875
83.5,84,5414.818344
106.5,46,5414.953042
101.0,52,5415.10804
98.0,47,5415.248725
103.5,104,5415.538162
68.0,181,5416.083465
92.0,62,5416.331055
-43.0,21,5416.429387
88.0,65,5416.59665
104.0,34,5416.683851
96.5,49,5416.80956
93.5,56,5416.958281
87.5,102,5417.243882
88.0,82,5417.460168
106.5,76,5417.661387
97.5,64,5417.825072
99.5,57,5417.970789
108.0,34,5418.059953
-30.5,1,5418.063924
110.0,36,5424.418677
102.0,51,5424.600778
107.5,41,5424.72406
106.5,37,5424.830787
75.5,153,5425.293303
106.5,47,5425.445199
96.5,93,5425.793952
93.0,85,5426.056118
100.0,50,5426.272038
44.0,243,5427.083643
106.0,29,5427.180798
94.0,67,5427.380958
59.0,171,5427.86903
94.0,72,5428.097172
107.0,39,5428.273189
98.5,88,5428.537054
95.5,127,5428.91052
82.5,124,5429.334373
98.0,62,5429.515324
97.0,81,5429.752571
107.0,83,5429.99652
106.5,60,5430.221872
95.5,84,5430.490365
110.5,59,5430.660552
70.0,176,5437.251909
105.0,34,5437.352498
88.0,92,5437.624625
62.0,165,5438.214174
98.0,64,5438.413588
92.5,44,5438.550741
106.0,44,5438.753055
92.0,76,5438.982314
65.0,197,5439.562337
-34.0,7,5439.589865
63.0,162,5440.071272
104.0,65,5440.272308
91.0,75,5440.48943
97.0,44,5440.671445
89.5,81,5440.948737
107.5,35,5441.064774
104.5,52,5441.225345
96.0,50,5441.404032
58.5,168,5441.909204
101.0,61,5442.111274
99.0,38,5442.229308
101.0,64,5442.446727
103.0,33,5442.54676
99.5,75,5442.838479
106.5,35,5442.930519
102.0,31,5443.009933
78.0,115,5443.302513
69.0,142,5449.760431
96.0,89,5450.108092
104.0,64,5450.359679
107.5,61,5450.597351
91.5,78,5450.914137
104.0,46,5451.03124
99.5,41,5451.143758
93.5,30,5451.241392
101.0,74,5451.492808
79.0,138,5451.945903
103.0,58,5452.145078
93.5,89,5452.370565
75.5,126,5452.784956
103.0,66,5452.979994
99.0,54,5453.142611
90.5,78,5453.383342
106.5,36,5453.486275
78.0,150,5454.070985
95.0,73,5454.39014
83.5,100,5454.71084
102.0,54,5454.864964
85.5,119,5455.243037
74.5,126,5455.613143
100.5,54,5455.765419
103.0,76,5456.06358
104.5,48,5456.19822
106.5,45,5462.133993
103.5,34,5462.287659
101.5,52,5462.551704
103.5,38,5462.721229
95.0,67,5462.992553
107.0,44,5463.120727
85.0,101,5463.418709
95.0,44,5463.556427
98.0,60,5463.734145
91.0,57,5463.940235
94.5,56,5464.147544
95.5,32,5464.275673
97.5,69,5464.481761
95.5,25,5464.558566
85.5,74,5464.799125
72.0,103,5465.137044
92.0,79,5465.394191
-38.0,21,5465.453797
71.0,132,5465.89364
69.5,144,5466.50234
75.0,190,5466.993241
-31.5,2,5466.998748
-33.5,7,5467.015778
103.0,74,5467.20512
91.0,86,5467.429071
88.0,91,5467.691836
95.0,93,5467.928804
75.5,114,5468.237481
77.0,121,5468.607697
104.5,57,5474.93236
103.5,56,5475.16191
93.5,100,5475.486366
82.5,119,5475.826324
101.0,44,5475.952998
90.5,58,5476.118704
102.0,56,5476.276409
107.0,39,5476.388522
101.0,43,5476.511126
106.5,53,5476.661473
90.0,70,5476.934295
93.5,89,5477.197501
107.5,35,5477.289637
90.5,110,5477.620222
102.0,68,5477.816098
79.0,97,5478.084639
-30.5,3,5478.094149
90.0,100,5478.38
101.5,23,5478.445067
89.0,72,5478.64753
60.0,140,5479.100838
84.0,70,5479.347694
103.0,45,5479.479572
98.0,25,5479.553648
105.0,52,5479.694784
-38.0,17,5479.747348
94.0,106,5480.05123
99.0,84,5480.298217
102.0,53,5480.468924
-42.0,16,5480.538466
86.5,95,5480.83245
109.5,55,5481.033605
101.5,13,5481.075196
96.0,73,5487.263282
93.5,57,5487.464559
88.5,99,5487.74964
107.5,36,5487.85578
96.0,94,5488.124064
98.0,35,5488.21911
92.0,74,5488.427097
29.5,174,5488.949122
62.5,208,5489.598287
76.0,78,5489.825048
107.5,63,5490.01234
92.0,117,5490.404973
89.0,107,5490.717358
98.5,33,5490.810516
-31.5,3,5490.82049
98.0,67,5491.017746
93.0,62,5491.214059
96.5,68,5491.453798
97.0,58,5491.617527
105.0,18,5491.67274
94.0,62,5491.858042
85.0,97,5492.14573
95.5,59,5492.322025
98.5,53,5492.475484
108.0,50,5492.617254
88.5,51,5492.775671
103.5,46,5492.909359
93.5,118,5493.323999
87.0,66,5499.537131
94.0,53,5499.692329
-38.5,12,5499.729929
99.0,57,5499.936711
100.0,75,5500.166422
89.5,59,5500.339115
91.0,108,5500.659848
79.0,60,5500.825496
94.0,91,5501.084835
88.5,78,5501.311433
33.0,255,5502.156174
104.5,45,5502.283283
91.5,51,5502.471164
102.5,80,5502.690955
82.5,126,5503.042271
101.5,31,5503.126328
93.5,67,5503.327418
92.5,69,5503.522358
105.0,23,5503.589461
95.5,65,5503.77964
101.0,81,5504.069665
103.5,52,5504.224308
-35.0,10,5504.255816
96.5,24,5504.333382
89.5,64,5504.51859
97.0,95,5504.795358
108.0,36,5504.896929
97.0,68,5505.096744
99.5,45,5505.233309
93.5,86,5505.484707
-43.5,597,5513.406403
95.5,88,5513.659917
105.5,30,5513.745075
105.0,31,5513.842661
96.0,70,5514.050043
95.0,48,5514.186436
100.0,52,5514.376673
105.5,73,5514.622103
105.0,24,5514.690731
99.0,67,5514.881724
104.0,45,5515.007497
94.5,40,5515.127612
87.5,134,5515.555305
92.0,60,5515.726979
94.5,78,5515.95829
109.0,43,5516.078434
89.5,69,5516.272295
108.5,50,5516.487486
100.5,21,5516.543082
98.0,51,5516.670811
-32.0,4,5516.682381
94.0,104,5516.93998
99.5,68,5517.114139
94.5,58,5517.260764
-37.0,29,5517.332334
43.0,248,5523.996342
106.0,30,5524.129143
66.0,140,5524.536687
101.0,41,5524.652364
66.0,205,5525.247765
86.0,112,5525.568262
68.5,130,5525.942678
66.5,111,5526.341041
100.0,41,5526.461769
102.5,37,5526.565889
-40.5,15,5526.609473
101.0,62,5526.787153
97.5,52,5526.938134
102.0,54,5527.088539
112.5,41,5527.214356
95.5,62,5527.396671
83.5,91,5527.666011
94.5,63,5527.849262
91.5,101,5528.219702
87.0,87,5528.477378
93.5,75,5528.697196
105.0,43,5528.81837
97.0,58,5528.994086
102.0,63,5529.195752
96.0,34,5529.344468
109.0,51,5529.491527
92.5,54,5529.650877
90.5,46,5529.78299
105.0,37,5535.983344
93.5,55,5536.141016
104.0,43,5536.273611
105.5,21,5536.342686
99.5,89,5536.66589
104.0,74,5536.880114
102.5,64,5537.077348
95.0,105,5537.386849
102.5,43,5537.512516
98.5,62,5537.689249
94.0,102,5537.988959
79.5,114,5538.321733
97.0,55,5538.497943
68.5,97,5538.814331
100.5,39,5538.931466
95.0,57,5539.09314
106.5,49,5539.282429
98.5,58,5539.456157
101.5,38,5539.566278
95.0,26,5539.651418
84.5,66,5539.843057
97.5,20,5539.895662
78.5,75,5540.121498
98.0,39,5540.230639
99.0,94,5540.601666
107.0,30,5540.689501
88.5,63,5540.876773
105.5,20,5540.93834
78.0,53,5541.095613
81.0,100,5541.406168
99.0,55,5541.594383
107.0,53,5541.745551
102.0,29,5541.825922
96.0,65,5542.023054
100.0,19,5542.079326
73.5,197,5548.806578
96.0,75,5549.047197
94.0,62,5549.220877
90.0,99,5549.526199
90.0,81,5549.755036
83.0,88,5550.012959
94.0,70,5550.216923
95.0,29,5550.29749
79.5,100,5550.595454
100.5,39,5550.750705
98.0,50,5550.927397
104.0,55,5551.06915
106.0,27,5551.141719
96.0,64,5551.311904
103.0,40,5551.413043
104.5,40,5551.517648
97.5,25,5551.595274
91.0,74,5551.785943
81.0,109,5552.061266
84.5,118,5552.360518
96.5,80,5552.565988
88.0,51,5552.701342
61.5,189,5553.286902
99.5,61,5553.516302
-33.5,15,5553.554894
102.5,50,5553.715591
104.5,49,5553.86727
94.0,92,5554.152921
96.0,62,5554.361733
98.0,49,5560.538465
63.5,141,5561.020419
-31.0,2,5561.02642
102.0,36,5561.135472
90.5,71,5561.341531
95.5,103,5561.766367
92.5,95,5562.056732
96.0,61,5562.223383
103.0,52,5562.370429
93.0,102,5562.660532
80.5,85,5562.957246
93.5,73,5563.196954
108.5,52,5563.347094
-38.0,30,5563.428409
99.5,42,5563.552523
99.5,63,5563.733133
105.5,53,5563.878516
70.5,150,5564.292994
83.0,16,5564.345105
82.5,93,5564.606949
82.5,100,5564.953791
107.5,52,5565.099972
95.5,64,5565.30303
109.0,40,5565.418686
99.0,48,5565.558275
95.5,82,5565.794482
99.0,56,5565.954699
108.0,47,5566.086745
59.0,158,5566.542404
100.0,55,5566.69771
92.0,92,5572.925105
-39.0,15,5572.964694
99.0,65,5573.167358
65.0,197,5573.849939
95.5,59,5574.018933
81.0,138,5574.430389
103.5,55,5574.598231
105.5,31,5574.689173
106.0,22,5574.754744
-41.0,37,5574.865575
-33.0,7,5574.894152
96.5,94,5575.167367
94.0,74,5575.390254
82.5,92,5575.707991
94.5,61,5575.879616
89.5,79,5576.114689
76.5,96,5576.386263
105.5,45,5576.519283
88.0,94,5576.79427
76.5,161,5577.269607
65.5,171,5577.822076
55.0,180,5578.350724
104.0,39,5578.469399
70.0,160,5584.896021
98.0,74,5585.126269
70.5,176,5585.654351
75.5,132,5586.101252
97.0,77,5586.321179
93.0,69,5586.518093
112.0,64,5586.695797
-29.5,1,5586.699797
86.0,84,5586.949077
50.5,212,5587.5695
96.5,41,5587.688616
96.0,56,5587.888851
76.0,105,5588.211683
66.0,185,5588.679416
87.5,110,5588.960203
85.0,104,5589.231742
96.0,55,5589.384248
98.0,68,5589.555689
95.5,86,5589.773926
90.5,109,5590.092033
99.5,99,5590.391804
91.0,61,5590.632649
96.0,44,5590.770338
101.0,76,5597.022602
96.0,43,5597.19785
80.0,88,5597.47617
108.5,41,5597.598411
94.0,94,5597.874133
92.5,128,5598.228761
65.5,186,5598.751948
103.5,39,5598.867097
83.0,100,5599.198797
102.5,47,5599.367474
106.5,64,5599.551161
108.0,27,5599.626319
97.5,51,5599.766656
103.0,44,5599.89509
82.0,87,5600.19978
93.5,82,5600.433017
51.0,164,5600.883721
87.0,60,5601.056013
102.5,13,5601.089989
95.0,46,5601.294838
60.5,103,5601.63246
-38.0,13,5601.675026
92.5,82,5601.904821
102.0,22,5601.967391
93.0,73,5602.175353
89.5,97,5602.454733
105.5,81,5602.684598
85.0,133,5609.09783
81.0,108,5609.45923
100.0,79,5609.683046
106.0,58,5609.929886
53.0,124,5610.282504
101.5,48,5610.422114
66.5,154,5610.865588
107.0,34,5610.957749
103.0,54,5611.118427
100.0,71,5611.383908
101.5,22,5611.444428
108.0,25,5611.513447
96.5,41,5611.630362
107.5,62,5611.864166
68.5,184,5612.35281
95.5,66,5612.520118
55.5,186,5612.990097
96.5,80,5613.22982
53.5,179,5613.699765
94.0,70,5613.897586
78.5,123,5614.267618
91.0,97,5614.554672
91.5,39,5614.744345
86.5,126,5615.123716
53.0,180,5621.666654
82.5,115,5621.993596
84.0,92,5622.24641
100.5,45,5622.378648
84.5,118,5622.711246
102.0,78,5622.926511
95.5,72,5623.19626
92.5,100,5623.546821
106.5,28,5623.62849
98.5,69,5623.830375
89.0,88,5624.079737
