#{"t_start": 1750064445.9800642, "env_id": "my_robotenv-v1"}
r,l,t
102.0,105,5212.060531
104.0,39,5212.158659
70.0,137,5218.335183
63.0,145,5218.795762
84.0,48,5218.959061
93.5,101,5219.321851
93.0,50,5219.461371
89.0,92,5219.720932
-32.5,4,5219.73193
102.5,78,5219.966707
105.0,31,5220.061838
98.0,100,5220.351424
85.0,118,5220.754378
-39.0,11,5220.827853
78.5,157,5221.320565
82.5,105,5221.618652
103.5,70,5221.818684
98.5,72,5222.028861
82.5,137,5222.425316
93.0,43,5222.548444
98.0,80,5222.811187
102.0,41,5222.961871
110.0,30,5223.058023
97.5,62,5223.247642
94.5,53,5223.403076
88.5,126,5223.763525
100.0,96,5224.047372
90.0,119,5224.394731
83.0,100,5230.78141
95.5,73,5230.989653
90.5,126,5231.397735
92.5,59,5231.62256
95.5,67,5231.8158
58.5,171,5232.31687
97.0,36,5232.413895
97.0,79,5232.662999
88.0,94,5232.950595
86.5,131,5233.350133
68.0,125,5233.763189
105.5,46,5233.88524
79.5,102,5234.152316
103.0,32,5234.23686
-33.0,8,5234.260422
69.0,182,5234.730478
100.5,34,5234.816644
91.5,53,5234.949727
90.5,57,5235.098506
106.0,32,5235.217827
55.5,189,5235.768622
104.0,45,5235.896761
93.5,97,5236.277227
-34.0,6,5236.297258
83.0,139,5242.622096
97.5,103,5242.997095
97.0,32,5243.100116
97.5,69,5243.314451
-35.5,419,5244.484099
81.0,134,5244.969299
-35.0,12,5245.005888
42.0,210,5245.610566
85.0,95,5245.9649
97.5,62,5246.141346
81.5,102,5246.431354
-32.5,15,5246.47695
83.0,117,5246.861506
84.5,65,5247.045184
85.5,105,5247.384332
86.5,86,5247.627498
100.0,80,5247.871254
94.0,74,5248.092463
93.5,88,5248.376422
95.5,94,5248.682763
75.5,138,5255.090636
84.5,120,5255.512905
90.5,126,5255.880932
91.5,40,5255.995069
57.0,203,5256.565747
102.5,63,5256.749418
83.0,73,5256.964909
97.5,73,5257.178088
101.0,45,5257.305137
96.0,88,5257.622733
-27.5,522,5259.091649
105.0,33,5259.246781
-32.5,3,5259.25578
89.5,57,5259.462811
101.5,45,5259.595912
92.5,76,5259.809674
76.5,150,5260.258402
89.0,76,5260.500422
100.5,43,5260.629559
-22.0,454,5267.726532
111.0,68,5267.921846
104.0,37,5268.045965
107.5,34,5268.18144
105.0,29,5268.274547
100.5,65,5268.456215
95.0,98,5268.74354
87.0,84,5268.989316
105.5,50,5269.131344
106.0,63,5269.335424
95.5,93,5269.616525
86.5,75,5269.844768
93.5,73,5270.086611
103.0,67,5270.299835
112.0,38,5270.414491
104.0,82,5270.655011
96.5,70,5270.861531
104.0,54,5271.018215
53.5,146,5271.539589
101.0,29,5271.621694
94.5,88,5271.874499
93.0,125,5272.279239
88.5,90,5272.530897
72.5,117,5272.856228
101.5,46,5272.981048
96.0,83,5279.304952
73.0,126,5279.664823
100.0,72,5279.871098
100.0,48,5280.012469
-36.0,21,5280.071036
96.5,58,5280.243696
19.0,293,5281.150615
98.0,81,5281.383016
89.5,95,5281.679229
99.0,66,5281.858304
78.5,131,5282.229711
93.5,116,5282.563623
97.0,79,5282.79022
77.0,41,5282.941893
102.5,58,5283.131894
96.0,62,5283.319117
45.0,172,5283.810974
87.5,128,5284.181839
96.5,27,5284.262403
95.5,73,5284.469299
71.0,112,5284.790691
94.5,94,5285.113722
96.5,50,5291.329116
94.0,101,5291.63458
108.5,50,5291.764177
105.0,39,5291.862341
18.5,300,5292.62148
97.0,57,5292.769125
-29.5,3,5292.780123
103.0,78,5292.979306
53.5,213,5293.593731
98.5,53,5293.752022
94.0,42,5293.893619
85.5,111,5294.296717
98.0,95,5294.585044
97.5,84,5294.819883
93.5,42,5294.94599
103.0,70,5295.151786
85.0,137,5295.581129
99.0,28,5295.705526
103.0,49,5295.857879
82.0,136,5296.367142
107.0,55,5296.516317
97.5,47,5296.634459
108.0,47,5296.755874
81.5,124,5297.073791
85.0,108,5303.282428
-27.5,9,5303.323908
84.0,121,5303.664319
-32.0,5,5303.679318
100.5,76,5303.898796
91.5,66,5304.09477
103.5,94,5304.374592
104.5,69,5304.572874
94.5,89,5304.827793
93.5,86,5305.078228
102.0,46,5305.275858
70.0,140,5305.679946
49.5,252,5306.391476
86.0,113,5306.798349
102.5,26,5306.869447
98.0,39,5306.984587
104.5,56,5307.153368
93.0,53,5307.372183
102.0,77,5307.596902
90.0,93,5307.862324
102.0,85,5308.101167
91.0,54,5308.308349
91.0,86,5308.547692
71.5,160,5308.997282
99.5,34,5309.089416
63.5,162,5315.70213
103.0,47,5315.864111
74.0,133,5316.235056
104.0,23,5316.303097
96.0,66,5316.490803
107.5,46,5316.623386
94.0,88,5316.885604
102.5,44,5317.012491
86.5,103,5317.30006
97.5,69,5317.499526
71.5,205,5318.123168
99.5,50,5318.252277
36.0,185,5318.722533
73.0,137,5319.07848
99.5,32,5319.182779
104.0,57,5319.329367
105.0,73,5319.51729
89.0,97,5319.804753
75.0,154,5320.275501
93.0,87,5320.598806
95.5,41,5320.719519
76.5,120,5321.064487
78.5,147,5327.543417
100.0,84,5327.783674
43.5,235,5328.49145
107.5,65,5328.687737
98.0,75,5328.968094
71.5,139,5329.435527
29.5,292,5330.2546
108.5,29,5330.340728
102.0,59,5330.520926
74.0,155,5331.020592
100.5,76,5331.245852
100.0,50,5331.395156
100.0,78,5331.675557
97.0,100,5331.959153
99.0,51,5332.111416
84.5,89,5332.363896
92.5,43,5332.487227
103.5,25,5332.558332
-62.0,470,5339.616778
-36.5,7,5339.635792
95.5,53,5339.77252
102.5,66,5339.940269
97.0,76,5340.161666
94.0,72,5340.341094
82.0,94,5340.57723
106.5,37,5340.669397
78.5,153,5341.053993
83.0,140,5341.430392
98.5,65,5341.624339
99.5,83,5341.88377
98.5,40,5342.012094
106.5,38,5342.135229
50.0,239,5342.890717
104.0,51,5343.022339
90.0,49,5343.14652
102.0,69,5343.352097
93.5,81,5343.559921
94.0,81,5343.758074
-35.0,7,5343.777106
69.5,175,5344.216048
98.5,76,5344.432024
106.5,72,5344.647229
99.0,77,5344.876067
45.5,158,5351.461449
87.0,66,5351.648147
103.5,49,5351.791869
100.0,58,5352.000735
95.0,74,5352.261487
95.0,98,5352.544964
99.0,31,5352.649324
24.0,214,5353.323424
44.0,272,5354.164043
103.5,63,5354.345633
101.0,17,5354.400789
83.5,122,5354.750718
86.5,61,5354.928363
102.0,37,5355.030468
102.0,36,5355.136614
71.5,122,5355.477304
111.5,32,5355.565464
76.5,150,5356.088311
80.5,131,5356.484416
87.0,89,5356.735975
100.0,56,5356.889907
-38.5,10,5356.921256
43.5,207,5363.427843
107.5,42,5363.552205
73.5,150,5363.984477
100.0,81,5364.247776
28.5,233,5365.000603
-31.5,2,5365.006629
89.5,93,5365.272363
88.5,89,5365.529808
98.5,59,5365.691506
93.5,117,5366.024443
81.0,69,5366.219322
101.0,84,5366.504599
96.0,116,5366.867538
107.5,41,5366.983646
83.5,83,5367.217804
107.0,38,5367.324482
74.0,122,5367.671005
82.0,88,5367.994361
97.5,33,5368.087131
-30.5,1,5368.091103
85.0,84,5368.32895
94.0,93,5368.662755
55.5,225,5369.323514
100.5,61,5375.501898
35.0,219,5376.161489
104.5,46,5376.304133
58.0,156,5376.816612
105.5,80,5377.059623
-32.5,3,5377.068622
99.0,52,5377.218929
95.0,96,5377.497371
-35.0,18,5377.552413
81.0,133,5377.936806
100.5,36,5378.044457
82.5,143,5378.513475
108.5,33,5378.605597
107.5,39,5378.758228
93.0,75,5379.003505
107.0,55,5379.157954
106.5,28,5379.275031
98.0,64,5379.457998
88.0,94,5379.728766
64.5,148,5380.147941
97.5,33,5380.24509
105.5,42,5380.359769
91.5,103,5380.674178
97.5,76,5380.966538
101.0,74,5381.191965
91.5,70,5381.405486
101.0,53,5381.556195
96.0,81,5387.81106
91.0,72,5388.021162
45.0,217,5388.659194
98.0,25,5388.730742
107.5,55,5388.890418
100.0,59,5389.120103
98.5,57,5389.347112
100.5,84,5389.634141
86.0,124,5389.998607
98.0,27,5390.081146
-31.5,10,5390.114752
102.5,81,5390.341007
115.5,58,5390.501211
101.0,41,5390.676517
101.0,46,5390.825536
-30.5,1,5390.829571
80.0,145,5391.272523
101.0,74,5391.551267
92.0,85,5391.799812
105.0,38,5391.901167
92.5,88,5392.174194
92.5,93,5392.433944
99.0,88,5392.679676
95.5,67,5392.869887
-39.0,14,5392.904301
90.0,82,5393.13622
92.5,65,5393.467535
79.0,112,5393.797252
106.5,33,5393.887387
106.0,24,5393.958497
86.5,65,5400.130276
97.5,56,5400.315723
89.0,132,5400.700814
91.5,75,5400.94132
94.0,40,5401.059931
-93.0,198,5401.624604
100.0,69,5401.822557
81.0,128,5402.264567
105.5,42,5402.389669
84.5,95,5402.656932
77.0,128,5403.021006
-34.0,9,5403.0556
69.0,134,5403.430301
86.0,113,5403.783675
108.5,45,5403.904321
89.0,90,5404.269207
99.0,74,5404.479151
96.5,38,5404.587233
101.5,75,5404.797494
98.0,52,5404.944938
-31.5,3,5404.954518
67.5,182,5405.476962
111.5,53,5405.626965
105.0,55,5405.794255
100.0,48,5405.941861
93.5,71,5406.249781
66.0,99,5412.428665
64.5,184,5412.948058
106.0,43,5413.071333
90.0,103,5413.351132
-43.5,19,5413.408003
81.0,84,5413.63218
98.5,86,5413.888982
96.0,78,5414.101626
95.0,69,5414.357487
82.0,153,5414.809541
71.5,100,5415.096659
70.0,161,5415.560914
100.5,71,5415.76313
107.0,26,5415.839669
100.5,55,5415.999665
70.5,168,5416.593338
111.0,31,5416.674066
102.0,22,5416.733674
96.0,77,5416.932917
89.0,106,5417.227098
106.0,68,5417.406843
102.0,50,5417.537952
92.5,88,5417.768704
-42.0,15,5417.808286
94.5,77,5418.005556
87.5,75,5424.492413
89.5,80,5424.740244
97.0,105,5425.040191
97.0,41,5425.165495
98.0,104,5425.531883
110.0,71,5425.782167
105.5,41,5425.901832
106.0,32,5426.005307
100.5,22,5426.084332
96.5,73,5426.36627
98.5,70,5426.661383
-80.5,721,5428.863447
101.0,48,5429.026875
90.5,84,5429.294049
79.0,119,5429.661189
62.5,149,5430.10641
86.5,56,5430.333929
99.5,38,5430.449037
68.5,137,5430.835232
100.5,52,5437.06311
70.0,227,5437.74194
92.5,71,5437.952182
70.5,211,5438.765279
101.5,44,5438.894406
90.0,99,5439.190007
105.5,32,5439.281592
101.5,69,5439.49447
95.0,73,5439.725196
101.0,66,5439.912961
102.5,49,5440.055487
105.5,29,5440.136994
103.0,26,5440.226011
101.5,32,5440.32505
107.0,43,5440.448094
95.0,64,5440.689624
107.0,49,5440.85883
99.5,73,5441.092981
95.5,76,5441.346605
54.5,175,5441.869902
36.5,224,5442.666147
91.5,76,5442.892212
109.0,35,5442.983631
97.5,84,5443.197695
100.0,55,5443.336245
107.5,45,5443.452432
64.0,191,5450.186815
80.5,97,5450.55051
100.0,70,5450.866771
64.5,191,5451.450411
94.0,113,5451.833791
101.5,60,5452.006134
105.5,58,5452.189832
100.5,51,5452.316525
102.5,73,5452.544365
-33.0,7,5452.563935
100.0,66,5452.767172
63.5,147,5453.223943
107.5,51,5453.372527
85.5,108,5453.748809
74.5,132,5454.283316
-31.5,2,5454.294316
85.5,84,5454.601987
95.0,90,5454.870176
85.5,85,5455.142235
77.5,79,5455.391521
83.5,108,5455.693903
99.0,59,5455.887683
99.0,8,5455.934227
86.5,79,5456.189435
104.5,16,5456.231943
85.5,87,5462.395889
103.0,45,5462.611429
94.5,80,5462.954597
81.0,69,5463.159496
103.0,39,5463.280531
94.0,67,5463.479468
-31.5,3,5463.488506
79.5,118,5463.835413
107.0,35,5463.985971
109.0,54,5464.211409
101.0,36,5464.325397
108.0,40,5464.4405
98.0,64,5464.665784
94.5,67,5464.864363
15.5,295,5465.813809
98.0,60,5466.023879
93.0,70,5466.368811
99.0,55,5466.554526
103.5,73,5466.742534
104.0,45,5466.857249
105.0,66,5467.028993
92.5,73,5467.217336
84.0,123,5467.55496
102.0,39,5467.665048
102.5,74,5467.85348
-33.5,5,5467.86648
88.0,75,5468.073762
98.0,78,5468.275259
101.0,17,5468.328827
100.5,66,5468.518747
95.5,79,5474.923573
71.0,137,5475.425035
95.5,88,5475.678823
87.0,50,5475.820539
89.5,53,5475.97224
93.5,101,5476.258653
105.0,33,5476.351735
102.0,58,5476.522347
104.5,65,5476.707227
85.0,90,5477.037849
98.5,71,5477.240301
93.0,70,5477.457702
104.0,57,5477.616443
99.0,48,5477.758146
90.0,97,5478.02826
96.5,115,5478.347641
99.0,58,5478.519019
39.0,265,5479.372918
65.0,182,5479.896206
105.5,44,5480.019904
87.5,90,5480.287147
104.0,53,5480.458144
98.5,24,5480.54968
90.5,68,5480.742595
95.0,70,5481.013817
97.5,87,5487.220888
105.0,57,5487.438181
89.5,69,5487.636178
88.5,84,5487.884995
95.5,52,5488.032692
97.0,78,5488.260615
86.5,64,5488.433312
92.5,89,5488.694213
82.5,68,5488.897309
107.0,55,5489.067415
87.5,107,5489.424805
96.0,72,5489.628017
103.0,29,5489.719151
86.0,128,5490.0952
103.0,31,5490.196279
74.0,107,5490.549322
104.0,67,5490.739593
98.5,86,5490.995396
84.5,132,5491.427443
89.5,96,5491.707525
93.0,32,5491.807662
90.0,94,5492.089437
101.0,123,5492.452164
96.5,70,5492.654455
86.0,57,5492.822426
81.0,85,5493.071455
91.0,96,5499.449255
98.0,71,5499.656037
100.5,37,5499.763712
106.0,41,5499.893391
98.0,68,5500.137066
89.5,103,5500.429662
54.0,215,5501.05247
89.0,52,5501.200594
84.5,86,5501.439516
100.0,61,5501.672277
82.5,90,5501.997178
108.0,30,5502.082311
78.5,130,5502.493382
93.0,82,5502.724699
40.5,232,5503.373231
97.5,66,5503.562168
104.5,47,5503.695717
85.5,96,5504.034339
97.0,56,5504.205522
95.5,35,5504.301061
98.5,49,5504.456268
106.0,58,5504.621954
106.0,47,5504.758047
89.5,81,5505.003248
-33.0,5,5505.016274
39.0,124,5505.383259
94.5,43,5505.504431
55.5,193,5512.144498
105.5,24,5512.215694
105.0,77,5512.502202
68.5,145,5512.929633
13.5,340,5513.957663
100.0,81,5514.19665
97.5,37,5514.33435
91.5,46,5514.514628
99.0,72,5514.722489
79.0,126,5515.077243
99.0,55,5515.235781
98.0,76,5515.476369
105.0,32,5515.594491
97.5,80,5515.813302
102.5,46,5515.957473
99.5,47,5516.090607
102.0,99,5516.419158
16.5,284,5517.165909
94.5,83,5517.375039
101.5,58,5517.520362
103.0,48,5517.642464
99.0,54,5523.695085
67.5,130,5524.207901
93.5,76,5524.429738
70.5,136,5524.821306
-44.5,19,5524.877879
100.5,71,5525.076151
75.0,169,5525.569461
103.5,84,5525.815144
-31.5,232,5526.559118
63.5,191,5527.110349
93.5,62,5527.292138
97.0,90,5527.550117
104.5,73,5527.76932
86.0,114,5528.185301
92.5,87,5528.435949
91.0,85,5528.687871
101.5,68,5528.888131
82.5,133,5529.344562
105.0,70,5529.54786
81.5,102,5529.836482
84.5,127,5536.321333
100.5,59,5536.531629
97.0,97,5536.833816
91.0,74,5537.062564
82.0,108,5537.377465
103.0,36,5537.483191
106.5,42,5537.607897
101.0,37,5537.719031
101.5,55,5537.877373
87.5,79,5538.10122
107.5,49,5538.251426
95.0,45,5538.382525
61.0,211,5539.051788
83.5,130,5539.473397
80.5,104,5539.781791
-35.5,6,5539.801299
102.0,47,5539.939443
105.0,42,5540.062146
98.5,98,5540.348079
105.0,48,5540.559881
95.0,78,5540.812387
102.0,31,5540.901981
105.0,24,5540.973085
101.0,68,5541.185398
72.5,166,5541.699754
90.0,97,5541.993761
100.0,36,5542.097692
-40.0,29,5542.191866
24.5,316,5549.284611
61.5,215,5549.907927
-31.5,2,5549.920959
88.5,99,5550.204417
98.0,73,5550.415364
110.5,42,5550.541078
103.0,78,5550.829511
69.0,113,5551.143932
73.5,87,5551.372684
79.5,116,5551.686015
97.5,56,5551.828731
84.5,110,5552.107074
107.0,36,5552.203154
92.5,74,5552.389735
72.5,115,5552.685992
95.5,80,5552.932402
90.0,82,5553.180036
98.0,53,5553.347244
94.0,85,5553.641653
95.5,32,5553.746781
-34.0,5,5553.760378
98.0,64,5553.95962
59.5,146,5554.483142
98.5,72,5560.681042
90.5,67,5560.94249
92.5,32,5561.032634
96.0,57,5561.201197
85.5,110,5561.634929
104.5,59,5561.836561
106.5,53,5561.98982
-30.5,1,5561.992846
97.5,80,5562.212616
95.0,89,5562.465786
67.0,209,5563.10523
54.0,177,5563.651331
95.5,80,5563.87473
93.5,85,5564.114561
87.0,146,5564.528018
101.5,45,5564.654669
68.5,126,5565.072675
99.5,37,5565.196212
83.5,87,5565.450899
38.5,312,5566.346823
106.0,29,5566.426903
98.5,32,5566.523028
94.5,60,5566.689389
63.0,194,5573.228112
94.0,70,5573.536202
94.5,61,5573.71842
99.0,80,5573.945693
97.5,60,5574.141257
90.5,133,5574.525717
-34.5,5,5574.540745
69.5,133,5574.949678
47.5,267,5575.765747
44.0,228,5576.426364
90.0,81,5576.663903
78.0,99,5576.948659
46.0,288,5577.860807
95.0,79,5578.08797
97.5,65,5578.275401
103.5,45,5578.410073
54.0,180,5584.895728
90.0,82,5585.160991
64.0,94,5585.436816
101.0,36,5585.54195
77.0,106,5585.866538
48.5,209,5586.518312
81.0,111,5586.836182
83.5,144,5587.254171
-41.0,28,5587.336311
100.0,42,5587.475378
80.0,130,5587.866086
97.5,108,5588.211898
92.0,99,5588.46242
97.5,35,5588.546015
103.0,30,5588.624086
-36.0,8,5588.645596
-34.0,12,5588.677629
57.5,130,5589.009987
-30.5,1,5589.012631
-36.0,8,5589.031657
87.0,125,5589.366458
82.5,133,5589.703546
103.5,37,5589.801115
43.5,222,5590.481093
108.0,44,5590.661449
72.5,130,5597.078364
69.5,87,5597.400329
81.0,106,5597.717648
88.0,107,5598.018709
43.5,264,5598.752594
97.5,50,5598.902822
100.0,60,5599.074256
110.5,46,5599.281588
65.5,150,5599.715304
99.0,62,5599.88729
98.0,32,5599.987411
104.5,59,5600.201998
111.5,31,5600.289566
97.0,48,5600.42822
100.0,65,5600.611536
69.0,191,5601.197923
99.5,38,5601.333598
106.0,39,5601.482954
95.5,61,5601.657216
102.5,42,5601.770329
108.0,44,5601.896547
109.0,56,5602.057424
96.0,72,5602.261732
97.5,84,5602.501543
72.5,146,5602.950231
96.5,78,5609.223384
93.5,77,5609.446907
90.5,41,5609.562522
105.0,43,5609.684289
84.0,125,5610.126451
81.0,137,5610.52147
106.5,19,5610.569048
106.5,33,5610.671568
94.0,99,5610.947396
-42.0,14,5610.992964
96.5,66,5611.185233
87.0,112,5611.561301
92.5,83,5611.830807
52.0,231,5612.463101
96.0,110,5612.739394
80.5,109,5613.016854
-34.0,5,5613.029879
105.0,46,5613.146021
99.0,65,5613.348408
92.5,63,5613.504397
100.0,45,5613.615955
95.0,81,5613.857795
107.5,74,5614.078753
102.5,47,5614.215304
107.5,33,5614.320035
83.0,117,5614.707024
92.0,51,5614.898708
98.0,58,5615.067382
90.0,81,5621.291774
93.5,77,5621.552562
101.5,30,5621.633325
101.0,36,5621.737462
94.5,86,5621.97431
93.5,80,5622.199517
72.5,117,5622.539213
95.0,70,5622.73446
79.0,120,5623.079901
98.0,24,5623.201468
100.0,42,5623.364091
104.0,10,5623.418336
94.0,57,5623.584035
108.5,47,5623.723817
106.0,32,5623.810888
108.0,29,5623.895164
94.0,59,5624.062254
84.0,96,5624.360181
95.5,59,5624.528514
88.0,65,5624.705939
103.0,39,5624.818562
97.5,61,5624.993195
58.0,140,5625.45936
97.5,58,5625.622488
38.0,169,5626.192929
104.5,55,5626.383219
76.0,135,5626.765152
-29.5,1,5626.768152
69.0,145,5627.194575
102.5,40,5627.345248
95.5,68,5633.460438
71.5,123,5633.878011
91.0,86,5634.146364
-44.5,26,5634.240464
-37.5,11,5634.293933
-32.5,3,5634.302502
92.0,58,5634.475096
-31.5,2,5634.481125
97.0,88,5634.736917
94.0,60,5634.90521
106.5,22,5634.96632
103.0,37,5635.075485
102.0,39,5635.195176
102.5,63,5635.366359
108.0,27,5635.440556
103.5,51,5635.592224
106.0,43,5635.729933
-30.5,1,5635.73693
73.5,113,5636.152565
76.0,68,5636.365228
88.0,104,5636.664633
68.0,197,5637.229022
102.5,35,5637.337106
97.0,83,5637.565912
88.0,74,5637.826593
100.0,47,5637.981306
90.5,125,5638.341156
93.0,68,5638.548805
103.0,37,5638.662508
93.5,46,5638.79622
99.0,36,5638.899721
110.5,49,5639.041887
73.5,132,5639.428126
84.0,77,5645.59006
84.0,88,5645.837094
86.5,119,5646.225535
97.0,27,5646.334674
96.5,63,5646.504948
-31.0,2,5646.516948
93.0,90,5646.770752
105.0,52,5646.929775
96.5,46,5647.061515
39.0,271,5647.831501
95.0,62,5648.006755
100.0,10,5648.032754
97.5,58,5648.233212
96.5,60,5648.450787
87.0,79,5648.680626
101.5,33,5648.773734
95.5,30,5648.86387
48.0,151,5649.321752
84.5,75,5649.551997
-36.5,24,5649.618132
101.5,60,5649.793495
91.0,84,5650.0292
90.0,97,5650.366113
107.0,42,5650.49513
100.5,80,5650.731876
94.5,65,5650.917374
66.5,176,5651.418992
-46.0,36,5651.529094
62.0,136,5657.783779
94.0,61,5657.955265
-28.0,6,5657.972746
106.5,41,5658.135421
97.0,55,5658.289118
-6.5,266,5659.151712
73.0,121,5659.525661
89.0,103,5659.819784
72.0,138,5660.212205
93.5,106,5660.51672
99.0,89,5660.853745
102.0,61,5661.023972
95.5,83,5661.26498
80.5,150,5661.701283
103.5,56,5661.864527
101.5,42,5661.976647
76.5,124,5662.327344
104.5,52,5662.477023
-45.0,19,5662.535568
101.0,94,5662.872453
83.0,100,5663.176839
92.0,71,5663.38507
84.0,82,5663.615529
97.5,79,5669.857248
32.5,275,5670.6553
88.5,85,5670.908103
88.5,104,5671.213063
99.0,92,5671.555104
99.5,45,5671.679783
-39.0,13,5671.72132
86.0,76,5671.936589
103.0,62,5672.107778
-53.5,355,5673.110803
101.5,49,5673.27486
87.0,104,5673.61981
108.5,32,5673.706681
-31.5,2,5673.719682
103.0,46,5673.842821
109.5,54,5674.002625
85.0,92,5674.272456
83.0,131,5674.654631
99.0,64,5674.829331
102.5,59,5675.003038
94.5,59,5675.1852
86.0,132,5675.639763
100.5,86,5681.813445
-30.5,1,5681.816445
97.5,72,5682.040365
94.5,52,5682.194339
107.5,49,5682.332922
-32.5,7,5682.353525
104.5,16,5682.398551
104.0,68,5682.600041
102.5,51,5682.744875
99.0,70,5682.93609
33.5,298,5683.862368
101.5,60,5684.021165
45.0,259,5684.729268
-35.5,6,5684.744298
97.5,57,5684.889915
66.0,125,5685.210848
81.0,133,5685.638561
88.5,118,5686.05982
93.0,60,5686.293918
70.0,97,5686.743233
98.0,93,5687.212572
101.0,48,5687.354164
106.5,32,5687.445283
105.0,47,5687.562955
101.5,49,5687.691966
96.5,52,5687.827548
98.0,50,5687.958667
102.0,73,5693.956929
61.5,145,5694.416209
101.0,73,5694.700629
95.5,63,5694.902543
103.5,36,5695.009276
110.0,48,5695.151055
101.0,59,5695.362158
-30.5,8,5695.388163
102.5,50,5695.531291
91.5,52,5695.679994
98.5,75,5695.896107
86.5,103,5696.195042
99.0,9,5696.21861
101.0,25,5696.287178
99.0,81,5696.522844
103.0,62,5696.772436
105.0,54,5696.932078
104.5,35,5697.028129
101.0,43,5697.175838
86.0,117,5697.517265
69.0,170,5697.999144
-32.5,3,5698.007708
100.5,69,5698.196414
54.0,204,5698.862057
101.0,48,5698.996154
102.5,41,5699.114297
93.0,79,5699.337358
101.0,53,5699.486743
108.0,37,5699.598887
63.5,183,5700.14078
103.0,38,5706.285847
102.0,75,5706.499192
95.0,81,5706.732694
98.5,35,5706.833366
94.5,51,5706.985045
95.0,90,5707.280569
74.0,138,5707.735454
100.5,77,5707.957296
-37.5,28,5708.03887
105.5,42,5708.162706
104.0,20,5708.223232
103.5,45,5708.350024
97.5,54,5708.503384
97.0,44,5708.635501
82.0,93,5708.9049
76.5,96,5709.191307
101.0,68,5709.39227
100.5,43,5709.561516
95.0,87,5709.861326
105.5,51,5710.001128
100.0,29,5710.081293
104.5,52,5710.230961
106.0,53,5710.387574
102.0,48,5710.522079
78.5,75,5710.736349
94.5,118,5711.060382
105.0,57,5711.222926
96.0,45,5711.348999
105.0,39,5711.481372
101.5,54,5711.678612
102.0,47,5711.802287
106.5,66,5711.96599
99.5,69,5712.143667
89.5,69,5718.196618
46.0,236,5719.055148
92.5,67,5719.274171
97.0,37,5719.389814
86.5,100,5719.677871
101.5,54,5719.830399
105.5,43,5719.956026
79.5,142,5720.420621
101.5,51,5720.625292
101.5,88,5720.901837
85.5,119,5721.255247
98.5,52,5721.40191
100.0,70,5721.606946
105.0,49,5721.744965
-34.5,5,5721.760475
101.5,36,5721.871511
102.5,61,5722.051039
108.5,48,5722.193196
84.0,78,5722.420737
97.5,37,5722.555756
103.5,40,5722.719789
107.5,31,5722.804809
89.5,99,5723.098366
103.0,59,5723.271415
98.5,83,5723.505592
100.5,43,5723.64561
99.5,91,5723.893166
93.0,88,5724.142241
78.0,137,5730.612267
-30.5,1,5730.615267
106.0,57,5730.782796
99.0,67,5730.997834
104.0,53,5731.185905
100.5,35,5731.286979
96.0,48,5731.421662
102.0,50,5731.569778
100.0,65,5731.780913
99.0,69,5731.989014
101.5,65,5732.163067
44.0,266,5732.929956
108.0,54,5733.155054
105.0,59,5733.360154
102.0,85,5733.633461
109.5,43,5733.754627
-30.5,1,5733.756628
104.5,42,5733.886646
-31.5,2,5733.892704
97.0,89,5734.153079
84.0,81,5734.430311
97.0,85,5734.67893
85.0,98,5734.971001
98.0,52,5735.201048
31.0,314,5736.105673
106.0,43,5736.222692
-33.0,5,5736.237693
108.0,24,5736.313712
99.5,64,5736.49324
103.0,45,5736.623768
94.0,58,5736.802819
99.5,58,5743.065725
91.0,118,5743.429894
102.0,54,5743.644467
97.5,66,5743.835152
80.0,134,5744.233216
-31.5,2,5744.244216
106.0,42,5744.361745
108.5,54,5744.517272
102.0,23,5744.585782
96.0,77,5744.80382
101.0,33,5744.892839
93.5,85,5745.13992
-119.0,91,5745.47222
104.0,56,5745.680765
87.5,73,5745.906308
98.5,67,5746.115346
98.5,78,5746.346399
84.0,102,5746.636106
109.5,41,5746.79914
103.0,62,5746.97267
103.5,41,5747.09272
100.0,41,5747.229215
96.5,62,5747.44089
72.5,163,5747.996149
91.5,106,5748.421731
102.0,72,5748.719782
105.0,41,5748.840799
69.5,100,5749.128891
77.0,97,5749.477096
96.0,28,5755.553982
103.0,43,5755.728023
96.5,78,5755.986865
89.0,97,5756.25589
98.5,51,5756.405574
84.0,99,5756.683232
99.5,46,5756.81676
94.0,68,5757.009798
106.0,23,5757.078321
86.5,112,5757.405641
105.5,78,5757.717844
101.0,81,5757.921883
101.0,56,5758.062441
96.5,61,5758.236137
103.0,37,5758.39063
85.0,110,5758.705658
98.5,66,5758.862799
89.0,96,5759.100779
107.0,27,5759.1738
44.0,197,5759.876527
83.5,116,5760.323734
-31.0,4,5760.33795
-44.5,19,5760.403241
93.0,117,5760.896879
109.5,40,5761.076435
91.0,114,5761.428992
94.5,71,5761.633675
100.0,38,5761.746692
90.5,107,5767.94822
75.0,101,5768.238066
-39.0,20,5768.295633
97.5,43,5768.423079
100.5,61,5768.600275
-33.0,4,5768.610304
107.0,48,5768.746404
88.5,94,5769.018826
100.5,19,5769.077366
93.0,53,5769.230143
99.5,94,5769.567069
108.5,68,5769.78593
103.5,53,5769.937593
95.5,55,5770.091243
87.5,104,5770.400148
85.5,115,5770.735851
98.5,75,5770.9512
57.5,135,5771.421335
92.5,106,5771.790271
104.5,33,5771.871395
105.5,28,5771.940949
97.0,61,5772.094114
