#{"t_start": 1750064445.9847677, "env_id": "my_robotenv-v1"}
r,l,t
-30.5,1,3772.971441
102.0,29,3773.065951
92.5,120,3778.847013
74.0,146,3779.272466
-35.5,9,3779.303795
103.0,70,3779.502793
102.0,41,3779.618803
62.5,187,3780.152385
100.0,51,3780.310357
92.5,103,3780.611205
77.0,100,3780.910129
103.0,37,3781.020601
99.0,96,3781.304312
87.5,85,3781.551634
72.0,176,3782.051944
-30.0,5,3782.073608
90.5,106,3782.398802
-41.0,39,3782.530931
68.5,162,3782.988437
99.5,43,3783.098916
99.5,21,3783.177631
98.5,81,3783.415014
87.5,96,3783.699424
-29.0,2,3783.699424
95.5,79,3783.929334
69.5,163,3784.403351
100.5,28,3784.482114
67.5,158,3790.31006
97.0,96,3790.603199
79.0,142,3790.998091
86.0,141,3791.460809
100.5,34,3791.558191
-31.5,3,3791.571724
100.5,29,3791.650893
92.5,53,3791.804805
-41.0,37,3791.914686
79.5,130,3792.27773
92.5,113,3792.61046
88.0,93,3792.862234
79.5,138,3793.272296
27.5,217,3793.900315
100.0,71,3794.105142
80.0,72,3794.358084
98.5,61,3794.541313
-37.5,16,3794.578606
69.0,171,3795.083294
76.0,100,3795.367679
86.0,111,3795.699538
105.5,79,3795.900017
92.5,92,3801.619463
102.5,60,3801.800748
87.5,66,3802.011588
-31.0,2,3802.027247
92.0,90,3802.279451
96.5,109,3802.605278
56.0,143,3803.021282
77.5,140,3803.47825
94.5,52,3803.620119
99.5,71,3803.825891
53.0,192,3804.391489
102.0,57,3804.54951
93.0,56,3804.706968
-38.0,23,3804.770034
105.5,16,3804.817457
101.5,67,3805.006596
83.5,95,3805.306346
95.0,102,3805.600877
100.0,51,3805.7488
90.0,83,3805.979054
84.5,129,3806.310123
-32.5,8,3806.341449
95.5,89,3806.610027
99.5,97,3806.878095
98.5,27,3806.956795
54.5,216,3813.00077
88.5,112,3813.442317
97.5,41,3813.553206
93.5,104,3813.910718
84.5,103,3814.226429
80.5,120,3814.573648
99.5,32,3814.68369
99.5,38,3814.793984
34.0,283,3815.629226
92.5,97,3815.905505
82.0,101,3816.179817
85.0,131,3816.557781
79.5,123,3816.889177
96.0,67,3817.07791
86.0,90,3817.345463
105.0,58,3817.503626
94.5,102,3817.801388
63.0,156,3818.252542
87.0,120,3818.589715
97.5,57,3818.763414
90.5,84,3819.016632
91.5,101,3824.763113
18.0,396,3825.959178
-11.0,391,3827.095955
-39.5,22,3827.174595
74.0,117,3827.506004
98.0,82,3827.741855
-59.0,84,3827.97612
80.5,123,3828.323575
102.5,51,3828.481753
65.0,152,3828.908302
103.0,71,3829.113144
101.0,65,3829.318314
107.5,29,3829.412815
75.0,98,3829.680406
81.5,112,3830.001592
70.0,128,3830.354636
109.0,52,3835.944113
83.5,123,3836.338171
106.0,73,3836.543494
103.0,30,3836.622664
91.0,76,3836.859766
60.0,177,3837.365366
100.5,37,3837.47582
71.0,159,3837.946199
107.0,33,3838.040464
47.0,201,3838.640689
83.5,120,3838.987717
46.5,234,3839.691387
84.5,106,3840.049359
74.5,121,3840.397317
67.0,163,3840.902472
92.0,93,3841.191667
81.5,132,3841.555237
92.0,65,3841.72836
88.0,132,3847.533731
101.0,75,3847.784218
90.5,65,3847.977767
81.0,136,3848.37236
-36.5,518,3849.946
97.0,78,3850.166877
68.0,172,3850.640719
86.0,61,3850.814637
86.5,106,3851.154789
67.5,137,3851.541571
101.0,72,3851.790139
94.5,45,3851.914739
91.5,58,3852.088251
89.5,98,3852.404272
96.0,78,3852.609713
93.5,100,3852.908919
59.5,208,3853.539342
54.0,216,3859.665943
-30.5,1,3859.665943
91.0,125,3860.010269
-37.0,22,3860.073343
104.0,15,3860.120735
-48.5,591,3861.806213
96.5,102,3862.105662
82.5,112,3862.420904
86.5,82,3862.657032
101.5,111,3862.957077
99.0,57,3863.145916
81.5,96,3863.429586
95.0,92,3863.698567
101.0,84,3863.949027
-32.5,6,3863.964687
105.5,20,3864.027751
78.0,142,3864.517275
90.5,96,3864.769471
83.5,101,3870.462457
98.0,45,3870.622251
93.5,97,3870.951355
84.0,126,3871.340723
86.5,86,3871.583378
54.0,241,3872.305516
-32.5,3,3872.321174
72.0,128,3872.683963
110.5,46,3872.826131
82.5,99,3873.109743
-35.0,13,3873.157175
105.0,70,3873.34871
101.5,42,3873.47267
53.5,175,3873.974364
101.5,37,3874.069177
61.0,154,3874.542337
106.0,79,3874.764037
46.5,246,3875.473699
80.5,119,3875.802968
100.5,55,3875.959215
-30.5,1,3875.971994
99.5,36,3876.084945
83.0,135,3876.479903
96.5,57,3882.131001
76.0,141,3882.688589
86.0,113,3883.154862
106.5,58,3883.39409
88.0,154,3883.932723
76.5,124,3884.525341
94.5,74,3884.730671
64.5,186,3885.299129
-5.5,389,3886.587128
-30.5,1,3886.587128
96.5,113,3886.902967
105.5,55,3887.060525
95.5,86,3887.329038
100.5,54,3887.497049
95.0,76,3887.707943
86.0,93,3887.974613
86.5,91,3888.226631
-33.5,4,3888.25234
99.0,82,3888.478419
97.0,71,3888.693404
82.5,116,3894.433909
60.5,213,3895.039805
51.5,194,3895.601213
97.5,54,3895.775449
77.0,155,3896.198315
-31.0,2,3896.213986
104.0,60,3896.387176
85.5,108,3896.702461
71.5,132,3897.049912
-45.0,19,3897.112885
12.5,398,3898.245397
98.5,76,3898.466811
103.0,22,3898.529916
88.5,101,3898.813544
75.0,137,3899.222607
64.0,138,3899.617126
97.0,56,3899.795968
100.5,63,3899.976491
90.5,89,3905.649915
-30.5,1,3905.649915
106.5,65,3905.854782
98.5,68,3906.051438
80.5,157,3906.493951
70.0,164,3906.957434
99.0,77,3907.193799
83.5,158,3907.646406
84.5,111,3907.962632
86.5,98,3908.24698
81.5,121,3908.593953
74.0,135,3908.972017
74.5,134,3909.413176
55.0,258,3910.15479
90.0,95,3910.42107
101.5,68,3910.673825
54.5,206,3911.274023
68.0,131,3917.035026
-31.5,3,3917.051044
49.5,191,3917.60454
96.0,96,3917.884046
83.5,117,3918.327944
98.5,57,3918.540722
97.0,57,3918.703461
102.0,63,3918.892366
73.0,110,3919.223761
92.0,81,3919.476302
91.0,109,3919.806407
94.5,81,3920.042162
104.0,71,3920.263273
98.0,51,3920.42024
103.0,67,3920.62512
100.5,67,3920.830317
80.0,121,3921.193027
99.0,71,3921.398766
80.5,127,3921.771596
108.5,61,3921.947831
71.5,176,3922.467782
90.0,94,3922.7515
102.0,66,3922.924824
95.0,42,3923.066762
100.0,103,3929.013244
102.5,27,3929.123236
39.0,246,3929.830868
94.5,28,3929.925074
58.5,173,3930.429352
98.5,76,3930.650695
-30.0,18,3930.698133
91.5,81,3930.935127
77.5,154,3931.423919
91.5,129,3931.793711
89.0,80,3932.037313
100.0,64,3932.226759
104.5,41,3932.337094
-70.5,30,3932.431701
103.0,55,3932.573676
84.0,125,3932.999667
87.0,121,3933.378471
92.5,93,3933.647016
92.0,69,3933.847405
-31.0,2,3933.847405
102.0,70,3934.046376
-30.5,1,3934.052388
66.5,97,3934.35144
94.5,35,3934.461977
87.5,121,3934.809412
99.0,33,3940.440776
107.5,22,3940.509282
107.0,41,3940.682704
99.0,77,3940.887934
93.5,91,3941.155786
100.0,47,3941.298032
89.0,116,3941.7411
86.0,83,3941.958771
101.5,31,3942.084741
76.0,138,3942.604882
87.5,78,3942.873394
99.5,34,3942.983805
71.5,152,3943.456232
97.0,68,3943.773917
101.0,68,3944.10023
96.5,77,3944.305832
87.5,71,3944.510367
57.5,218,3945.18872
22.5,264,3945.959256
91.5,93,3946.242678
92.0,130,3946.63686
-30.5,1,3946.63686
-37.5,7,3946.65292
95.5,85,3946.899175
-42.0,31,3947.000001
87.5,88,3952.449319
101.5,32,3952.543711
91.0,52,3952.701901
86.0,116,3953.042524
106.5,43,3953.17441
105.5,20,3953.237479
103.0,51,3953.379214
71.5,119,3953.710791
99.5,61,3953.89836
96.5,68,3954.119148
93.0,67,3954.339445
107.5,42,3954.45014
85.5,98,3954.789872
90.5,75,3955.011051
107.0,61,3955.231877
104.0,61,3955.405243
93.5,80,3955.641686
-31.0,2,3955.657706
99.0,57,3955.834937
99.0,56,3956.002568
75.5,138,3956.371392
87.5,110,3956.686995
77.5,132,3957.065992
97.0,66,3957.270541
99.0,44,3957.396533
31.0,346,3963.711506
82.0,59,3963.913596
93.5,100,3964.197362
94.5,88,3964.465371
108.0,42,3964.575687
102.0,79,3964.796948
68.0,139,3965.205083
88.0,58,3965.403817
98.5,94,3965.662433
95.0,104,3966.049953
100.5,38,3966.182046
90.0,131,3966.63916
95.0,60,3966.813113
98.5,31,3966.90195
103.5,104,3967.202073
64.5,167,3967.728672
94.5,62,3967.930012
70.0,142,3968.356576
84.0,54,3968.546221
28.0,310,3969.477021
90.0,104,3969.765002
-36.0,16,3969.805908
92.0,96,3975.492909
71.5,183,3976.073311
94.0,66,3976.262895
104.5,40,3976.404951
91.0,66,3976.593464
79.0,103,3976.892797
87.5,73,3977.113977
73.0,137,3977.508963
61.5,166,3977.979754
52.0,200,3978.563548
75.5,151,3979.005406
96.5,76,3979.257453
89.0,144,3979.670445
71.0,151,3980.120372
103.0,36,3980.240925
100.0,75,3980.467811
92.5,79,3980.704776
70.0,146,3981.115131
106.0,22,3981.178201
97.0,70,3981.367502
100.0,92,3986.990619
81.5,91,3987.306134
92.0,97,3987.600263
102.5,22,3987.669369
-30.5,1,3987.669369
94.0,112,3987.988658
88.5,68,3988.257029
79.0,142,3988.669162
95.0,45,3988.81086
96.5,79,3989.063323
107.5,68,3989.268402
98.5,77,3989.473687
104.5,72,3989.69452
95.5,96,3989.975344
-8.5,444,3991.22207
100.0,79,3991.44288
100.0,72,3991.647889
102.0,25,3991.7266
90.0,111,3992.047537
78.0,103,3992.337656
98.0,66,3992.51177
-31.5,2,3992.527396
100.5,62,3992.700685
93.0,53,3998.244758
94.0,98,3998.545057
97.0,85,3998.781596
96.0,69,3998.98694
110.5,36,3999.091768
22.0,203,3999.644712
87.5,97,3999.911232
86.5,98,4000.211035
51.0,236,4000.857506
-33.0,4,4000.873166
95.0,66,4001.067244
13.5,365,4002.086273
86.0,123,4002.418052
74.0,155,4002.854073
99.0,101,4003.237515
102.0,58,4003.411397
96.0,64,4003.619321
101.5,36,4003.72772
103.5,35,4003.833111
68.5,178,4009.709293
50.0,238,4010.386497
-38.5,11,4010.417731
104.0,47,4010.575055
100.0,55,4010.742534
82.0,125,4011.096245
92.5,101,4011.379946
98.5,76,4011.601059
98.5,70,4011.818735
86.5,100,4012.103736
-31.5,8,4012.135075
-30.5,1,4012.135075
80.0,143,4012.545985
39.5,248,4013.287198
100.0,130,4013.650064
100.0,87,4013.89726
84.5,122,4014.307763
-33.0,4,4014.323428
99.5,57,4014.481496
98.0,44,4014.607507
98.5,89,4014.875755
107.0,40,4015.002231
100.5,67,4015.222808
98.0,70,4015.427682
95.5,56,4020.98634
80.5,153,4021.459955
95.5,46,4021.586108
60.0,204,4022.213816
96.0,63,4022.418986
21.0,293,4023.254985
3.0,401,4024.398316
102.5,46,4024.530547
82.0,113,4024.863035
98.0,70,4025.067266
88.0,118,4025.399294
90.0,106,4025.714979
108.0,56,4025.884616
109.0,54,4026.042745
108.5,49,4026.185052
98.0,74,4026.405632
101.5,23,4026.468729
94.0,84,4026.721654
70.5,141,4032.467023
92.0,63,4032.67136
92.5,81,4032.902246
101.0,96,4033.222534
102.0,46,4033.364875
96.5,78,4033.601827
104.5,74,4033.806478
68.0,185,4034.342847
73.0,154,4034.785526
86.0,127,4035.180818
56.0,173,4035.670491
84.0,93,4035.915611
96.0,92,4036.200031
80.0,136,4036.547651
99.5,87,4036.799435
82.5,104,4037.093866
105.5,54,4037.257394
99.0,59,4037.414992
102.5,95,4037.667312
102.5,73,4037.884933
94.0,61,4038.058502
108.0,28,4038.137205
74.5,121,4043.896528
58.5,157,4044.407367
84.5,133,4044.785348
88.0,50,4044.926986
75.5,173,4045.393881
-32.5,3,4045.399914
99.0,91,4045.652805
102.5,45,4045.787147
103.5,92,4046.046091
100.5,83,4046.272744
103.5,58,4046.446744
81.0,106,4046.762293
96.5,101,4047.061947
-30.5,1,4047.061947
95.5,35,4047.156819
-293.0,1305,4056.242585
91.5,93,4056.494802
104.0,52,4056.63703
14.0,353,4057.66411
101.5,41,4057.800371
-30.0,11,4057.832031
65.0,98,4058.116359
103.5,33,4058.210819
103.0,58,4058.368708
82.0,88,4058.621501
98.5,77,4058.85199
-31.0,2,4058.858036
77.0,75,4059.062211
100.5,31,4059.17257
93.0,66,4059.362256
95.5,82,4059.614526
64.0,151,4060.068725
85.0,113,4060.463132
105.5,32,4060.557754
82.0,136,4066.308263
89.5,76,4066.548446
102.5,74,4066.753187
102.0,66,4066.958496
66.0,128,4067.336772
104.0,35,4067.447801
47.5,232,4068.117469
89.0,96,4068.396268
108.0,27,4068.465401
101.0,48,4068.606785
106.0,32,4068.701646
80.5,118,4069.048855
98.5,85,4069.333214
109.5,33,4069.44261
92.5,140,4069.844342
100.0,91,4070.08666
96.5,76,4070.307904
91.5,80,4070.5444
-4.0,356,4071.555346
83.0,107,4071.850519
85.0,138,4077.6171
73.0,138,4078.009003
63.0,127,4078.387944
67.5,156,4078.814207
106.5,35,4078.924638
96.0,80,4079.14536
88.5,102,4079.429414
105.5,55,4079.634243
-26.0,543,4081.177699
93.5,92,4081.440474
99.5,16,4081.493473
81.0,130,4081.867574
4.5,253,4082.593482
104.5,53,4082.751836
-7.5,363,4089.25013
100.5,63,4089.429783
98.5,55,4089.571939
104.0,46,4089.714162
-44.0,34,4089.820917
104.5,30,4089.900061
89.0,118,4090.241288
86.0,119,4090.57823
104.0,25,4090.657344
95.5,88,4090.903564
91.5,104,4091.208601
84.5,114,4091.523701
97.5,82,4091.764671
93.0,83,4091.994547
68.5,129,4092.398959
95.5,53,4092.546824
-23.5,403,4093.727962
106.5,47,4093.853483
66.5,144,4094.279299
53.5,154,4094.700052
108.0,36,4094.80039
97.0,49,4100.352282
96.5,71,4100.578432
90.5,81,4100.799405
89.0,66,4100.990865
94.0,90,4101.256604
16.5,359,4102.304435
-50.5,288,4103.100632
89.0,93,4103.384174
97.0,24,4103.448005
70.0,166,4103.901666
39.5,203,4104.468837
94.5,101,4104.747221
44.0,218,4105.352075
-5.0,395,4111.957544
95.5,86,4112.210255
-5.5,377,4113.25137
104.0,55,4113.40317
66.0,127,4113.760999
70.5,166,4114.241217
99.5,77,4114.462469
96.5,70,4114.652436
102.0,43,4114.778518
24.5,245,4115.457295
92.5,71,4115.678041
61.5,168,4116.163984
102.0,85,4116.400176
94.0,51,4116.55159
95.0,61,4116.715502
54.5,162,4117.157733
104.0,59,4117.341483
51.0,189,4123.297223
111.5,50,4123.491958
93.0,38,4123.60247
101.5,23,4123.681227
88.5,100,4124.039002
107.0,21,4124.102425
72.5,83,4124.355422
82.0,114,4124.696699
58.5,172,4125.175678
102.5,59,4125.343684
79.0,133,4125.729051
67.5,98,4126.008027
103.5,61,4126.181551
102.0,80,4126.402902
98.0,43,4126.528568
86.0,87,4126.765626
-33.0,563,4128.386366
95.0,53,4128.544175
97.5,54,4128.686011
85.5,136,4134.465572
15.5,300,4135.30123
94.5,59,4135.458713
15.5,223,4136.135752
88.5,135,4136.514693
105.5,21,4136.577762
88.5,91,4136.829671
74.0,110,4137.145032
-39.5,27,4137.2085
97.5,68,4137.413416
41.0,239,4138.072402
103.5,97,4138.35627
100.0,66,4138.555159
87.0,91,4138.797781
77.0,94,4139.050351
68.5,176,4139.548997
75.0,86,4139.803786
92.5,69,4145.382434
-35.0,8,4145.398502
69.5,146,4145.835309
98.5,52,4145.979866
11.5,241,4146.703585
95.0,25,4146.76666
86.5,49,4146.924637
93.5,79,4147.161323
90.0,133,4147.524189
99.0,94,4147.798293
87.5,125,4148.151226
-31.5,3,4148.166892
74.0,141,4148.545609
102.0,88,4148.814158
83.0,83,4149.050884
64.5,154,4149.523856
105.5,39,4149.643646
49.0,198,4150.216003
-31.5,2,4150.216003
3.5,420,4156.846501
88.0,98,4157.162447
96.0,58,4157.336132
92.0,73,4157.556412
91.0,59,4157.729116
-31.5,3,4157.744739
-31.0,2,4157.754813
82.0,113,4158.058498
-30.5,1,4158.074159
94.0,94,4158.342551
104.0,54,4158.494799
96.5,58,4158.657929
-91.5,838,4161.068458
86.5,96,4161.415214
68.5,219,4162.026042
91.5,104,4162.341663
33.0,300,4168.620037
89.0,72,4168.840656
51.0,234,4169.521612
56.5,192,4170.101018
98.5,45,4170.22709
-35.5,6,4170.25279
83.0,113,4170.574759
56.5,225,4171.221727
107.5,50,4171.379649
94.0,71,4171.595039
-159.0,846,4173.958978
93.0,75,4179.59603
64.5,180,4180.117791
93.0,54,4180.291431
57.0,220,4180.923032
91.0,66,4181.11255
84.0,118,4181.459575
65.0,168,4181.990307
108.0,56,4182.142624
65.0,159,4182.573482
101.5,33,4182.668459
69.5,165,4183.151193
102.0,49,4183.293474
90.5,67,4183.503761
93.5,75,4183.708401
102.5,62,4183.898547
102.0,25,4183.961479
83.5,116,4184.324279
76.5,71,4184.602354
86.5,109,4184.954795
89.5,87,4185.222689
75.0,107,4185.617477
102.0,83,4191.365236
95.5,66,4191.585824
101.0,47,4191.712329
97.0,71,4191.912374
46.0,256,4192.695628
103.0,67,4192.9004
86.5,107,4193.190287
56.5,211,4193.80355
108.5,71,4194.024431
-31.5,20,4194.087591
85.0,93,4194.339676
86.0,67,4194.52893
89.0,89,4194.781231
77.5,160,4195.239507
75.5,118,4195.570156
74.0,143,4195.977341
-36.5,11,4196.024713
-33.5,23,4196.087816
94.5,50,4196.214321
70.5,145,4196.609731
84.0,67,4196.798693
99.0,55,4196.971892
89.5,108,4202.686275
-34.5,9,4202.733703
103.0,11,4202.765424
101.5,79,4203.002077
94.0,69,4203.207685
99.5,43,4203.318111
96.5,91,4203.586084
100.5,71,4203.79889
65.5,167,4204.246095
73.0,142,4204.625082
60.5,145,4205.114773
91.0,121,4205.445869
65.5,189,4205.978236
-121.0,729,4208.024972
42.5,270,4214.216735
93.0,75,4214.453618
99.5,60,4214.626956
79.0,123,4214.973581
99.0,56,4215.147795
98.0,49,4215.305547
73.5,191,4215.836496
71.5,164,4216.310555
85.0,100,4216.658311
103.5,12,4216.699659
88.0,104,4217.005815
94.0,90,4217.27372
86.5,95,4217.542251
99.5,53,4217.699922
107.0,51,4217.853671
-13.5,376,4218.911223
103.0,13,4218.958619
93.5,94,4219.258548
9.5,307,4225.69734
79.0,131,4226.052755
77.0,135,4226.47806
103.5,77,4226.746242
86.0,108,4227.045968
77.5,102,4227.449141
96.0,76,4227.654282
66.0,157,4228.099412
94.5,70,4228.366232
48.5,234,4229.062615
37.0,224,4229.723441
-30.5,1,4229.723441
71.0,158,4230.22542
86.5,121,4230.572633
101.0,46,4230.699812
98.5,82,4230.935309
102.5,11,4230.966994
-30.5,1,4230.982712
56.0,166,4231.472195
69.5,183,4237.219765
109.5,31,4237.314673
91.5,78,4237.614877
-37.0,8,4237.662218
90.0,126,4238.039284
-31.0,2,4238.055373
-32.0,3,4238.055373
84.5,86,4238.307735
-185.0,987,4241.302118
88.5,119,4241.664705
-33.5,4,4241.680405
71.0,152,4242.13166
85.5,118,4242.478706
95.5,74,4242.6998
97.0,77,4242.904667
102.5,50,4248.022408
106.0,35,4248.117249
97.5,89,4248.40163
99.0,75,4248.622839
98.0,27,4248.702002
95.0,120,4249.042936
81.5,142,4249.474531
104.5,48,4249.663464
88.0,93,4249.960835
98.5,43,4250.10281
104.0,51,4250.307805
78.5,88,4250.5912
99.0,19,4250.67245
100.5,74,4250.950762
95.5,89,4251.20311
93.0,40,4251.329205
86.0,129,4251.691533
-30.5,3,4251.707573
76.0,134,4252.14151
-31.0,2,4252.151566
-28.0,10,4252.173206
96.5,54,4252.33074
103.5,49,4252.567402
85.0,84,4252.819859
104.0,33,4252.930252
66.0,190,4253.498181
91.5,67,4253.687514
111.0,45,4253.833953
-33.0,4,4253.849965
95.0,72,4254.03951
74.0,170,4259.945211
94.0,79,4260.197358
79.0,154,4260.64854
59.5,146,4261.097132
28.5,296,4261.930577
61.0,138,4262.35635
20.5,308,4263.476119
-32.0,3,4263.491743
99.5,38,4263.602602
103.5,27,4263.681257
-31.0,12,4263.713019
89.0,91,4263.979353
-32.0,19,4264.026691
92.5,72,4264.373238
96.5,83,4264.625365
91.0,69,4264.830501
10.0,348,4265.900727
65.0,168,4271.931839
94.5,86,4272.200863
104.0,75,4272.42152
43.5,247,4273.116515
50.5,219,4273.74862
88.5,101,4274.026603
78.0,123,4274.437736
103.5,50,4274.589936
79.5,118,4274.94286
-42.0,16,4275.006325
92.5,56,4275.179806
103.5,31,4275.274671
79.0,114,4275.607235
89.0,103,4275.916778
40.0,257,4276.627096
90.5,93,4276.911135
96.5,38,4277.005962
103.5,32,4277.116535
103.5,58,4277.274046
107.5,51,4277.416407
86.0,72,4277.621684
-2.0,309,4283.949342
105.5,33,4284.059698
97.0,50,4284.20146
103.5,68,4284.407226
67.0,181,4284.895978
71.5,137,4285.274778
103.5,35,4285.401413
0.0,385,4286.477488
88.5,136,4286.903341
90.0,95,4287.171251
10.5,406,4288.336103
86.5,83,4288.572996
110.0,33,4288.683489
9.0,369,4295.242078
-34.5,474,4296.572397
107.5,49,4296.714684
91.0,48,4296.850711
99.0,22,4296.919868
-37.0,11,4296.952326
107.0,48,4297.077947
103.0,62,4297.280869
84.5,135,4297.721487
92.5,87,4297.974089
80.5,128,4298.30587
89.0,96,4298.574138
79.5,179,4299.096185
99.5,56,4299.269189
106.0,76,4299.500228
95.5,61,4299.711017
63.0,206,4300.307093
93.0,107,4306.009219
97.5,67,4306.198478
97.5,57,4306.387235
102.5,34,4306.48202
96.5,98,4306.754399
71.5,119,4307.098623
94.5,82,4307.34523
96.5,86,4307.596594
104.5,62,4307.775597
39.5,210,4308.449567
91.0,49,4308.590902
91.5,90,4308.843655
97.5,96,4309.097302
99.0,73,4309.317896
91.5,58,4309.501411
94.5,89,4309.754066
91.5,77,4309.973567
97.0,53,4310.131516
95.0,80,4310.352907
103.5,15,4310.394317
107.0,51,4310.558119
90.0,55,4310.700378
93.0,105,4311.000385
109.0,55,4311.157883
28.5,254,4311.88144
104.5,27,4317.349075
103.0,48,4317.475164
88.5,82,4317.7298
66.0,216,4318.322832
73.0,117,4318.654585
38.0,264,4319.411387
102.5,59,4319.584984
-43.5,21,4319.648444
83.5,117,4319.977949
89.0,123,4320.309705
76.5,104,4320.609772
92.0,71,4320.793407
105.5,32,4320.893741
109.0,27,4320.972885
93.5,48,4321.114007
91.5,92,4321.351118
30.5,291,4322.152604
98.5,104,4322.452224
103.5,71,4322.651347
103.0,44,4322.782898
2.5,373,4329.302147
80.0,127,4329.665251
85.0,87,4329.901598
101.0,87,4330.138505
97.5,45,4330.265162
84.5,94,4330.549457
46.5,226,4331.196407
90.0,98,4331.449636
-58.5,430,4332.673817
74.5,97,4332.957929
101.0,42,4333.084154
84.0,105,4333.367647
-30.5,1,4333.383523
75.0,167,4333.821733
96.5,54,4333.963587
71.0,102,4334.247491
69.0,141,4340.106968
96.5,46,4340.243151
102.0,45,4340.359662
103.0,23,4340.422733
107.0,48,4340.564975
-39.0,14,4340.596731
80.0,173,4341.08577
89.5,93,4341.354037
108.5,27,4341.432789
106.0,19,4341.49024
58.0,191,4342.027648
104.0,70,4342.243623
82.0,119,4342.564925
81.5,135,4342.943613
101.5,64,4343.143859
-29.5,1,4343.149864
94.0,96,4343.402582
100.0,83,4343.649298
107.0,54,4343.799884
-49.0,69,4344.003642
98.5,47,4344.145239
91.0,67,4344.350703
-33.5,4,4344.366363
98.0,61,4344.549806
105.0,60,4344.760496
79.5,146,4345.438432
-33.5,22,4345.495871
99.0,77,4345.70742
102.5,36,4345.815027
103.0,79,4351.498389
71.5,159,4351.952141
107.0,25,4352.021285
86.0,121,4352.353065
81.0,135,4352.731919
89.5,70,4352.952694
-223.5,848,4355.422152
86.0,71,4355.611431
102.0,95,4355.878931
93.5,37,4355.973597
-31.5,8,4356.005349
95.5,45,4356.147392
101.5,30,4356.226047
81.0,98,4356.494376
86.5,67,4356.683899
88.0,111,4356.993685
94.0,56,4357.151787
71.5,156,4363.001062
103.0,49,4363.159191
81.0,113,4363.490081
93.5,35,4363.584522
103.5,15,4363.631485
104.0,59,4363.801969
92.0,110,4364.11743
80.5,132,4364.528184
-41.5,16,4364.575602
103.0,63,4364.749668
86.5,95,4365.01809
105.5,48,4365.160294
83.0,89,4365.411946
44.5,263,4366.143263
96.5,86,4366.395128
87.5,142,4366.779574
52.5,220,4367.411226
-34.5,5,4367.427572
94.0,85,4367.690048
50.5,240,4368.339828
109.5,46,4368.466647
93.0,103,4374.167689
87.5,87,4374.420678
-31.0,4,4374.445943
85.0,111,4374.767227
67.0,145,4375.177636
69.5,164,4375.666946
75.0,167,4376.145545
-3.5,368,4377.207896
90.5,36,4377.318439
59.5,185,4377.845763
85.0,102,4378.119684
88.5,117,4378.467107
59.0,212,4379.069301
76.5,156,4379.597687
90.0,62,4379.770721
4.0,490,4386.624555
99.5,71,4386.814254
83.0,103,4387.114698
107.5,55,4387.272553
106.0,45,4387.399105
71.5,101,4387.682825
94.0,76,4387.901378
104.5,49,4388.04308
84.5,98,4388.31185
-35.0,8,4388.3431
86.0,96,4388.614132
84.0,130,4388.974751
87.5,79,4389.258032
53.5,204,4389.852907
87.0,111,4390.153284
101.5,76,4390.373326
95.0,47,4390.499871
98.5,69,4390.704776
102.0,90,4390.973087
-30.5,1,4390.98876
40.0,220,4397.048395
78.5,94,4397.337953
29.0,310,4398.20054
93.5,65,4398.374127
90.0,148,4398.78479
97.5,96,4399.053431
76.0,138,4399.432318
-46.5,48,4399.558504
103.0,9,4399.58984
100.5,65,4399.791588
97.5,86,4400.026873
100.0,58,4400.200395
99.0,103,4400.503331
100.5,40,4400.629938
-68.5,748,4408.122755
94.5,59,4408.28028
50.0,169,4408.748165
-69.0,93,4409.006777
102.5,42,4409.117224
103.0,8,4409.148536
77.0,173,4409.65313
99.5,69,4409.863111
98.5,94,4410.131031
89.0,67,4410.32052
85.0,118,4410.698905
65.5,189,4411.376398
96.0,44,4411.533792
88.0,71,4411.723465
82.0,134,4412.116551
82.5,99,4412.419009
104.0,57,4412.574214
93.5,88,4412.842265
101.5,4,4412.85649
7.0,332,4413.779303
18.5,316,4420.343032
-13.5,396,4421.510559
98.5,72,4421.699953
84.0,120,4422.08661
98.5,70,4422.276069
98.5,50,4422.433761
94.0,66,4422.639167
95.0,87,4422.907064
39.5,264,4423.705429
-115.5,579,4425.711175
109.0,29,4425.819213
92.0,76,4431.631137
-82.0,627,4433.52907
83.5,67,4433.688823
94.0,70,4433.866873
99.0,68,4434.097626
67.5,146,4434.467844
107.5,33,4434.55266
98.5,24,4434.611184
92.5,86,4434.805441
93.5,74,4435.004274
53.0,168,4435.470782
97.5,63,4435.654417
103.5,81,4435.883157
89.0,67,4436.09855
50.0,314,4437.080773
81.5,169,4443.494932
96.0,58,4443.695392
90.5,79,4443.963529
76.5,100,4444.294588
93.5,62,4444.472416
64.0,166,4444.979544
97.0,62,4445.21659
29.0,307,4446.176375
95.0,52,4446.357953
102.0,72,4446.61475
100.5,56,4446.772338
80.5,138,4447.25607
97.5,37,4447.380671
88.0,107,4447.747327
83.0,149,4448.218048
-32.0,3,4448.243742
106.0,66,4448.464182
-30.5,1,4448.464182
90.5,103,4448.826753
105.5,39,4448.957052
88.5,68,4449.192925
92.5,126,4449.617727
95.0,62,4449.821348
97.5,103,4455.863048
-35.0,6,4455.882587
98.0,50,4456.028506
100.5,68,4456.239453
108.0,56,4456.427867
95.0,101,4456.732096
105.5,53,4456.895535
100.0,77,4457.140191
98.5,59,4457.330627
71.0,130,4457.793783
