#{"t_start": 1750064445.9942791, "env_id": "my_robotenv-v1"}
r,l,t
67.0,146,5025.442152
-30.5,1,5025.445721
93.0,47,5025.598283
91.5,77,5025.873273
-32.0,3,5025.881278
99.5,56,5026.045141
96.0,92,5026.31098
99.0,59,5026.480686
94.5,101,5026.772835
103.5,13,5026.808036
102.0,57,5026.977349
97.5,54,5027.142396
106.5,43,5027.265529
93.5,63,5027.449382
102.5,49,5027.593649
102.0,63,5027.824511
93.0,77,5028.061466
98.0,48,5028.199949
60.5,201,5028.78902
99.0,32,5028.882046
96.5,100,5029.217771
97.0,79,5029.451019
104.5,33,5029.548155
87.5,78,5035.751602
92.5,112,5036.114986
102.5,45,5036.285159
71.0,132,5036.671087
79.0,109,5036.981407
41.5,200,5037.551854
-30.5,1,5037.555854
72.0,142,5037.964788
82.5,115,5038.369219
95.0,67,5038.552535
82.0,105,5038.859134
101.0,62,5039.040017
-27.5,8,5039.061018
77.5,129,5039.48561
-46.0,62,5039.664292
-31.0,2,5039.669292
94.5,47,5039.799968
68.0,139,5040.260648
96.5,64,5040.443039
42.5,264,5041.206436
103.5,56,5041.374772
-31.5,7,5041.392335
86.0,90,5041.65125
103.5,77,5047.874545
104.0,47,5048.01226
89.0,104,5048.323689
104.5,55,5048.476414
79.5,111,5048.879519
72.5,114,5049.209433
65.5,200,5049.776444
80.0,149,5050.212012
104.5,38,5050.324125
-14.0,435,5051.639026
85.5,97,5051.935331
77.0,141,5052.334798
-33.5,4,5052.346336
88.5,86,5052.618159
-33.0,5,5052.655751
100.0,50,5052.833107
72.0,184,5053.382621
103.5,38,5053.498296
72.5,112,5053.817693
91.5,128,5060.142756
101.5,72,5060.353536
96.5,97,5060.637192
104.0,71,5060.836834
-32.5,3,5060.853105
61.0,214,5061.60603
-36.0,8,5061.634032
87.5,127,5062.020508
75.5,96,5062.299519
104.0,72,5062.50914
98.0,64,5062.683872
-29.5,3,5062.700452
103.5,66,5062.925614
64.5,201,5063.568179
86.5,98,5063.885556
86.5,127,5064.253557
69.5,145,5064.664095
-35.5,9,5064.686106
80.0,96,5064.958239
93.0,51,5065.176704
64.0,146,5065.585793
93.5,67,5065.773432
97.5,72,5065.976651
98.0,79,5072.169227
87.5,124,5072.527762
104.0,23,5072.592903
98.0,69,5072.79063
70.0,167,5073.306987
92.5,94,5073.578695
99.0,16,5073.624261
31.5,179,5074.252446
60.0,165,5074.728844
55.5,182,5075.25092
60.0,185,5075.841925
101.5,41,5075.956233
87.5,81,5076.190023
54.0,198,5076.750823
86.0,83,5076.991286
95.5,57,5077.160513
92.5,95,5077.427038
92.0,67,5077.616276
96.5,96,5077.982068
69.5,155,5084.407897
103.0,49,5084.690463
100.0,81,5085.020652
52.0,222,5085.820429
93.0,114,5086.324566
99.0,66,5086.53515
-36.5,8,5086.557165
93.0,38,5086.658181
-31.5,2,5086.664181
-31.5,2,5086.669183
90.5,120,5086.990205
84.0,94,5087.360509
-31.0,2,5087.367509
61.0,113,5087.663262
44.0,269,5088.412323
45.0,243,5089.252084
90.5,86,5089.506571
104.0,44,5089.634825
97.5,64,5089.813978
104.0,36,5089.918707
-30.5,1,5089.921806
95.0,52,5090.061389
-24.0,413,5097.346408
103.5,47,5097.480264
99.5,64,5097.664283
99.5,67,5097.854552
97.5,31,5097.945679
105.0,31,5098.084784
41.5,154,5098.544213
107.0,65,5098.730398
103.0,60,5098.890872
65.5,164,5099.357203
100.0,51,5099.507884
89.5,128,5099.860809
112.0,44,5100.01153
86.0,112,5100.349531
94.0,85,5100.575518
86.5,71,5100.75667
-30.5,1,5100.761668
70.0,185,5101.239471
-40.5,14,5101.274444
70.5,126,5101.623308
95.0,109,5101.931849
99.5,75,5102.152497
97.5,90,5102.470491
92.0,92,5102.75214
34.0,183,5109.453292
89.5,44,5109.5814
82.0,149,5110.009137
86.0,68,5110.234363
89.5,102,5110.525748
90.5,81,5110.75354
69.5,226,5111.467491
-36.5,20,5111.52707
81.5,103,5111.830458
96.5,57,5111.998048
105.0,39,5112.113262
84.5,95,5112.380868
91.5,60,5112.588994
104.5,65,5112.805498
87.0,70,5113.00871
82.5,95,5113.338148
97.0,83,5113.600228
80.0,118,5113.969555
93.0,91,5114.241578
102.0,54,5114.396649
89.0,56,5114.603864
106.0,48,5114.780423
74.0,123,5115.176441
90.5,66,5120.966359
85.5,143,5121.395706
88.0,137,5121.800435
77.5,85,5122.056087
84.0,135,5122.532331
52.5,243,5123.250631
57.0,191,5123.818959
75.0,137,5124.34055
93.5,83,5124.585096
-41.0,15,5124.633607
104.0,44,5124.766639
89.0,79,5124.989676
102.5,70,5125.204088
89.5,79,5125.434252
100.5,60,5125.605785
-32.0,5,5125.626785
-31.5,2,5125.632785
99.0,61,5125.80882
-31.0,8,5125.837821
103.0,20,5125.887329
102.0,95,5126.249474
65.5,119,5126.609946
97.5,78,5126.883605
90.5,122,5127.286051
104.5,46,5133.488787
103.5,48,5133.639831
77.0,134,5134.021406
95.0,34,5134.1244
100.5,60,5134.303553
97.0,78,5134.528202
98.0,93,5134.865801
101.5,56,5135.044841
90.0,94,5135.31594
98.0,83,5135.557156
77.5,102,5135.850877
94.0,82,5136.079912
100.0,108,5136.387965
88.0,133,5136.795561
88.5,91,5137.109142
79.0,119,5137.451345
85.0,132,5137.857416
105.0,55,5138.016964
92.5,82,5138.26651
86.5,91,5138.535579
95.0,31,5138.631246
94.5,76,5138.913297
91.5,91,5139.177865
95.5,113,5139.50605
91.5,100,5145.711795
84.0,89,5145.972346
81.0,98,5146.2524
81.5,126,5146.616485
102.0,41,5146.739133
73.0,168,5147.276952
-30.5,1,5147.281954
37.5,261,5148.037227
86.5,82,5148.258402
101.5,40,5148.385444
30.0,246,5149.069081
87.0,107,5149.435838
94.5,64,5149.61348
68.5,143,5150.036063
106.5,48,5150.174082
94.5,74,5150.386636
95.5,75,5150.599886
98.0,54,5150.751411
97.5,35,5150.860076
100.0,87,5151.113629
95.5,64,5151.334731
101.5,83,5151.664976
100.5,54,5157.253892
104.0,45,5157.378911
92.5,91,5157.654027
91.0,77,5157.943709
78.5,103,5158.242256
98.0,65,5158.417293
88.5,73,5158.648738
27.0,302,5159.5735
96.0,98,5159.92709
-30.5,2,5159.933091
87.5,94,5160.201672
56.0,206,5160.881016
91.5,86,5161.167094
102.0,46,5161.301624
93.0,79,5161.532283
37.0,232,5162.305841
103.5,61,5162.47436
97.5,92,5162.734417
90.0,98,5163.014487
92.5,80,5163.247271
104.0,57,5163.406457
66.0,179,5170.066833
96.0,72,5170.268128
104.0,61,5170.450367
85.5,163,5170.993467
106.0,77,5171.245359
106.0,61,5171.413295
81.0,84,5171.651694
101.5,4,5171.662735
83.0,115,5171.989169
-31.0,28,5172.069356
85.5,79,5172.291875
97.0,68,5172.481671
74.5,140,5172.941186
-40.5,9,5172.973186
85.5,105,5173.276736
93.5,94,5173.539144
98.0,71,5173.743169
78.0,175,5174.256654
88.0,91,5174.529513
89.5,98,5174.851508
87.0,117,5175.181459
88.5,94,5175.446471
98.5,96,5181.737344
94.5,67,5181.950947
77.5,117,5182.296731
104.0,62,5182.487322
90.5,109,5182.805234
89.0,101,5183.098656
95.0,34,5183.310873
93.0,41,5183.518407
98.5,46,5183.652047
101.5,17,5183.703242
70.0,121,5184.048469
101.5,46,5184.189159
103.5,66,5184.410337
108.5,39,5184.521525
101.0,43,5184.648234
99.0,68,5184.843686
108.0,66,5185.034199
68.5,164,5185.582252
83.0,112,5185.929498
110.5,49,5186.074333
96.0,80,5186.313826
100.5,62,5186.497112
97.5,55,5186.647888
103.0,36,5186.770981
101.0,70,5187.005431
98.5,84,5187.270604
86.0,51,5187.514123
106.0,23,5187.58924
69.0,106,5187.955892
104.5,34,5188.054032
100.5,59,5188.231676
97.5,70,5194.487078
90.5,103,5194.788883
41.0,228,5195.453448
92.5,79,5195.684734
92.0,104,5195.989824
-39.0,11,5196.019385
107.0,45,5196.149006
92.0,81,5196.463459
97.0,58,5196.634156
98.0,103,5196.930606
99.0,30,5197.01464
63.5,140,5197.419739
-29.5,2,5197.432711
104.0,52,5197.580383
86.5,67,5197.768565
106.0,30,5197.859717
70.0,135,5198.262099
103.5,102,5198.599905
98.0,79,5198.884182
95.5,91,5199.146147
104.0,10,5199.178144
77.0,141,5199.588862
91.5,83,5199.84431
72.0,128,5200.210903
105.5,25,5200.326056
85.5,114,5206.411698
88.5,94,5206.680644
96.5,69,5206.874611
104.5,51,5207.019999
98.0,85,5207.289842
104.5,27,5207.405228
91.0,81,5207.647056
88.0,87,5207.897384
97.5,32,5207.988978
97.0,65,5208.175652
105.0,62,5208.346918
106.0,45,5208.480965
-79.5,55,5208.642171
108.5,46,5208.770325
90.0,93,5209.022091
99.0,75,5209.275
100.5,47,5209.459935
102.0,64,5209.686111
105.5,34,5209.790781
96.0,77,5210.008577
106.0,37,5210.119693
103.0,52,5210.265404
77.0,106,5210.577926
42.5,256,5211.325148
80.0,126,5211.779872
87.0,76,5211.970204
101.5,53,5212.105859
95.0,59,5212.251563
92.5,101,5218.342474
86.5,111,5218.664545
106.0,60,5218.902286
78.0,122,5219.325459
82.0,130,5219.684211
99.5,34,5219.791879
78.5,85,5220.048624
104.5,32,5220.14184
47.5,170,5220.678074
97.0,76,5220.991823
80.5,127,5221.356964
82.0,53,5221.514304
100.5,51,5221.659029
-30.5,1,5221.66303
96.5,79,5221.884575
105.5,14,5221.92957
96.5,53,5222.082198
99.0,48,5222.218869
88.0,115,5222.553757
102.5,68,5222.755405
98.5,69,5223.016264
100.0,47,5223.16489
-8.0,349,5224.181344
102.0,60,5224.351542
90.5,41,5230.575946
60.0,144,5230.986465
106.0,19,5231.044523
108.5,39,5231.177623
98.0,90,5231.483672
99.0,51,5231.661886
-30.5,1,5231.665912
92.5,47,5231.798585
86.0,118,5232.13697
103.0,48,5232.281147
98.5,47,5232.416671
79.0,119,5232.774062
74.5,150,5233.251704
103.5,64,5233.51537
91.5,110,5233.800474
103.5,58,5233.951161
-36.0,12,5233.983886
62.0,149,5234.371318
110.0,39,5234.479426
105.5,45,5234.596102
68.0,185,5235.065273
103.5,36,5235.194617
93.0,58,5235.342215
97.5,91,5235.62567
101.0,41,5235.748405
-32.0,3,5235.767406
103.0,56,5235.923088
-30.5,1,5235.926089
87.0,123,5236.402727
101.5,46,5236.537231
105.5,32,5236.63231
70.5,131,5242.984385
104.0,74,5243.221078
102.0,107,5243.527477
40.5,251,5244.229187
49.0,204,5244.907542
95.0,86,5245.146371
98.0,71,5245.351971
100.0,71,5245.565785
89.0,102,5245.932877
104.0,43,5246.059475
108.0,26,5246.134078
-30.5,1,5246.136079
95.0,76,5246.350599
77.5,109,5246.674988
99.0,39,5246.821723
83.5,130,5247.23502
97.5,47,5247.371117
99.0,73,5247.579974
80.5,88,5247.833068
-35.5,8,5247.866065
105.5,37,5247.978109
107.0,39,5248.098791
99.5,69,5248.295975
98.0,65,5248.510846
102.5,32,5248.609953
61.5,212,5255.263125
82.5,102,5255.640212
71.5,109,5255.942881
99.0,46,5256.079989
106.5,35,5256.178148
73.5,125,5256.529023
92.5,64,5256.712174
107.0,59,5256.876884
93.0,53,5257.044827
77.5,106,5257.379742
104.0,51,5257.557956
61.0,176,5258.047429
100.0,72,5258.247728
96.5,29,5258.332394
95.5,101,5258.612406
102.5,72,5258.817647
96.0,68,5259.012918
46.0,221,5259.750921
105.0,70,5259.978794
54.5,177,5260.510732
86.0,76,5260.739424
96.5,47,5260.873099
87.5,95,5266.948006
56.0,171,5267.428942
49.0,211,5268.057068
108.0,30,5268.168226
72.5,176,5268.677814
99.5,44,5268.808486
82.0,81,5269.046211
109.0,37,5269.177628
91.5,59,5269.343239
108.0,47,5269.474566
95.5,94,5269.771987
97.0,76,5270.006823
88.0,111,5270.37276
99.5,59,5270.539557
105.5,40,5270.662817
51.5,215,5271.379593
108.0,46,5271.519339
63.5,113,5271.842748
-31.0,4,5271.855284
97.0,46,5272.003007
82.0,143,5272.440582
96.0,107,5272.733304
46.5,205,5279.404149
62.5,102,5279.686688
101.0,45,5279.81733
104.0,33,5279.918143
97.5,57,5280.079791
97.5,80,5280.313172
63.5,123,5280.660244
93.5,57,5280.836582
79.5,103,5281.19547
86.5,60,5281.365802
110.0,42,5281.48398
106.5,49,5281.648194
-35.5,29,5281.729137
96.0,107,5282.033307
105.0,76,5282.252032
105.0,27,5282.327633
58.0,229,5283.036454
103.5,58,5283.20874
104.5,50,5283.352444
84.5,92,5283.612547
-29.5,8,5283.639544
106.5,40,5283.752194
90.5,64,5283.936867
109.0,38,5284.050483
95.0,49,5284.194129
96.5,80,5284.418572
100.5,69,5284.617775
94.5,57,5284.785502
99.0,66,5285.017357
97.5,20,5285.079895
75.5,121,5291.53326
98.5,88,5291.759959
69.5,178,5292.204076
-32.0,6,5292.219076
87.5,112,5292.506433
97.0,56,5292.65283
81.5,122,5292.96612
106.0,50,5293.104861
106.5,49,5293.232886
101.5,61,5293.410841
95.0,84,5293.673649
82.5,85,5293.992791
-46.0,65,5294.210917
107.5,58,5294.380608
60.5,164,5294.862184
102.5,58,5295.035886
37.0,234,5295.791984
89.0,97,5296.149159
106.0,31,5296.282301
108.5,46,5296.414461
-31.5,8,5296.440466
92.0,72,5296.62124
-31.5,2,5296.62927
103.0,27,5296.697383
66.0,145,5297.069279
103.0,43,5297.17968
95.5,80,5303.332693
85.0,94,5303.597538
94.5,86,5303.852012
82.5,132,5304.252242
89.0,63,5304.422941
109.5,63,5304.6072
99.0,74,5304.817578
102.0,65,5305.003534
97.5,62,5305.240617
89.0,100,5305.538589
103.0,48,5305.676731
50.0,205,5306.253128
-52.5,54,5306.406813
100.5,56,5306.650914
102.0,20,5306.71042
47.0,201,5307.368119
88.5,83,5307.602198
89.5,78,5307.821497
106.0,39,5307.936689
105.5,30,5308.022797
109.0,29,5308.107999
104.5,23,5308.183065
92.0,79,5308.443933
-31.0,2,5308.448938
96.5,35,5308.546041
106.0,35,5308.647086
106.5,39,5308.753202
93.5,108,5309.053202
93.5,60,5309.313967
104.5,67,5315.520114
98.5,27,5315.610371
98.0,81,5315.902466
100.5,57,5316.059137
59.5,114,5316.385022
94.5,66,5316.571656
99.5,53,5316.728868
101.5,45,5316.862391
83.0,97,5317.139742
87.0,108,5317.447779
101.5,4,5317.458745
106.0,39,5317.584908
89.5,62,5317.811881
83.5,71,5317.995792
100.5,76,5318.194088
97.0,65,5318.36086
105.0,35,5318.448968
106.5,57,5318.594252
50.5,221,5319.190069
92.5,98,5319.437472
95.0,77,5319.655849
-35.0,11,5319.685874
104.5,65,5319.882653
95.5,59,5320.062979
-30.5,9,5320.088566
81.0,135,5320.55862
100.0,60,5320.739332
102.5,66,5320.929613
102.0,64,5321.116812
98.5,57,5321.314205
94.0,53,5327.474686
102.5,49,5327.631911
95.5,77,5327.847135
68.0,126,5328.240963
101.5,76,5328.46121
-33.0,9,5328.486236
95.5,83,5328.736063
83.5,113,5329.14993
103.0,46,5329.289618
88.0,82,5329.556
103.0,51,5329.70472
95.0,84,5329.93296
98.5,54,5330.083671
89.0,80,5330.315516
101.0,79,5330.549504
49.0,180,5331.130561
99.0,23,5331.195666
107.0,57,5331.366939
104.5,46,5331.502689
100.0,30,5331.640823
94.5,84,5331.880689
93.5,88,5332.13938
94.0,91,5332.398214
104.0,52,5332.545135
-27.0,10,5332.578146
84.0,118,5332.980632
99.0,34,5333.076425
38.5,210,5339.258959
103.5,30,5339.407224
86.5,73,5339.616554
99.0,65,5339.785319
74.0,96,5340.057676
105.0,20,5340.110346
95.0,59,5340.256586
76.5,146,5340.620601
83.0,101,5340.872181
97.0,49,5340.995798
102.0,47,5341.117279
86.5,137,5341.50199
102.5,78,5341.727958
91.5,47,5341.881555
97.0,82,5342.155577
97.0,104,5342.554531
103.0,78,5342.752727
99.0,35,5342.840906
89.5,74,5343.033351
108.0,22,5343.084359
57.5,149,5343.498201
94.0,83,5343.703318
105.0,35,5343.793395
102.0,16,5343.835395
-45.0,495,5351.337793
91.5,88,5351.590899
97.5,76,5351.814247
97.5,65,5352.069094
93.0,97,5352.364508
75.5,156,5352.847278
86.0,86,5353.086219
91.0,78,5353.369108
50.0,177,5353.864764
100.5,96,5354.217319
103.0,72,5354.423527
85.0,71,5354.62281
38.5,273,5355.402538
94.0,59,5355.575248
108.0,65,5355.775917
104.5,23,5355.84295
96.0,104,5356.237396
103.0,41,5356.348008
86.0,92,5356.605915
-43.0,10,5356.639484
80.5,114,5356.965582
44.0,143,5363.271163
97.0,86,5363.534423
77.0,143,5363.943221
96.0,25,5364.023856
107.5,31,5364.116014
101.0,45,5364.266079
99.5,31,5364.365556
-27.5,9,5364.408131
95.5,77,5364.684333
96.5,89,5364.941848
81.0,94,5365.210582
100.0,40,5365.327718
90.0,120,5365.666292
85.5,115,5365.993251
95.5,50,5366.133239
37.5,239,5366.888865
98.5,89,5367.1386
95.0,81,5367.374844
95.5,50,5367.511453
107.5,30,5367.59728
76.5,112,5367.992661
97.0,62,5368.171061
99.0,63,5368.341731
93.0,44,5368.522923
99.5,73,5368.746145
65.0,166,5369.241707
87.0,85,5375.48868
49.0,174,5376.014678
95.5,61,5376.204844
91.0,69,5376.403055
73.0,161,5376.934688
45.5,302,5377.813047
100.0,25,5377.886619
107.0,46,5378.023242
99.5,51,5378.220729
107.0,58,5378.392432
96.5,68,5378.59237
101.0,70,5378.861157
94.0,42,5378.98326
93.0,54,5379.13423
98.0,33,5379.267989
100.0,54,5379.414305
109.0,55,5379.578928
104.5,38,5379.682547
102.5,92,5379.947346
73.5,116,5380.278391
102.0,58,5380.452662
103.5,49,5380.592357
104.5,68,5380.876158
42.0,259,5381.642143
96.0,51,5387.813669
102.5,68,5388.007945
102.5,32,5388.106928
96.5,66,5388.301703
100.0,65,5388.486382
81.5,90,5388.748095
105.0,19,5388.807631
98.5,65,5389.053147
110.5,55,5389.253008
91.5,115,5389.652504
97.0,72,5389.861744
106.0,30,5389.948798
99.0,33,5390.047959
94.0,96,5390.323783
64.5,197,5390.956002
103.0,38,5391.069092
99.0,76,5391.339465
103.0,58,5391.546623
89.0,78,5391.774597
-36.5,12,5391.806168
90.5,89,5392.057112
103.0,64,5392.25711
102.0,49,5392.395729
97.5,66,5392.581953
-57.5,493,5400.11765
104.5,72,5400.345041
108.5,40,5400.46612
92.5,71,5400.672598
49.0,195,5401.260406
-28.0,6,5401.276423
101.5,68,5401.47069
107.0,27,5401.549798
97.5,75,5401.755775
95.0,43,5401.888446
86.5,91,5402.218782
102.0,76,5402.447533
81.5,121,5402.785451
105.5,57,5402.947254
103.5,27,5403.025819
106.5,29,5403.114019
90.5,59,5403.278642
102.0,110,5403.621876
88.0,103,5403.915132
72.5,85,5404.258021
89.0,94,5404.524477
75.5,97,5404.798523
90.5,72,5405.001881
101.0,65,5405.203251
101.5,61,5405.369925
80.0,90,5405.622727
100.5,31,5405.717528
22.5,167,5406.306598
98.0,68,5412.403449
92.5,61,5412.575788
98.5,67,5412.757068
13.0,384,5413.839738
-35.5,10,5413.870742
103.0,79,5414.088376
101.0,80,5414.397818
83.5,125,5414.743209
99.5,80,5414.980056
101.0,66,5415.175612
102.0,30,5415.26269
93.5,81,5415.484623
93.5,62,5415.664867
68.5,156,5416.139082
105.0,51,5416.390649
98.0,53,5416.530545
100.0,50,5416.660844
97.5,65,5416.827591
105.0,72,5417.021804
94.0,59,5417.189344
67.5,206,5417.731968
70.0,157,5424.396676
88.5,117,5424.781567
86.5,98,5425.064484
97.0,88,5425.340318
-30.5,1,5425.343318
84.5,77,5425.650829
95.0,65,5425.848031
105.0,49,5425.997644
102.0,65,5426.260037
100.5,75,5426.581088
97.0,58,5426.747309
90.5,77,5426.981535
103.0,62,5427.169799
102.5,57,5427.334988
84.5,79,5427.556864
96.5,47,5427.689875
86.0,71,5427.907604
101.0,51,5428.060174
108.5,48,5428.275188
82.5,95,5428.555636
93.0,57,5428.723514
63.5,187,5429.334373
96.0,81,5429.573896
85.5,103,5429.875311
103.0,32,5429.968469
94.0,57,5430.180315
97.0,71,5430.415793
94.5,50,5430.556469
91.5,124,5430.917156
107.0,17,5437.037898
104.0,82,5437.285535
100.0,49,5437.437346
55.5,130,5437.815864
107.5,31,5437.912972
-31.0,2,5437.918999
99.0,53,5438.148028
69.0,138,5438.650921
-27.5,11,5438.686481
107.0,31,5438.799639
103.5,31,5438.887244
93.5,101,5439.188783
103.0,48,5439.329908
82.5,89,5439.601935
108.0,27,5439.685466
41.5,173,5440.202796
80.0,72,5440.41088
97.0,61,5440.618863
90.5,69,5440.88062
-31.5,6,5440.903232
74.0,130,5441.32141
76.5,97,5441.623106
101.0,41,5441.743654
86.5,75,5441.985722
73.5,131,5442.396728
103.0,53,5442.612419
93.5,82,5442.883003
27.5,329,5449.865448
103.5,41,5450.023014
47.5,165,5450.702967
109.5,43,5450.861555
-36.5,19,5450.913143
101.5,53,5451.047796
91.0,63,5451.237452
91.0,79,5451.504397
76.0,141,5451.977412
82.0,125,5452.329299
87.5,79,5452.57369
109.5,57,5452.753957
108.0,41,5452.882479
101.0,39,5453.003503
100.5,66,5453.207721
88.5,103,5453.521814
94.0,70,5453.796135
82.0,110,5454.224587
87.0,102,5454.606803
97.0,29,5454.703846
103.5,52,5454.850961
104.5,41,5454.974977
65.0,143,5455.423975
89.5,63,5455.605143
100.5,59,5455.779448
-36.5,9,5455.801996
105.0,33,5455.949574
81.0,109,5456.278236
103.5,60,5462.346675
100.5,57,5462.626214
96.5,72,5462.934384
97.5,78,5463.172242
94.0,79,5463.401679
45.5,221,5464.145655
102.5,70,5464.384744
79.0,125,5464.77964
93.5,71,5464.992933
94.0,64,5465.208189
77.5,136,5465.645042
101.0,57,5465.847151
86.0,97,5466.249568
88.5,87,5466.572605
102.0,51,5466.700352
107.5,59,5466.852011
91.5,91,5467.08558
99.0,49,5467.214122
93.5,61,5467.372827
106.0,43,5467.482611
100.5,70,5467.691455
105.5,37,5467.786539
83.0,112,5468.089145
92.0,85,5468.319583
82.5,119,5468.681263
77.0,130,5475.321324
100.0,59,5475.491894
97.0,68,5475.684608
63.5,204,5476.265409
91.5,71,5476.465565
98.0,75,5476.681472
99.0,91,5477.017641
92.5,107,5477.342704
92.5,94,5477.606227
96.5,67,5477.800071
106.5,48,5477.935211
98.0,64,5478.115177
78.5,122,5478.459071
102.0,74,5478.66553
96.0,46,5478.853562
98.5,102,5479.151983
83.0,77,5479.41306
91.5,52,5479.568684
91.5,75,5479.780914
-37.0,71,5479.982092
90.5,86,5480.235424
87.0,126,5480.635127
94.5,71,5480.889525
105.0,69,5481.109764
84.0,102,5487.409965
83.5,79,5487.645493
28.0,334,5488.600362
57.5,193,5489.190695
91.0,55,5489.384024
68.5,173,5489.883642
108.0,50,5490.037951
101.0,58,5490.212599
102.0,79,5490.481569
92.5,93,5490.751951
105.0,60,5490.928643
105.5,52,5491.08032
-33.0,17,5491.131913
71.0,144,5491.600504
88.5,123,5491.955174
103.0,62,5492.153293
100.5,72,5492.365561
91.5,98,5492.652831
92.0,59,5492.825209
-33.5,6,5492.847798
91.5,78,5493.073212
104.5,43,5493.215837
71.0,150,5499.7329
73.5,134,5500.181408
77.0,150,5500.608248
108.0,48,5500.746946
97.0,39,5500.862093
-17.5,273,5501.691517
84.0,113,5502.085072
115.5,68,5502.275283
86.5,115,5502.643954
80.0,124,5502.986249
101.0,76,5503.198807
105.0,36,5503.308424
101.0,59,5503.472852
-31.0,2,5503.477935
85.0,78,5503.709067
92.0,91,5504.02413
98.5,46,5504.155769
103.5,50,5504.319398
90.5,92,5504.584162
103.5,50,5504.728862
94.0,50,5504.874387
110.5,60,5505.053739
105.5,19,5505.115284
84.0,122,5505.468069
91.5,74,5511.755179
96.5,79,5511.990468
100.5,52,5512.141897
57.0,210,5512.822332
101.5,81,5513.052093
100.5,63,5513.237241
105.5,48,5513.418071
85.5,96,5513.690497
89.5,81,5513.933908
95.0,73,5514.146434
106.5,39,5514.263597
58.0,250,5515.054029
42.0,141,5515.482708
100.5,63,5515.681412
89.0,121,5516.038421
96.5,103,5516.339429
103.5,35,5516.500082
80.0,130,5516.824191
104.0,46,5516.941492
100.5,58,5517.086565
104.5,43,5517.197196
54.0,158,5517.595251
103.5,13,5517.629249
95.0,117,5523.926252
96.0,82,5524.245193
97.0,96,5524.519662
-31.5,7,5524.539254
101.0,43,5524.661369
64.0,175,5525.168684
-34.5,7,5525.187718
89.0,114,5525.519667
57.0,201,5526.175428
93.0,104,5526.474774
94.0,75,5526.687556
87.5,53,5526.842561
27.5,268,5527.618488
106.5,41,5527.744092
82.0,135,5528.218703
101.0,60,5528.395993
90.0,83,5528.642658
97.5,76,5528.861953
102.5,60,5529.05216
105.0,43,5529.180751
7.5,318,5536.24761
89.5,97,5536.600354
99.0,74,5536.820595
100.5,58,5537.001774
86.0,86,5537.25709
108.0,39,5537.370236
95.0,71,5537.577083
99.0,62,5537.756997
37.5,293,5538.665931
97.5,65,5538.853899
90.0,88,5539.111867
101.0,74,5539.371537
110.5,57,5539.536749
105.0,38,5539.657444
104.5,58,5539.820058
70.0,152,5540.26821
106.0,20,5540.326803
93.5,67,5540.617206
-32.5,5,5540.636232
47.5,210,5541.263291
103.5,62,5541.455759
99.0,79,5541.71152
65.5,139,5542.126041
101.0,42,5542.250785
103.0,31,5548.432555
95.0,45,5548.558642
105.0,44,5548.722427
102.0,44,5548.876893
87.5,83,5549.130802
102.0,51,5549.289755
57.5,166,5549.77601
100.5,40,5549.88674
94.0,87,5550.141662
105.5,67,5550.336012
102.5,24,5550.40815
95.0,86,5550.677596
98.5,40,5550.856815
100.0,48,5550.982911
85.0,99,5551.240365
-32.0,4,5551.250391
82.0,117,5551.566157
93.5,61,5551.726349
92.5,74,5551.916566
74.5,124,5552.232913
100.0,60,5552.384489
-30.0,24,5552.446878
93.0,78,5552.645751
107.0,44,5552.782046
95.5,93,5553.063577
85.5,88,5553.334034
83.5,94,5553.661029
95.5,69,5553.877244
67.5,215,5560.592734
87.0,91,5560.922249
104.0,46,5561.055955
103.0,75,5561.270998
90.0,103,5561.706758
92.5,110,5562.033195
104.5,52,5562.178865
104.5,79,5562.400016
94.5,87,5562.646531
99.5,60,5562.86808
48.0,108,5563.213879
99.0,75,5563.423389
103.5,33,5563.522971
74.0,168,5563.993249
84.0,40,5564.108325
100.5,38,5564.210458
96.0,52,5564.35811
104.0,59,5564.527792
97.0,51,5564.668457
103.5,47,5564.848679
94.5,97,5565.152485
106.5,78,5565.386054
96.5,83,5565.623799
97.0,65,5565.813025
74.0,159,5566.268986
92.5,83,5566.508813
72.0,152,5572.902091
106.5,32,5572.998237
105.0,36,5573.097372
22.0,295,5574.095011
102.5,70,5574.293279
103.5,53,5574.452929
92.5,68,5574.65361
92.5,82,5574.914948
94.0,88,5575.155376
104.0,76,5575.389792
106.5,50,5575.586447
94.5,67,5575.776531
103.0,58,5575.939984
97.5,45,5576.069118
89.0,68,5576.267102
-87.0,398,5577.458528
83.5,74,5577.708971
-32.5,3,5577.718997
104.0,50,5577.862583
101.0,83,5578.108304
95.0,44,5578.223468
99.0,58,5578.403857
-30.0,4,5578.414857
99.5,80,5578.687898
55.0,137,5585.021086
97.0,90,5585.302479
89.0,94,5585.574274
47.0,240,5586.332209
92.0,88,5586.584233
105.0,41,5586.704305
77.0,148,5587.129937
102.0,64,5587.31708
101.0,68,5587.526391
107.5,48,5587.661616
105.0,42,5587.784763
97.0,51,5588.016492
72.5,169,5588.439696
94.5,79,5588.640399
25.0,311,5589.451413
97.0,67,5589.620255
100.5,68,5589.795459
96.5,75,5590.012495
78.5,142,5590.454881
99.0,62,5590.692235
101.5,17,5590.743365
64.5,128,5597.203859
101.0,45,5597.352501
64.5,147,5597.786999
99.0,76,5598.002464
