#{"t_start": 1750064445.9882784, "env_id": "my_robotenv-v1"}
r,l,t
68.5,186,3676.837404
102.5,45,3676.969526
74.0,163,3677.490067
98.5,79,3677.696336
73.5,164,3678.150151
87.5,65,3678.339025
94.5,79,3678.560319
98.0,74,3678.765313
87.0,132,3679.138322
100.5,51,3679.286049
55.0,221,3679.974784
73.5,167,3680.441864
77.0,224,3681.094603
96.5,79,3681.347478
71.0,172,3681.818656
94.5,94,3682.086949
74.0,143,3687.939765
58.0,155,3688.356024
95.0,48,3688.498394
100.0,92,3688.766512
105.0,83,3689.01898
79.5,171,3689.597115
97.5,80,3689.827242
92.0,62,3689.99549
86.5,117,3690.317231
-36.5,16,3690.36465
94.5,78,3690.601271
90.5,79,3690.821165
98.5,80,3691.057401
89.5,107,3691.357098
93.5,53,3691.546648
-30.5,1,3691.546648
51.0,251,3692.28546
109.0,70,3692.475072
98.0,38,3692.56988
98.0,63,3692.743844
83.0,87,3692.996103
95.0,119,3693.343421
73.0,104,3699.040473
100.5,50,3699.198654
-34.0,7,3699.230028
83.5,149,3699.703617
75.5,126,3700.066267
65.0,173,3700.571084
92.0,106,3700.90298
87.0,102,3701.196347
69.0,158,3701.644805
-35.5,17,3701.707849
97.0,71,3701.907718
93.0,106,3702.223125
85.5,98,3702.501636
99.0,90,3702.759862
104.5,35,3702.870343
90.5,143,3703.264248
69.0,162,3703.722339
-32.0,3,3703.738082
90.0,92,3704.004613
53.5,146,3704.462265
101.5,40,3704.572422
78.5,152,3710.365396
104.5,42,3710.475844
102.0,39,3710.617807
101.5,43,3710.74438
100.5,39,3710.854798
85.0,116,3711.201917
78.0,115,3711.542574
82.5,100,3711.829772
104.5,25,3711.908817
101.5,65,3712.098382
74.5,235,3712.777524
89.0,125,3713.149646
103.0,39,3713.250033
90.5,74,3713.470362
103.0,91,3713.738718
106.0,23,3713.799791
-30.5,1,3713.799791
96.5,76,3714.00527
90.5,88,3714.274377
94.0,99,3714.542718
103.5,23,3714.605741
61.5,154,3715.06407
82.5,114,3715.395708
42.0,242,3716.098969
98.0,68,3716.287688
-31.5,3,3721.67697
97.5,73,3721.894425
102.0,61,3722.130193
-5.0,409,3723.329312
89.0,114,3723.661329
33.5,303,3724.543283
-37.5,20,3724.600268
105.0,49,3724.748822
-31.0,2,3724.748822
95.0,74,3724.972059
56.0,201,3725.536925
79.5,139,3725.926233
88.0,105,3726.258125
77.5,116,3726.605575
83.5,93,3726.857753
81.5,104,3727.171898
104.0,65,3727.36119
71.0,153,3733.171793
29.5,310,3734.101215
96.0,31,3734.196041
90.5,52,3734.369665
-31.5,2,3734.369665
76.0,143,3734.764481
95.0,111,3735.080021
-30.5,1,3735.080021
77.0,165,3735.54799
107.0,28,3735.632809
105.5,52,3735.78843
103.0,45,3735.912021
104.5,40,3736.022174
83.5,146,3736.442973
-39.5,34,3736.53782
81.0,160,3737.001726
88.5,102,3737.317887
56.5,204,3737.890249
104.5,45,3738.006746
36.5,232,3738.668845
95.5,107,3738.984171
89.5,126,3744.747884
80.5,124,3745.141758
-30.5,1,3745.141758
28.0,351,3746.195883
105.5,60,3746.385192
53.0,188,3746.921816
94.5,63,3747.110836
102.0,22,3747.173878
-46.5,47,3747.301147
98.5,83,3747.537092
95.5,120,3747.892395
-35.5,6,3747.914088
54.0,221,3748.528359
93.0,149,3748.948033
80.5,118,3749.300459
31.0,275,3750.096004
101.0,59,3750.253436
84.5,147,3756.144268
90.0,79,3756.391055
96.5,52,3756.549289
90.5,73,3756.785529
68.0,181,3757.30771
92.5,106,3757.6384
96.0,95,3757.922558
99.0,70,3758.127867
37.0,330,3759.100497
83.0,125,3759.484553
99.5,76,3759.721426
94.0,76,3759.925059
97.5,32,3760.019856
82.5,97,3760.304555
81.0,99,3760.636397
108.5,25,3760.69939
84.0,119,3761.061619
23.5,271,3761.845819
75.0,99,3767.552343
81.5,158,3768.019911
77.0,122,3768.366243
98.5,94,3768.644003
102.0,6,3768.665696
79.5,114,3769.012908
96.5,58,3769.171097
77.0,119,3769.534141
95.0,107,3769.846617
94.5,104,3770.140588
104.0,67,3770.319671
111.5,53,3770.493566
95.0,74,3770.729817
103.0,74,3770.93503
27.0,249,3771.660907
87.0,85,3771.894216
105.5,56,3772.051743
92.5,108,3772.351716
99.5,74,3772.557296
96.5,81,3772.794435
70.5,130,3773.24586
-36.0,28,3773.315005
91.0,67,3778.906523
102.0,36,3779.001276
80.5,103,3779.300284
107.0,31,3779.394692
98.0,47,3779.536161
91.0,72,3779.757446
-31.5,2,3779.765787
96.0,60,3779.927365
97.0,101,3780.211956
67.5,149,3780.654135
96.5,26,3780.732895
99.0,48,3780.874837
102.0,32,3780.969667
90.5,74,3781.200377
101.5,111,3781.506542
-35.0,28,3781.601575
80.5,106,3781.890326
87.5,63,3782.070097
106.5,36,3782.180077
86.0,151,3782.653496
82.5,64,3782.82708
101.5,26,3782.906172
96.5,77,3783.126768
59.5,165,3783.601166
87.0,64,3783.800346
82.5,77,3784.036262
80.5,119,3784.368113
106.0,50,3784.510339
105.5,47,3784.652508
104.0,55,3790.190536
69.0,189,3790.74796
97.0,95,3791.00062
93.5,34,3791.141979
-32.0,3,3791.157492
103.0,87,3791.409943
92.5,108,3791.726102
59.0,214,3792.321592
57.5,232,3793.000905
93.0,69,3793.206037
101.0,35,3793.316259
70.0,150,3793.760462
80.0,151,3794.164701
76.5,157,3794.669873
90.5,96,3794.922073
93.0,109,3795.253641
74.5,117,3795.601966
69.5,149,3796.037864
107.0,44,3801.600291
60.5,153,3802.071135
91.0,116,3802.418131
86.0,111,3802.749744
95.5,38,3802.86019
100.0,88,3803.159785
105.0,48,3803.295699
38.0,155,3803.743142
107.0,41,3803.867337
73.0,116,3804.198753
55.0,140,3804.608636
100.0,54,3804.750864
68.0,150,3805.186412
87.0,135,3805.603409
92.5,93,3805.849574
40.0,315,3806.732291
86.0,64,3806.92196
103.0,63,3807.095529
76.5,130,3807.457723
48.5,223,3813.659794
89.0,72,3813.922867
89.5,46,3814.04944
96.5,67,3814.254671
104.0,61,3814.438319
110.5,43,3814.570137
-41.0,31,3814.664537
90.0,85,3814.933055
-35.0,18,3814.979498
88.5,86,3815.246912
91.5,66,3815.436077
91.5,82,3815.657437
86.5,115,3815.971139
74.0,130,3816.349046
79.5,150,3816.759635
84.0,159,3817.216623
-16.5,453,3818.507441
101.5,40,3818.633666
102.5,55,3818.801228
93.0,89,3819.059798
94.0,92,3824.806925
94.0,82,3825.043161
87.0,100,3825.352
103.0,62,3825.541363
85.0,73,3825.755877
64.0,126,3826.113528
113.5,59,3826.287076
88.5,63,3826.461048
97.0,77,3826.691779
-43.0,25,3826.760388
76.0,157,3827.243744
75.5,107,3827.549517
96.5,52,3827.69093
81.0,149,3828.099173
93.0,83,3828.352011
93.0,88,3828.604815
100.0,79,3828.810051
42.5,273,3829.629961
95.0,82,3829.86237
37.0,300,3836.161468
-38.0,25,3836.249865
98.5,60,3836.429598
90.0,108,3836.74635
82.0,101,3837.061613
-36.5,13,3837.108965
79.0,104,3837.393597
84.0,103,3837.693443
57.0,229,3838.347177
102.0,54,3838.526737
77.5,100,3838.826405
65.5,205,3839.440762
102.5,12,3839.473156
96.5,76,3839.693882
61.0,149,3840.178485
109.5,43,3840.298903
91.5,88,3840.588736
86.5,73,3840.794435
94.0,87,3841.046439
86.5,115,3841.387883
95.5,67,3841.567385
60.0,167,3847.456908
98.5,56,3847.650706
60.0,177,3848.179642
46.5,267,3848.953312
79.0,171,3849.457845
98.5,51,3849.60006
101.0,25,3849.678791
37.5,253,3850.447999
-36.0,25,3850.526773
97.0,59,3850.694623
98.0,73,3850.905489
103.0,36,3851.000345
87.5,81,3851.252168
48.0,270,3852.06905
81.0,93,3852.36901
74.5,167,3852.842571
98.0,50,3852.994153
99.0,87,3853.220236
-30.5,1,3853.235915
100.5,81,3853.504481
109.5,52,3859.079
80.5,108,3859.472821
39.5,252,3860.196343
100.5,22,3860.274771
94.5,64,3860.448702
92.5,62,3860.622196
100.0,82,3860.858037
102.5,47,3860.999385
-18.5,431,3862.212593
21.5,288,3863.035144
105.5,75,3863.268499
-29.5,1,3863.268499
103.0,45,3863.394792
101.0,63,3863.590211
85.0,101,3863.882102
104.0,60,3864.07167
45.0,264,3864.890351
100.0,71,3870.500231
-33.0,10,3870.521899
87.0,83,3870.805817
94.0,78,3871.074521
41.5,249,3871.797421
82.5,134,3872.222903
110.0,51,3872.365073
100.5,115,3872.696518
102.5,79,3872.933059
100.5,62,3873.106233
93.0,95,3873.389992
95.5,73,3873.595422
85.0,91,3873.844795
66.5,182,3874.381322
91.0,88,3874.649718
82.0,117,3874.981098
-27.0,10,3875.012805
111.5,33,3875.107421
101.0,70,3875.312392
84.0,93,3875.564619
75.5,130,3875.923959
99.5,31,3876.03383
88.0,89,3876.302904
92.5,52,3876.445049
-36.0,15,3881.938941
69.5,160,3882.547466
61.5,159,3883.213843
99.0,60,3883.443057
71.0,157,3884.025163
79.5,104,3884.521831
85.5,105,3884.80625
98.5,34,3884.901024
95.5,114,3885.263315
98.5,29,3885.374144
89.5,80,3885.674191
92.5,74,3885.950361
88.5,88,3886.193241
65.5,166,3886.688442
86.0,125,3887.051002
100.0,109,3887.388647
88.0,77,3887.610025
93.5,71,3887.829349
93.5,81,3888.04996
86.0,105,3888.349213
104.0,49,3888.500588
104.0,80,3888.711598
96.0,106,3894.440404
90.5,106,3894.713971
92.5,88,3894.981812
99.0,63,3895.171353
-31.5,530,3896.698951
103.0,34,3896.793898
92.0,78,3896.99909
84.5,78,3897.235491
30.0,264,3897.974354
92.0,79,3898.194978
33.0,290,3899.030125
85.5,87,3899.298247
84.5,111,3899.629295
96.0,52,3899.779403
96.5,89,3900.036119
62.5,173,3905.959172
89.5,65,3906.148921
107.5,35,3906.24369
96.5,63,3906.417314
86.5,113,3906.748712
50.0,225,3907.41405
85.5,113,3907.712697
73.0,124,3908.085248
106.0,53,3908.243469
106.0,30,3908.322139
102.5,48,3908.464395
62.0,123,3908.811095
87.5,110,3909.126236
112.0,45,3909.315233
50.5,167,3909.801691
52.0,259,3910.544347
89.5,86,3910.812628
106.0,52,3910.970559
100.5,76,3911.207438
105.5,37,3911.318002
-34.5,6,3911.333723
-10.0,406,3917.896574
94.0,95,3918.290246
60.5,248,3919.078153
48.5,232,3919.766842
91.0,125,3920.133342
102.5,74,3920.369681
-31.5,3,3920.385521
-28.5,11,3920.416729
38.0,258,3921.189517
37.5,265,3921.959985
99.5,60,3922.149167
100.0,73,3922.369451
-33.0,9,3922.401125
78.0,133,3922.779317
94.5,68,3922.968649
70.0,155,3929.104062
88.5,123,3929.45105
94.5,68,3929.656094
71.5,141,3930.079455
103.0,47,3930.20545
97.5,79,3930.441523
37.0,213,3931.07372
84.5,79,3931.31013
100.0,70,3931.546895
78.5,124,3931.907556
107.5,52,3932.049814
-30.0,3,3932.065447
85.5,110,3932.390919
70.5,106,3932.696544
-38.0,13,3932.759512
93.5,56,3932.948821
91.0,86,3933.195081
-34.0,8,3933.216775
100.0,42,3933.359335
89.5,84,3933.596081
51.5,197,3934.190259
89.0,98,3934.489703
99.0,73,3934.681844
93.0,33,3934.758537
90.0,101,3940.647839
71.0,141,3941.073628
109.0,24,3941.136254
94.0,138,3941.640224
-32.5,5,3941.656238
102.0,45,3941.792866
29.5,273,3942.759487
100.5,57,3942.932866
96.5,77,3943.184794
92.0,99,3943.494097
88.0,90,3943.907715
64.0,191,3944.538114
17.5,323,3945.500818
82.5,102,3945.798446
96.0,75,3946.034407
84.5,106,3946.349855
82.5,164,3946.822638
86.5,123,3952.366758
101.0,65,3952.587657
93.0,81,3952.824328
38.0,282,3953.644298
89.0,91,3953.91049
83.0,105,3954.257248
89.5,97,3954.550929
107.5,64,3954.770658
-36.5,10,3954.818043
92.5,75,3955.038865
91.5,71,3955.275674
109.0,57,3955.4491
-30.5,1,3955.4491
87.5,115,3955.800113
61.0,184,3956.320524
83.0,96,3956.573097
83.5,110,3956.904684
104.5,70,3957.109789
105.5,47,3957.251393
85.5,105,3957.566811
66.0,205,3958.162228
101.0,68,3963.660687
-21.5,475,3965.075159
93.0,61,3965.248588
71.0,127,3965.627275
95.0,54,3965.815938
110.5,45,3965.973295
90.0,121,3966.393764
98.0,93,3966.714798
-57.0,67,3966.904445
98.0,52,3967.065478
104.5,58,3967.220232
96.5,78,3967.504878
72.5,164,3967.989478
69.0,228,3968.70028
80.0,103,3969.04185
86.5,67,3969.236736
97.0,86,3969.47351
56.5,196,3975.426121
-37.5,20,3975.504948
86.5,61,3975.694372
103.0,66,3975.896334
102.0,22,3975.974969
95.0,44,3976.101555
85.0,137,3976.511242
93.0,82,3976.747876
99.0,61,3976.939023
99.5,56,3977.094834
102.0,36,3977.205261
96.0,37,3977.316418
91.5,98,3977.594251
105.5,35,3977.695041
98.0,57,3977.865765
62.0,135,3978.244256
76.0,98,3978.544356
100.5,38,3978.654445
103.5,69,3978.859723
79.0,78,3979.090577
111.0,39,3979.222183
95.0,74,3979.437618
96.0,80,3979.666934
104.5,60,3979.817346
93.0,79,3980.085135
80.5,117,3980.442607
95.0,83,3980.685198
77.5,137,3981.064247
103.5,69,3981.269511
68.0,141,3987.050511
75.0,132,3987.460527
78.5,107,3987.792779
47.5,234,3988.539112
66.5,169,3989.044179
96.0,95,3989.328034
-31.0,8,3989.344101
105.0,51,3989.501929
102.5,57,3989.675384
92.5,106,3989.987521
100.5,34,3990.08228
105.0,40,3990.193165
76.0,133,3990.587946
61.0,203,3991.123689
105.5,72,3991.338769
96.5,58,3991.496336
88.0,138,3991.891743
-30.5,11,3991.923516
-32.5,5,3991.941689
91.0,58,3992.11313
103.0,47,3992.249353
-35.5,8,3992.271046
55.0,147,3992.681593
102.0,82,3998.304767
105.5,43,3998.447087
102.5,57,3998.604496
92.0,80,3998.851159
93.5,132,3999.22084
105.5,21,3999.284008
81.0,148,3999.678059
95.0,41,3999.791127
106.5,89,4000.049881
88.0,128,4000.415502
61.5,183,4000.917038
100.5,68,4001.122599
58.0,190,4001.643998
39.5,255,4002.351464
79.5,113,4002.651265
108.0,67,4002.856069
103.0,57,4003.107858
84.5,137,4003.518387
103.0,34,4003.639453
103.0,22,4003.708583
73.5,153,4009.494908
101.5,63,4009.674002
88.0,90,4009.957198
86.5,137,4010.34558
-32.0,4,4010.351613
98.5,67,4010.571544
100.0,27,4010.65025
100.0,73,4010.855454
99.0,43,4010.981542
93.5,38,4011.086729
94.0,30,4011.171412
89.5,92,4011.439491
100.0,44,4011.56577
102.0,43,4011.691853
105.0,54,4011.863162
84.5,117,4012.19504
77.0,125,4012.558139
104.0,28,4012.653007
82.0,128,4013.015981
98.0,81,4013.252337
-33.0,4,4013.267997
97.0,56,4013.425523
83.0,125,4013.785914
-32.5,20,4013.846336
102.5,40,4013.957483
95.0,85,4014.256838
70.5,168,4014.746187
100.0,43,4014.872244
104.0,69,4015.10919
83.5,104,4015.424171
105.5,63,4021.014559
105.0,28,4021.093792
84.0,108,4021.424673
98.0,67,4021.614294
85.5,123,4021.97377
97.5,85,4022.273269
82.5,116,4022.604741
78.5,161,4023.061809
71.5,161,4023.503703
89.5,67,4023.70855
101.5,16,4023.766657
-32.5,3,4023.780868
102.0,79,4024.000125
91.5,115,4024.321644
87.5,95,4024.60006
104.0,68,4024.796174
98.5,89,4025.04811
-32.5,3,4025.063755
106.0,33,4025.15873
93.0,54,4025.317202
78.5,102,4025.60099
96.0,54,4025.767926
-38.0,13,4025.817991
101.0,55,4025.975908
87.0,138,4026.370824
96.0,66,4026.575651
63.0,203,4032.510567
47.0,236,4033.250794
93.5,113,4033.598316
92.0,76,4033.802968
74.5,152,4034.245044
72.0,137,4034.624068
104.0,54,4034.798054
98.5,43,4034.92418
88.0,82,4035.187341
-32.5,3,4035.193347
105.0,56,4035.350978
91.0,66,4035.52447
93.0,85,4035.774603
102.5,73,4035.975136
96.5,61,4036.149116
82.0,98,4036.417448
56.5,229,4037.049007
108.5,41,4037.175018
17.5,386,4043.664489
-38.5,11,4043.71189
91.5,80,4043.946108
103.0,16,4044.00911
102.5,36,4044.119534
84.5,116,4044.492649
-2.0,377,4045.52249
92.5,98,4045.797383
67.0,151,4046.20616
97.5,70,4046.411472
85.5,86,4046.696128
102.5,64,4046.868876
104.5,52,4047.011111
100.5,49,4047.168969
96.5,30,4047.248098
96.0,44,4047.358656
100.0,26,4047.436919
103.0,52,4047.578735
59.0,187,4048.095972
74.5,155,4048.522132
97.5,76,4048.743156
90.5,92,4048.995315
90.5,69,4049.216084
105.0,73,4049.420971
85.0,110,4055.152032
110.0,46,4055.278181
87.5,98,4055.546928
78.5,183,4056.065478
99.5,53,4056.208354
67.5,156,4056.643553
11.0,341,4057.638905
96.5,113,4057.9706
57.5,160,4058.44435
102.5,80,4058.649739
103.0,57,4058.822748
94.0,87,4059.074328
99.0,73,4059.295601
-38.5,10,4059.337053
83.0,66,4059.516597
93.5,32,4059.626706
-35.5,15,4059.674057
50.5,228,4060.396637
78.0,121,4060.799724
90.5,90,4066.40317
97.5,93,4066.670723
56.5,121,4067.018063
55.0,142,4067.459949
101.5,60,4067.643565
104.5,56,4067.798794
94.5,81,4068.034805
96.5,85,4068.274303
93.5,85,4068.524533
87.0,107,4068.850114
104.0,48,4068.96619
94.5,67,4069.155573
52.5,207,4069.799466
104.0,25,4069.888293
81.0,138,4070.257045
94.0,95,4070.550963
103.5,66,4070.73056
-165.5,866,4078.558447
87.5,97,4078.84246
102.5,73,4079.047679
77.0,165,4079.520321
96.0,74,4079.772341
67.5,144,4080.177218
82.0,92,4080.448628
99.5,69,4080.638173
65.5,167,4081.111206
92.0,90,4081.363836
99.0,34,4081.458659
89.0,112,4081.787456
88.0,90,4082.053645
98.0,58,4082.226975
54.0,233,4082.889688
94.5,73,4083.126706
97.0,71,4083.348059
102.0,66,4088.936768
-31.5,2,4088.946803
82.0,143,4089.347576
94.5,50,4089.505415
97.0,35,4089.600179
-20.5,502,4091.041893
83.0,88,4091.315742
103.0,27,4091.388304
93.0,99,4091.646331
68.5,156,4092.10193
94.0,50,4092.27498
79.0,125,4092.637357
93.5,79,4092.857444
107.5,33,4092.95182
106.5,35,4093.078029
89.0,99,4093.347208
81.0,149,4093.7884
104.5,96,4094.054661
70.0,128,4094.418033
80.5,136,4094.812533
-37.0,9,4094.838253
99.5,62,4100.417385
20.5,313,4101.331921
81.0,147,4101.758045
95.5,36,4101.89077
80.0,102,4102.164794
91.0,114,4102.496824
102.5,51,4102.638846
105.0,33,4102.73362
77.0,171,4103.207487
100.5,11,4103.248879
90.0,104,4103.538866
50.0,227,4104.165719
81.5,127,4104.51274
95.0,78,4104.717984
46.0,234,4105.38007
103.0,83,4105.615876
80.5,114,4105.95433
97.5,75,4111.595789
95.5,94,4111.874945
-137.0,727,4113.922395
110.5,43,4114.048549
95.0,63,4114.253745
109.0,40,4114.364219
96.5,92,4114.619253
-30.5,1,4114.632858
96.0,59,4114.806726
76.0,110,4115.106564
76.0,134,4115.50092
93.0,96,4115.777144
98.5,54,4115.908458
-35.5,6,4115.939769
82.0,128,4116.286244
71.0,145,4116.711991
80.0,62,4116.885829
103.5,58,4117.027676
94.0,82,4117.264768
103.0,92,4122.951817
105.5,60,4123.110101
-36.0,16,4123.173134
105.0,36,4123.267997
101.0,75,4123.545861
94.0,75,4123.777652
104.0,38,4123.909892
99.5,57,4124.130264
102.5,38,4124.241071
107.5,48,4124.393397
97.5,50,4124.525329
58.5,164,4124.993228
70.5,159,4125.450746
102.5,27,4125.521715
94.0,115,4125.862332
104.0,28,4125.957103
95.0,91,4126.209768
54.5,155,4126.645595
69.0,126,4126.983578
-18.0,526,4128.509427
94.5,74,4128.698573
78.5,100,4134.367228
-31.5,3,4134.382947
95.0,96,4134.667343
100.0,84,4134.888262
-53.5,67,4135.077709
104.0,93,4135.33926
104.5,58,4135.518204
77.0,127,4135.895988
66.5,152,4136.337331
87.5,85,4136.574252
-37.5,23,4136.647487
88.5,102,4136.921051
84.0,123,4137.267629
58.5,226,4137.889355
106.0,40,4138.005827
103.0,59,4138.19509
76.5,111,4138.510299
-21.0,413,4139.661974
83.0,132,4145.410652
53.5,207,4146.021679
107.5,66,4146.226557
106.0,84,4146.463499
95.5,42,4146.605298
81.0,105,4146.905467
88.5,69,4147.110428
-34.0,5,4147.126054
96.0,80,4147.363036
-31.0,2,4147.37876
95.0,78,4147.58352
-3.5,375,4148.636409
93.5,91,4148.906084
102.0,19,4148.968209
102.5,71,4149.158188
72.0,115,4149.536141
92.5,102,4149.843393
75.5,151,4150.275635
106.5,20,4150.338413
96.5,65,4150.528018
103.0,32,4150.622756
73.0,132,4150.985927
94.5,55,4151.174968
93.0,65,4156.742428
51.5,237,4157.473763
109.5,49,4157.631751
-32.5,3,4157.641756
92.5,84,4157.865625
99.5,51,4158.007772
49.0,218,4158.648884
54.0,162,4159.112201
-37.5,11,4159.159176
99.5,75,4159.348267
102.5,40,4159.473979
-32.5,25,4159.53716
100.0,85,4159.803679
86.5,128,4160.166152
103.5,59,4160.339313
-30.5,1,4160.339313
89.5,74,4160.544084
102.5,46,4160.670152
105.5,60,4160.843679
81.0,89,4161.127937
95.5,37,4161.285576
12.0,383,4162.385619
-32.5,4,4162.401698
-47.5,84,4162.637861
96.5,71,4168.247392
100.0,57,4168.411285
-35.5,8,4168.458659
96.5,92,4168.711057
103.0,56,4168.868873
98.0,58,4169.025834
102.0,61,4169.200002
85.0,81,4169.468033
75.0,134,4169.860453
83.0,116,4170.201885
-31.0,2,4170.20792
104.5,66,4170.391515
95.5,72,4170.618644
95.0,50,4170.760634
107.5,41,4170.88632
90.0,103,4171.170785
96.0,96,4171.455316
-31.5,3,4171.470981
105.5,76,4171.691943
39.0,294,4172.489646
7.5,329,4173.437802
21.5,262,4179.592519
95.0,65,4179.79263
98.0,58,4179.956286
97.5,64,4180.146017
103.0,41,4180.272176
99.0,44,4180.392462
87.5,110,4180.714637
83.0,121,4181.061744
91.5,91,4181.329777
89.5,142,4181.724157
49.5,226,4182.396358
96.0,43,4182.522564
95.0,103,4182.807228
83.0,99,4183.106308
81.0,118,4183.468829
-30.5,1,4183.468829
105.5,19,4183.531667
104.0,64,4183.70489
81.5,99,4183.999286
75.0,104,4184.305096
66.0,165,4184.897944
86.5,104,4185.234771
80.0,100,4185.592327
42.0,259,4191.877637
97.0,77,4192.098223
62.0,222,4192.776854
103.5,26,4192.855557
95.0,73,4193.060333
89.0,113,4193.375943
90.0,74,4193.59679
86.0,93,4193.878765
71.5,181,4194.393608
76.0,124,4194.740334
98.0,56,4194.904188
18.0,182,4195.424844
89.5,70,4195.629755
83.5,133,4196.005572
-31.0,2,4196.021202
80.0,157,4196.447722
53.5,178,4196.939646
96.0,56,4202.524876
92.0,131,4202.91943
96.5,53,4203.087695
103.0,57,4203.251558
97.0,68,4203.440742
90.0,87,4203.693085
-22.0,409,4204.811184
102.0,65,4205.042012
74.0,105,4205.363567
65.0,162,4205.801883
83.0,132,4206.179784
84.5,70,4206.353682
77.0,142,4206.748028
103.5,71,4206.955773
77.0,90,4207.221416
85.0,109,4207.522045
-38.0,23,4207.584553
50.5,225,4208.236786
84.5,145,4214.055492
92.0,92,4214.355349
98.5,38,4214.465741
99.0,25,4214.544878
-77.5,532,4216.069912
-31.0,2,4216.085602
91.0,96,4216.395745
95.5,27,4216.490508
102.5,51,4216.638757
100.5,75,4216.862289
104.5,58,4217.049613
107.5,66,4217.222866
104.0,40,4217.349778
46.5,119,4217.696412
94.0,46,4217.83407
82.5,132,4218.191226
80.5,102,4218.465814
103.5,38,4218.576232
83.0,146,4219.033805
102.0,60,4219.223324
105.5,64,4219.412243
86.0,110,4219.727581
-19.5,405,4226.443293
73.0,134,4226.894346
-31.0,2,4226.900353
-31.5,9,4226.916013
96.0,59,4227.099504
91.0,105,4227.493014
53.5,252,4228.236763
99.5,60,4228.451499
-30.0,2,4228.457534
67.5,176,4228.962028
92.5,82,4229.214783
72.5,102,4229.499087
80.0,142,4229.938256
92.0,65,4230.158909
96.0,54,4230.316697
25.0,283,4231.137328
19.0,254,4237.058692
53.0,231,4237.893619
101.0,99,4238.177874
86.0,87,4238.414633
-68.0,514,4239.971874
100.0,61,4240.146061
100.0,72,4240.366983
62.0,146,4240.793567
10.0,358,4241.90201
86.0,91,4242.207772
84.5,88,4242.443934
-32.0,4,4242.459571
104.0,61,4242.648945
92.0,69,4242.838223
95.0,56,4247.950267
93.0,78,4248.210966
102.0,38,4248.303264
-57.5,497,4249.831005
101.5,71,4250.083287
90.0,61,4250.319928
92.5,75,4250.550339
78.5,104,4250.947251
84.5,118,4251.288371
-111.0,805,4253.814712
80.5,111,4254.114279
82.0,85,4254.366909
94.5,64,4259.973377
99.5,8,4260.005145
96.0,65,4260.209482
101.5,46,4260.33556
-29.5,1,4260.345595
-84.5,569,4262.021688
87.5,112,4262.346833
88.5,98,4262.700088
4.0,368,4263.928561
64.5,164,4264.537544
27.5,289,4265.45768
86.5,91,4265.710658
86.0,68,4265.912854
101.5,40,4266.054843
55.5,166,4272.057773
110.5,60,4272.261053
78.0,135,4272.648963
98.5,87,4272.891193
92.5,93,4273.160333
99.5,35,4273.270314
80.0,102,4273.549264
91.0,98,4273.818194
63.5,186,4274.386838
86.0,78,4274.623745
102.0,50,4274.765914
96.0,63,4274.986792
96.5,89,4275.255493
106.0,46,4275.397874
102.5,51,4275.54022
77.5,137,4275.96072
90.5,89,4276.197723
-59.5,515,4277.665622
33.0,270,4283.892381
98.5,50,4284.024489
92.0,84,4284.292722
101.0,47,4284.419352
104.0,57,4284.577076
85.0,96,4284.829478
98.5,72,4285.034552
86.0,116,4285.381834
63.0,188,4285.900223
72.0,142,4286.294518
97.5,74,4286.505705
67.5,192,4287.104747
-250.5,1034,4295.617935
89.5,113,4295.948427
85.0,117,4296.247836
53.0,204,4296.799779
74.0,108,4297.106194
-34.0,8,4297.137535
99.5,52,4297.293074
94.0,79,4297.586711
91.5,76,4297.798044
105.5,54,4297.948894
41.5,219,4298.538901
108.5,42,4298.665692
100.0,96,4298.949987
105.0,79,4299.187012
107.0,33,4299.291431
101.5,37,4299.401901
85.5,82,4299.660476
93.0,90,4299.908866
101.0,33,4300.019511
106.5,29,4300.098269
89.0,79,4300.334934
92.0,88,4305.989656
109.0,51,4306.141547
96.0,47,4306.273649
90.0,66,4306.462868
96.0,95,4306.731251
-35.0,9,4306.763443
99.5,57,4306.9209
104.5,35,4307.01577
67.5,119,4307.389129
-30.5,7,4307.403363
75.5,144,4307.815102
-48.5,615,4309.646137
85.0,104,4309.95439
101.0,65,4310.144088
106.5,68,4310.317644
89.5,55,4310.507208
78.0,119,4310.838145
106.5,38,4310.943432
96.5,69,4311.148333
98.0,54,4311.296646
91.0,68,4311.485481
-5.0,367,4317.910369
102.0,36,4318.019974
107.0,61,4318.193231
103.5,35,4318.287592
86.0,96,4318.556259
105.0,61,4318.729845
78.5,150,4319.155101
86.0,135,4319.550128
-30.5,1,4319.550128
104.5,58,4319.707979
100.5,44,4319.848331
100.0,47,4319.974438
104.5,14,4320.021808
-92.5,842,4322.353901
85.0,124,4322.70071
91.0,71,4322.905886
97.5,71,4328.510441
-37.5,10,4328.541857
61.0,158,4329.01411
95.0,69,4329.219535
72.0,148,4329.66174
85.0,135,4330.024487
89.0,108,4330.356323
82.0,111,4330.672045
63.0,162,4331.098427
102.5,50,4331.255925
93.5,94,4331.524794
76.5,112,4331.802389
-33.5,5,4331.833736
94.0,62,4331.975926
-378.5,1373,4341.319359
95.5,125,4341.697581
76.0,173,4342.198587
97.5,86,4342.444857
101.0,49,4342.577104
-37.0,15,4342.624427
83.0,83,4342.845783
92.0,81,4343.082883
-82.0,737,4345.514055
94.5,41,4345.62489
