#{"t_start": 1750064445.9827676, "env_id": "my_robotenv-v1"}
r,l,t
92.5,58,5137.887927
-39.0,19,5137.942946
103.0,62,5138.137501
99.5,87,5138.395576
109.5,32,5138.484581
100.0,47,5138.622757
102.0,50,5138.766284
-29.0,6,5138.807793
100.0,37,5138.959317
97.0,74,5139.172379
101.0,50,5139.321907
101.5,57,5139.481052
83.0,77,5145.61462
94.5,76,5145.846861
79.0,149,5146.274913
95.5,59,5146.43344
94.5,89,5146.712027
91.5,86,5146.956341
100.5,73,5147.159446
103.5,39,5147.35812
67.5,152,5147.787178
99.0,44,5147.91172
18.5,338,5148.858554
97.0,54,5149.002082
104.0,32,5149.094593
100.5,49,5149.259801
90.0,47,5149.42133
95.5,76,5149.648991
-30.5,1,5149.652991
87.5,111,5149.977556
47.0,290,5150.808433
101.5,81,5151.044114
90.0,99,5151.395409
68.5,122,5157.241922
82.5,109,5157.547012
-36.5,27,5157.628031
100.0,41,5157.820689
86.5,85,5158.07924
69.0,139,5158.472315
-37.5,70,5158.688248
102.0,39,5158.807772
108.0,49,5158.946791
96.0,88,5159.258326
101.5,84,5159.490992
-36.5,14,5159.532502
102.0,53,5159.693082
101.5,75,5159.97911
104.0,41,5160.091142
98.5,62,5160.271693
105.0,24,5160.381365
109.5,43,5160.548903
80.0,113,5160.873528
97.0,77,5161.10007
90.0,68,5161.331134
97.0,36,5161.439764
-29.5,10,5161.467273
107.0,73,5161.723837
86.5,84,5162.021658
94.5,53,5162.176181
79.5,109,5162.481872
95.5,80,5162.710419
89.5,79,5162.933979
110.0,48,5163.072506
34.0,190,5169.764948
-33.5,395,5170.974421
102.5,40,5171.085661
97.0,63,5171.295029
90.5,126,5171.651077
93.5,136,5172.036311
67.5,144,5172.44521
44.5,213,5173.118644
108.5,30,5173.205675
90.0,118,5173.536081
99.0,32,5173.624253
102.5,46,5173.76166
109.0,45,5173.894998
90.0,75,5174.112548
99.5,91,5174.375333
91.5,87,5174.673726
106.5,77,5174.896025
104.0,32,5174.98616
-30.5,1,5174.990132
83.5,92,5175.252804
88.0,108,5175.551144
100.5,61,5181.748856
89.5,91,5182.033033
99.5,39,5182.150784
87.5,56,5182.315211
63.5,196,5182.893331
95.5,35,5182.993468
94.5,83,5183.389776
80.5,89,5183.694333
20.5,302,5184.605143
107.5,49,5184.748457
88.5,85,5184.991087
104.5,51,5185.150468
95.5,55,5185.327289
65.0,137,5185.766368
93.0,106,5186.108382
106.0,24,5186.17992
105.0,97,5186.462073
102.0,44,5186.589233
66.0,141,5187.046279
93.0,91,5187.355163
85.5,126,5187.864304
93.5,77,5188.080516
72.0,151,5194.579933
99.5,66,5194.766394
93.0,72,5194.983663
-36.0,7,5195.003237
99.0,43,5195.130451
98.0,53,5195.282033
96.0,50,5195.424417
108.5,42,5195.551036
96.5,58,5195.724813
103.0,59,5195.895194
86.5,52,5196.048874
88.0,93,5196.358821
26.0,276,5197.191762
44.5,221,5197.827644
93.0,93,5198.095406
62.5,102,5198.453073
97.0,69,5198.652985
96.0,66,5198.894634
86.5,120,5199.245701
99.0,66,5199.431699
70.0,122,5199.802688
30.0,203,5200.453714
109.0,51,5206.312193
95.5,67,5206.534478
84.0,132,5206.901717
73.5,121,5207.265326
63.5,180,5207.832299
90.0,60,5208.012057
92.0,88,5208.264272
-6.5,409,5209.513021
97.0,68,5209.749756
-31.5,5,5209.764292
103.0,53,5209.920964
90.5,69,5210.118235
103.5,85,5210.367993
-32.5,3,5210.384992
65.5,169,5210.861524
79.5,116,5211.194989
-39.5,36,5211.294092
103.5,34,5211.425517
105.5,18,5211.505055
78.0,158,5211.97769
110.0,38,5212.074826
91.5,72,5212.254103
90.5,110,5218.374986
91.5,58,5218.545337
72.5,145,5219.020953
103.0,48,5219.193445
34.0,272,5220.01657
86.0,110,5220.340171
109.0,43,5220.465426
87.0,137,5220.998334
72.0,173,5221.497744
103.5,42,5221.620946
46.0,229,5222.280905
88.5,93,5222.55074
105.0,17,5222.60582
101.0,44,5222.730364
109.0,56,5222.950194
99.5,70,5223.159368
103.0,27,5223.252474
102.0,65,5223.443912
96.5,88,5223.692772
98.0,79,5223.92452
82.5,134,5224.316488
104.5,54,5230.560456
97.5,85,5230.813277
88.0,69,5231.011543
109.0,37,5231.126604
100.5,50,5231.285181
77.5,132,5231.741964
82.5,93,5232.001373
99.5,56,5232.173044
68.0,153,5232.631136
-30.5,1,5232.639138
104.5,58,5232.802152
100.0,54,5232.985481
91.5,77,5233.221639
102.0,64,5233.460302
105.5,31,5233.579454
92.0,105,5233.848496
-31.0,2,5233.853536
92.0,60,5234.008948
78.5,104,5234.280755
98.5,92,5234.527485
97.0,42,5234.631613
77.5,129,5234.957641
94.5,108,5235.275555
102.5,35,5235.361727
98.0,32,5235.458546
-31.5,2,5235.464545
101.0,80,5235.720351
59.0,133,5236.148381
-32.0,11,5236.202977
106.0,58,5236.425638
103.0,41,5236.544743
85.0,69,5242.693532
72.0,135,5243.125521
106.0,38,5243.249181
-29.5,1,5243.25316
53.5,229,5243.89499
45.5,190,5244.418905
-36.0,9,5244.449396
94.5,82,5244.693763
104.0,54,5244.938052
92.5,53,5245.085751
101.0,68,5245.279409
97.5,32,5245.379103
106.0,22,5245.446644
94.0,33,5245.537766
98.5,51,5245.685421
91.5,89,5246.015712
103.5,62,5246.198724
39.0,277,5247.030481
96.0,49,5247.21171
81.0,146,5247.631795
101.0,31,5247.724915
97.5,95,5248.011194
68.0,138,5248.444311
94.5,45,5248.567947
98.0,42,5248.755834
73.0,106,5255.047339
69.0,129,5255.487629
98.5,62,5255.680284
107.5,46,5255.808697
68.0,166,5256.28473
96.5,29,5256.363858
91.5,54,5256.514536
106.5,74,5256.728685
106.0,64,5256.921938
91.0,94,5257.191388
97.0,79,5257.48037
-40.0,17,5257.530902
39.5,217,5258.135481
110.5,46,5258.263252
82.0,101,5258.545839
99.0,61,5258.721999
103.0,43,5258.846158
94.0,75,5259.059945
102.5,30,5259.16906
34.0,197,5259.813966
106.5,80,5260.063439
88.5,87,5260.316191
101.0,46,5260.449211
95.5,55,5260.632855
95.0,60,5260.814043
108.0,71,5261.015235
102.5,44,5266.943985
94.5,123,5267.286013
76.5,149,5267.701828
95.0,70,5267.908144
85.0,103,5268.267844
103.0,35,5268.361979
94.0,72,5268.575175
100.0,54,5268.731864
100.5,30,5268.815997
103.5,42,5268.93713
106.0,51,5269.085748
98.5,43,5269.238646
100.0,92,5269.495107
107.5,86,5269.761524
68.5,155,5270.275103
90.5,77,5270.49633
66.0,162,5270.976928
91.5,87,5271.320775
-108.5,662,5279.33726
87.0,99,5279.613787
97.0,106,5279.922625
101.5,63,5280.101808
42.0,260,5280.87206
97.5,60,5281.08746
95.0,79,5281.32209
93.5,71,5281.525083
100.0,44,5281.672524
83.5,129,5282.030825
87.5,103,5282.32914
84.0,103,5282.618486
110.0,55,5282.777518
110.5,45,5282.944695
94.0,65,5283.150697
102.0,13,5283.195704
88.0,77,5283.418153
102.0,42,5283.536547
104.0,53,5283.684593
83.0,111,5284.005456
96.0,53,5284.15915
99.5,30,5284.252671
102.5,54,5284.404372
90.0,108,5284.715448
99.0,44,5284.844581
97.5,75,5285.111018
66.0,170,5291.681397
100.5,74,5291.870636
44.5,228,5292.444811
91.0,58,5292.594742
86.0,89,5292.823964
95.5,33,5292.908034
62.0,164,5293.34956
105.0,52,5293.520458
78.5,142,5294.020278
100.0,68,5294.236432
94.0,77,5294.474196
67.5,180,5294.994839
109.0,49,5295.136575
82.5,122,5295.521829
95.0,52,5295.722825
75.0,146,5296.265804
95.0,61,5296.441946
102.0,61,5296.596754
-35.5,8,5296.616781
101.5,66,5296.788179
-26.5,394,5303.795389
89.5,58,5303.96164
98.5,40,5304.081034
87.5,128,5304.462011
83.5,92,5304.729917
-31.5,3,5304.737947
-29.5,1,5304.739919
88.5,101,5305.026016
109.0,51,5305.211553
55.0,219,5305.864483
97.0,47,5305.996574
100.5,13,5306.031212
93.0,89,5306.283614
103.5,57,5306.448907
81.0,155,5306.969862
99.5,77,5307.233773
108.5,38,5307.389281
98.0,31,5307.473387
108.0,39,5307.585576
93.0,39,5307.698265
95.0,77,5307.920171
81.5,132,5308.341655
93.0,87,5308.588551
105.0,44,5308.712147
108.0,30,5308.796711
62.5,118,5309.125355
89.0,136,5315.634883
29.5,214,5316.291887
48.5,168,5316.785887
99.5,77,5317.00325
88.0,140,5317.400684
97.5,90,5317.703062
101.5,51,5317.868901
100.0,81,5318.073898
106.0,43,5318.188033
-32.0,3,5318.196004
96.5,56,5318.337788
106.5,49,5318.464451
-32.0,3,5318.472479
60.5,159,5318.883467
104.5,72,5319.065752
104.5,27,5319.136568
82.0,104,5319.420496
72.5,135,5319.812267
93.5,50,5319.960302
96.5,79,5320.205231
104.0,53,5320.364877
84.0,95,5320.701844
105.5,57,5320.875551
76.0,156,5321.358273
98.5,80,5327.607743
95.0,104,5327.935587
83.0,99,5328.216917
103.0,56,5328.38464
97.0,60,5328.559873
100.0,34,5328.666006
107.0,52,5328.820737
-35.0,9,5328.872313
95.0,66,5329.113087
103.5,36,5329.240969
-44.0,59,5329.440858
91.5,63,5329.616098
65.0,156,5330.051184
107.5,37,5330.154315
102.5,48,5330.287444
64.0,130,5330.672146
57.5,212,5331.343255
87.0,88,5331.661854
105.0,47,5331.797621
87.0,83,5332.031106
74.5,104,5332.335615
96.5,67,5332.52709
94.5,112,5332.865973
106.0,47,5333.053382
99.5,39,5333.154258
2.5,325,5339.723235
99.5,26,5339.790803
-44.5,24,5339.851947
78.5,129,5340.207529
-32.5,5,5340.220501
89.5,57,5340.360931
96.0,62,5340.514964
-31.0,2,5340.519992
98.5,36,5340.611124
105.5,55,5340.749289
84.5,113,5341.031285
104.0,47,5341.154271
89.5,91,5341.400687
55.0,173,5341.934628
-30.5,1,5341.937635
88.0,91,5342.274237
72.0,116,5342.656103
106.5,60,5342.803749
109.0,26,5342.869988
103.0,47,5342.991154
86.0,78,5343.219836
92.5,73,5343.407693
107.5,53,5343.540742
101.0,62,5343.692236
93.5,104,5343.955633
84.5,86,5344.170752
90.5,91,5344.422318
99.0,100,5344.724629
98.5,58,5344.891376
73.5,119,5351.361841
105.5,35,5351.468718
97.0,83,5351.700624
80.0,158,5352.248777
106.0,50,5352.388017
-30.5,1,5352.39202
105.5,54,5352.552638
90.5,109,5352.888929
100.0,35,5352.990896
-30.5,4,5353.002405
107.5,21,5353.061705
93.0,87,5353.360568
99.0,40,5353.473789
93.5,102,5353.759142
105.0,22,5353.82374
78.5,103,5354.195338
89.0,57,5354.355471
93.5,56,5354.524181
101.0,53,5354.674913
98.5,79,5354.896147
74.0,121,5355.245519
75.5,95,5355.514194
106.0,33,5355.608296
108.0,52,5355.762426
106.0,74,5356.029034
98.0,71,5356.281442
105.0,58,5356.446147
93.0,81,5356.67272
105.0,16,5356.720286
96.0,91,5356.98312
79.5,100,5357.258356
83.0,100,5363.47065
99.5,56,5363.624861
65.5,164,5364.109509
101.0,26,5364.1851
73.0,75,5364.474219
103.0,9,5364.50275
92.0,67,5364.726844
102.5,69,5364.922791
92.5,71,5365.127032
-33.0,6,5365.143044
-29.0,2,5365.148045
90.0,85,5365.394803
66.5,164,5365.855452
74.0,157,5366.302718
102.5,47,5366.47739
107.5,33,5366.612043
89.5,65,5366.79673
91.5,95,5367.060044
98.0,37,5367.162123
98.5,69,5367.359371
107.5,63,5367.536937
80.5,98,5367.886027
103.0,67,5368.081393
102.5,27,5368.156547
-34.0,5,5368.174572
98.0,82,5368.406262
104.0,47,5368.609505
104.0,49,5368.745111
78.5,152,5369.199709
91.0,66,5369.390349
104.5,50,5375.564457
92.5,68,5375.758355
98.0,68,5375.954599
99.0,62,5376.137302
64.0,175,5376.669302
105.5,48,5376.859455
92.0,70,5377.065918
108.0,51,5377.2122
100.5,59,5377.386534
97.0,43,5377.517146
89.5,91,5377.76799
-33.5,4,5377.78699
106.0,38,5377.891562
82.5,128,5378.32181
-38.0,18,5378.368376
102.5,36,5378.476173
95.5,70,5378.698416
49.5,231,5379.446297
108.5,28,5379.525808
99.5,62,5379.700063
72.5,150,5380.131263
94.5,109,5380.448204
87.5,87,5380.726038
85.5,104,5381.084156
102.5,72,5381.2989
100.0,83,5381.549941
98.0,84,5387.817174
86.0,78,5388.046534
86.0,127,5388.419297
95.5,128,5388.794636
99.5,67,5389.044369
75.0,145,5389.563935
89.5,87,5389.818688
104.5,27,5389.898796
99.0,67,5390.099441
44.5,201,5390.729413
95.5,82,5390.985513
92.0,57,5391.167713
97.5,93,5391.510384
63.0,156,5391.954549
73.0,141,5392.368658
69.0,173,5392.855186
52.0,158,5393.413279
99.5,38,5393.560338
104.5,30,5393.649473
84.5,119,5393.99282
97.5,65,5400.169752
93.5,69,5400.385557
102.5,57,5400.554964
99.0,65,5400.762888
107.0,38,5400.87402
102.0,47,5401.007721
87.5,123,5401.36207
53.0,169,5401.852363
92.0,83,5402.148242
93.5,60,5402.33441
79.0,133,5402.712828
93.5,40,5402.824039
38.0,252,5403.553853
-26.5,16,5403.611329
94.5,83,5403.856077
107.5,64,5404.079282
97.5,67,5404.334096
89.5,51,5404.476447
89.0,65,5404.663662
31.5,152,5405.087931
53.5,191,5405.646278
91.0,85,5405.893567
96.5,78,5406.215111
97.0,66,5412.23261
108.0,33,5412.40299
88.0,109,5412.713989
101.5,74,5412.925965
85.5,91,5413.17881
106.5,54,5413.327429
91.5,66,5413.512346
85.5,121,5413.859228
100.5,52,5414.001291
89.5,100,5414.325215
97.5,56,5414.525473
87.5,82,5414.74472
94.0,47,5414.881425
112.5,60,5415.057703
68.0,179,5415.577211
-31.0,16,5415.61981
100.5,57,5415.787427
-34.0,8,5415.807995
99.5,79,5416.061008
99.5,54,5416.230459
99.0,80,5416.536035
71.5,61,5416.695391
102.5,64,5416.859655
104.0,32,5416.946212
98.0,74,5417.142721
105.0,40,5417.263945
80.5,45,5417.382027
101.5,20,5417.433141
98.0,67,5417.61241
95.0,77,5417.810583
107.0,32,5417.891133
110.5,67,5418.066465
64.0,191,5424.914411
86.5,102,5425.211329
96.0,68,5425.423191
79.0,146,5425.944638
96.5,49,5426.133138
104.0,57,5426.336058
92.5,52,5426.5846
-30.5,5,5426.602601
97.0,119,5426.946533
80.0,132,5427.3455
69.0,98,5427.623849
98.0,70,5427.826062
108.0,51,5427.986546
108.5,33,5428.088684
103.5,40,5428.270699
94.5,45,5428.409415
105.0,31,5428.500565
94.5,89,5428.760585
106.5,38,5428.873723
94.0,88,5429.1773
101.0,88,5429.451268
101.0,51,5429.600913
-29.5,14,5429.644944
64.0,139,5430.053587
-30.5,1,5430.056597
58.0,199,5430.700058
90.5,94,5437.044437
104.0,32,5437.147898
-46.0,46,5437.280457
91.5,79,5437.525925
100.0,71,5437.731238
71.0,149,5438.283311
80.5,107,5438.630864
71.0,133,5439.071039
102.5,45,5439.205817
97.0,88,5439.469766
92.5,59,5439.657957
93.5,84,5439.894751
80.5,96,5440.192798
103.5,32,5440.284819
94.0,89,5440.552495
-53.0,29,5440.686921
105.5,59,5440.888131
104.0,70,5441.116799
75.5,131,5441.539581
107.0,33,5441.632617
86.5,157,5442.130789
90.5,89,5442.404238
103.0,46,5442.569413
87.0,84,5442.877508
97.5,58,5443.028444
99.5,52,5443.157991
67.5,88,5443.386057
105.0,50,5449.544121
68.0,141,5450.075034
78.0,149,5450.691374
86.5,146,5451.134265
77.5,120,5451.532195
108.5,46,5451.732039
84.5,79,5451.944416
78.0,83,5452.209666
93.0,82,5452.426646
75.0,143,5452.881486
100.0,37,5452.998505
107.0,42,5453.125062
103.5,58,5453.300747
97.0,79,5453.546325
105.0,39,5453.67503
75.0,85,5454.048504
101.0,82,5454.388653
64.5,123,5454.77985
101.5,44,5454.914981
99.0,27,5454.985489
59.0,164,5455.497487
108.0,42,5455.615654
84.5,96,5455.94451
102.0,58,5456.130599
78.0,126,5462.412694
92.0,57,5462.671263
96.5,91,5463.031132
46.5,189,5463.60355
73.5,132,5464.02983
98.0,63,5464.290184
-32.5,3,5464.298693
88.0,91,5464.58704
-31.0,2,5464.597565
103.0,41,5464.7276
66.5,128,5465.133538
96.0,63,5465.343875
94.5,93,5465.618011
94.5,59,5465.826124
89.5,103,5466.232484
107.0,37,5466.426716
107.5,43,5466.558377
-32.0,3,5466.565391
98.0,36,5466.658234
102.0,18,5466.70083
100.0,47,5466.821948
-31.0,2,5466.826978
104.0,47,5466.950198
-29.5,4,5466.961781
107.5,37,5467.057856
57.0,173,5467.504692
102.0,33,5467.608823
106.5,41,5467.725914
101.0,46,5467.840154
99.0,44,5467.965864
95.0,83,5468.181223
102.0,64,5468.36166
98.0,55,5468.521044
103.0,39,5468.655793
109.0,40,5474.92687
102.0,76,5475.254499
103.5,84,5475.49287
97.5,55,5475.64957
102.5,85,5475.891377
96.0,69,5476.086645
98.5,72,5476.292949
106.0,39,5476.40654
84.5,108,5476.740552
92.5,60,5476.956558
103.5,34,5477.063723
68.0,159,5477.529577
96.0,72,5477.735845
94.5,46,5477.865181
83.5,84,5478.097661
87.5,79,5478.318937
-36.5,17,5478.365501
86.5,85,5478.609472
77.0,118,5479.008754
-32.5,3,5479.016781
101.0,41,5479.132999
99.0,77,5479.398984
98.5,54,5479.554159
108.5,63,5479.73183
97.0,71,5479.935039
108.5,42,5480.053767
97.0,59,5480.227936
96.5,67,5480.433873
96.5,81,5480.692648
109.5,54,5480.900065
104.0,44,5481.049141
100.0,38,5487.062143
103.5,52,5487.294764
88.0,92,5487.583883
97.0,31,5487.675988
100.5,44,5487.802151
103.0,75,5488.015993
93.0,77,5488.234642
101.5,71,5488.434596
97.5,36,5488.541714
-32.5,3,5488.550307
-34.5,7,5488.568306
89.5,95,5488.856014
85.5,88,5489.115932
99.0,65,5489.347309
82.0,127,5489.723444
91.5,82,5489.957285
103.0,37,5490.073497
102.5,64,5490.272362
99.5,76,5490.533619
88.5,80,5490.75845
102.5,49,5490.901155
63.5,151,5491.397026
91.0,57,5491.562472
53.0,221,5492.222372
108.5,45,5492.352077
106.5,65,5492.543577
103.0,51,5492.694335
81.5,114,5493.025703
96.5,104,5499.415035
105.5,41,5499.543657
93.5,65,5499.736441
88.0,100,5500.084877
94.5,59,5500.25909
98.5,59,5500.419713
96.5,72,5500.632757
106.5,51,5500.782457
91.0,96,5501.058275
81.0,161,5501.513938
56.5,230,5502.28983
82.5,101,5502.613936
95.5,59,5502.781524
89.5,100,5503.058275
96.5,75,5503.27443
100.0,65,5503.460361
102.5,75,5503.671486
104.5,44,5503.807724
88.0,104,5504.158309
95.5,56,5504.340894
99.5,80,5504.5647
102.0,29,5504.65578
92.5,85,5504.90044
103.0,70,5505.112823
-32.0,3,5505.122827
100.5,47,5505.261418
94.0,53,5505.412027
-31.5,8,5505.433028
94.0,62,5511.685531
96.0,93,5511.960402
103.5,77,5512.191405
92.0,46,5512.355129
102.5,44,5512.5215
36.5,232,5513.190195
94.5,86,5513.483187
85.0,106,5513.790586
101.5,49,5513.932449
-30.5,2,5513.939448
96.5,73,5514.151912
105.0,45,5514.292613
98.0,56,5514.52596
108.0,49,5514.665234
99.0,40,5514.783395
108.5,58,5514.942826
-33.0,4,5514.952856
106.0,31,5515.043015
97.5,65,5515.230072
104.0,40,5515.364814
97.5,42,5515.487652
94.0,62,5515.683924
86.0,78,5515.917252
85.0,100,5516.20173
96.5,87,5516.519593
107.5,32,5516.598693
106.5,32,5516.68032
94.5,39,5516.777132
82.0,110,5517.053525
83.5,101,5517.309845
85.5,106,5517.576222
68.5,179,5524.090424
78.5,131,5524.497199
61.5,178,5525.008855
98.5,43,5525.137013
61.5,136,5525.534179
-32.5,6,5525.549179
87.0,76,5525.763794
91.0,104,5526.144372
91.5,77,5526.366147
92.0,87,5526.617984
99.0,59,5526.787635
107.0,57,5526.955232
85.5,108,5527.267407
70.5,101,5527.557419
85.5,83,5527.807171
89.0,74,5528.035444
86.5,102,5528.400505
-26.5,14,5528.445281
102.5,55,5528.60554
100.0,30,5528.692168
105.5,35,5528.793326
50.5,219,5529.500617
-30.0,2,5529.512126
103.5,58,5529.676362
84.0,109,5536.083876
-32.0,3,5536.092875
105.0,68,5536.29863
89.5,92,5536.628839
106.5,43,5536.76054
92.5,46,5536.89661
81.5,70,5537.112425
104.5,28,5537.196941
105.0,27,5537.274601
107.0,61,5537.451456
96.5,76,5537.671733
96.5,79,5537.90065
94.0,86,5538.151037
95.5,68,5538.348833
49.5,199,5538.987516
62.5,203,5539.624387
88.0,78,5539.859162
86.0,116,5540.196551
94.5,69,5540.425362
102.5,71,5540.699008
-38.5,30,5540.792143
90.5,100,5541.087524
93.5,41,5541.212231
100.5,93,5541.521826
85.5,71,5541.731032
-38.0,12,5541.762543
95.5,49,5541.901519
-30.5,1,5541.904519
85.5,97,5542.204715
92.0,80,5548.532559
88.0,85,5548.834115
-30.5,1,5548.844687
97.5,49,5548.991566
77.0,152,5549.45061
101.5,52,5549.600818
82.0,97,5549.879656
100.5,63,5550.06701
100.0,72,5550.273001
98.5,57,5550.437663
104.5,73,5550.668082
105.0,41,5550.853804
97.5,69,5551.03399
65.0,121,5551.351979
103.0,51,5551.484144
95.5,73,5551.686323
101.5,81,5551.891541
90.0,75,5552.082779
65.0,181,5552.545468
105.0,19,5552.595549
71.0,134,5552.993977
92.5,87,5553.263412
106.0,37,5553.372546
61.0,126,5553.801675
101.0,71,5554.018483
99.5,69,5554.233921
87.0,57,5554.481406
-31.0,5,5554.495007
81.5,100,5560.82404
105.5,58,5561.006931
91.0,104,5561.315044
87.5,54,5561.552656
109.0,49,5561.7413
106.0,68,5561.951576
91.5,83,5562.183376
100.0,46,5562.313391
91.0,90,5562.564938
0.5,359,5563.676136
89.5,73,5563.881028
94.0,79,5564.097863
93.0,86,5564.344046
95.5,61,5564.519292
96.0,77,5564.734568
-31.0,2,5564.746537
85.5,109,5565.118483
71.0,140,5565.538278
91.0,79,5565.760967
94.0,50,5565.903644
100.5,32,5566.000209
105.0,49,5566.140824
98.5,52,5566.288499
81.0,131,5566.663684
101.5,42,5572.729087
94.0,47,5572.873343
69.5,182,5573.505468
98.0,85,5573.77131
87.5,94,5574.048446
108.5,66,5574.256194
88.0,95,5574.535015
102.0,43,5574.661122
87.5,103,5574.98399
96.5,76,5575.195383
100.5,50,5575.330947
105.0,29,5575.434306
98.0,35,5575.585959
95.0,67,5575.770014
83.5,108,5576.085601
97.0,39,5576.20107
69.0,143,5576.610873
66.5,163,5577.08166
101.5,49,5577.231915
76.0,100,5577.59083
105.5,47,5577.727481
85.0,103,5578.021704
94.5,89,5578.282747
106.5,57,5578.455941
93.0,80,5578.72992
101.5,42,5578.851481
98.0,52,5584.934465
102.5,52,5585.085141
93.5,65,5585.288452
101.5,109,5585.609298
77.5,117,5586.020218
82.5,108,5586.324691
70.0,159,5586.783348
82.5,102,5587.075924
93.5,70,5587.275975
101.5,52,5587.437885
93.0,63,5587.620585
-30.0,4,5587.631585
95.5,74,5587.877349
60.5,125,5588.258816
82.0,118,5588.551879
97.0,76,5588.749496
102.5,42,5588.8566
101.0,31,5588.934175
90.0,71,5589.11206
98.0,46,5589.244241
98.0,48,5589.371789
101.0,69,5589.546688
100.0,82,5589.755445
102.0,29,5589.831004
106.5,38,5589.945933
45.5,223,5590.682719
88.0,111,5597.038142
103.5,64,5597.299911
105.0,52,5597.45169
99.5,68,5597.654434
97.5,75,5597.868619
91.5,70,5598.070572
98.0,69,5598.258842
103.0,56,5598.416463
56.0,167,5598.887607
78.5,109,5599.266903
102.0,28,5599.358958
95.0,93,5599.622804
98.0,78,5599.848738
103.5,50,5599.99627
93.0,82,5600.274871
39.5,260,5601.000958
99.0,39,5601.137042
56.0,229,5601.881832
98.5,70,5602.080754
94.0,44,5602.206462
95.5,72,5602.409705
81.5,117,5602.785572
93.0,92,5603.036631
95.0,82,5609.329929
99.5,72,5609.535307
107.0,35,5609.630978
86.0,98,5610.000204
91.0,71,5610.201792
89.0,71,5610.402627
86.5,88,5610.659834
88.0,68,5610.85158
90.0,86,5611.092405
98.0,28,5611.18253
-31.5,2,5611.189498
93.0,41,5611.358706
102.0,59,5611.530024
104.5,39,5611.644844
106.5,26,5611.717986
54.5,151,5612.187114
104.0,53,5612.320779
72.5,89,5612.545634
92.0,55,5612.680362
106.0,36,5612.772204
68.0,186,5613.286432
84.5,63,5613.443592
90.5,110,5613.738469
94.5,92,5614.011772
54.0,161,5614.487068
96.0,65,5614.763393
60.0,186,5621.302641
72.5,146,5621.751324
85.0,84,5621.990571
105.0,53,5622.133217
98.0,73,5622.340594
101.5,36,5622.446753
100.5,25,5622.520482
101.5,53,5622.664216
89.5,106,5622.958591
57.5,196,5623.656543
83.5,75,5623.874462
98.5,61,5624.03907
-32.5,11,5624.075178
100.5,69,5624.297876
105.0,60,5624.470218
110.0,57,5624.625944
100.5,51,5624.768301
105.5,61,5624.944939
98.5,88,5625.196803
96.5,63,5625.436144
94.0,37,5625.547165
92.0,93,5625.81382
107.5,65,5626.079034
87.0,61,5626.264793
83.0,86,5626.537968
-40.0,16,5626.585237
84.0,78,5626.808959
92.5,108,5627.123334
88.5,52,5627.286978
106.0,72,5633.428221
-30.5,1,5633.432287
95.0,81,5633.669979
91.0,103,5634.055425
102.0,53,5634.214694
106.0,78,5634.476393
98.5,42,5634.60317
90.0,75,5634.814915
75.0,132,5635.198472
99.0,62,5635.367626
96.0,60,5635.534953
84.5,92,5635.867935
82.5,138,5636.329982
91.5,90,5636.588788
-31.5,2,5636.594816
-31.5,2,5636.599816
102.5,52,5636.745034
99.0,91,5637.007939
84.5,79,5637.235317
79.5,145,5637.658123
94.5,57,5637.882462
96.5,60,5638.055668
98.5,95,5638.327393
93.0,67,5638.532083
98.5,55,5638.692926
104.0,39,5638.811128
43.5,205,5639.410394
91.5,50,5645.458348
82.5,121,5645.835363
98.5,63,5646.014541
67.0,211,5646.691944
94.5,55,5646.854354
73.5,126,5647.215341
97.5,48,5647.348517
97.5,75,5647.560956
99.5,88,5647.815754
84.5,117,5648.154838
73.0,151,5648.6649
104.5,73,5648.876195
91.0,55,5649.03694
108.0,64,5649.236972
86.0,101,5649.546266
85.0,89,5649.802763
105.5,57,5649.962017
64.0,147,5650.450912
106.0,47,5650.588558
94.5,29,5650.671609
94.0,91,5650.934681
91.5,75,5651.149031
102.0,66,5651.340615
106.5,45,5651.4708
105.5,69,5657.522197
107.0,39,5657.639755
85.0,111,5657.962045
68.5,155,5658.468318
84.0,105,5658.854483
97.0,67,5659.041219
-31.5,2,5659.050793
96.5,41,5659.163518
98.0,72,5659.390678
96.5,97,5659.669741
106.0,29,5659.755573
47.0,228,5660.405737
-31.5,2,5660.410738
92.5,101,5660.772491
94.0,78,5661.005234
70.0,146,5661.41771
70.0,165,5661.902364
98.0,58,5662.069807
104.0,47,5662.201508
95.5,53,5662.346641
98.0,73,5662.557464
91.5,64,5662.809157
91.5,97,5663.086994
71.0,173,5663.6048
108.5,36,5669.677832
100.5,58,5669.888549
93.0,67,5670.085168
107.0,36,5670.190011
103.5,51,5670.337717
96.5,63,5670.516917
93.5,61,5670.693597
101.5,59,5670.875808
98.0,47,5671.01345
96.0,51,5671.157792
93.5,34,5671.294869
107.0,43,5671.461131
93.0,114,5671.78816
97.5,31,5671.875318
90.5,74,5672.081502
100.5,64,5672.265756
101.5,67,5672.455051
90.5,117,5672.780429
103.0,65,5672.960399
103.0,55,5673.125101
59.0,142,5673.588566
65.5,126,5673.950363
70.0,155,5674.40816
104.5,30,5674.495646
102.5,39,5674.608345
96.0,90,5674.866167
99.0,50,5675.009874
103.5,36,5675.106036
92.5,51,5675.272573
96.0,86,5675.581567
82.5,90,5681.74067
102.5,67,5681.994152
100.0,93,5682.25968
-31.0,2,5682.26568
