#{"t_start": 1750064445.9922793, "env_id": "my_robotenv-v1"}
r,l,t
85.5,97,3564.681784
35.5,270,3565.470878
95.5,72,3565.68523
78.0,103,3565.989078
100.0,26,3566.06776
73.5,141,3566.446672
50.0,206,3567.109416
82.5,95,3572.800432
101.0,95,3573.084984
84.0,108,3573.394669
99.5,38,3573.49587
76.5,194,3574.044733
102.0,68,3574.265255
95.0,70,3574.470143
75.0,122,3574.804497
30.5,269,3575.607124
45.5,268,3576.392505
90.0,28,3576.470758
88.5,98,3576.77068
88.5,82,3577.039525
44.0,211,3577.655204
50.0,248,3578.362713
80.5,103,3578.646777
96.5,52,3584.244262
84.5,122,3584.597998
101.0,33,3584.692834
91.0,86,3584.938979
65.0,177,3585.433854
-29.5,1,3585.433854
48.5,240,3586.134408
75.0,162,3586.582171
58.0,202,3587.166327
80.5,114,3587.481686
50.5,222,3588.124678
100.0,64,3588.313756
81.5,119,3588.646063
74.5,137,3589.024157
93.0,125,3589.403386
51.0,215,3595.383121
40.0,323,3596.285783
97.5,63,3596.474919
87.5,108,3596.759323
105.5,54,3596.948509
-9.0,334,3597.906285
94.5,72,3598.126909
25.5,283,3598.942175
105.0,59,3599.153495
63.0,157,3599.611478
95.0,59,3599.796737
96.0,90,3600.064039
-33.0,5,3600.089725
77.5,153,3600.505572
66.5,188,3601.026762
90.0,78,3601.248106
96.5,80,3606.932411
95.0,81,3607.153908
104.5,74,3607.374909
92.5,82,3607.596434
-30.0,470,3608.933595
104.0,36,3609.044461
95.5,88,3609.298821
100.5,44,3609.439424
-32.0,15,3609.470708
108.5,48,3609.612967
101.5,53,3609.768964
86.5,120,3610.097231
99.0,75,3610.302602
76.5,108,3610.618362
96.5,47,3610.744964
94.0,79,3610.965871
98.0,65,3611.186562
96.5,76,3611.407368
86.5,122,3611.739149
87.5,131,3612.097154
-21.0,502,3618.966118
-31.5,3,3618.966118
79.0,152,3619.470953
83.5,157,3619.923516
28.5,314,3620.964535
81.5,116,3621.311527
94.5,28,3621.405902
63.5,222,3622.049523
-30.5,1,3622.065157
94.5,133,3622.427871
93.0,122,3622.790169
-51.5,79,3623.036972
83.0,107,3623.342305
72.5,150,3623.78809
101.0,47,3623.909222
99.5,43,3624.035229
72.0,166,3630.139679
74.0,159,3630.612461
-30.5,1,3630.612461
83.5,117,3630.985451
76.0,142,3631.43321
-31.5,2,3631.43329
56.0,242,3632.139591
97.0,42,3632.266332
73.0,120,3632.627277
94.5,83,3632.879611
98.0,82,3633.163871
45.5,194,3633.765631
99.0,49,3633.918239
62.0,202,3634.707767
101.5,74,3634.896911
84.0,145,3635.338973
102.5,67,3635.559298
84.5,81,3635.808865
69.0,182,3641.700444
-53.5,63,3641.896935
77.0,137,3642.281502
95.0,75,3642.502255
71.0,162,3643.022246
94.0,79,3643.258966
98.5,62,3643.432389
96.5,50,3643.55879
87.5,90,3643.825755
86.5,131,3644.204094
99.5,74,3644.424847
83.0,109,3644.739729
94.0,80,3644.960459
105.5,77,3645.196942
-43.0,20,3645.259938
105.5,45,3645.396128
66.0,141,3645.809388
99.5,56,3645.967241
-39.5,15,3646.030321
82.5,111,3646.345978
72.0,135,3646.75643
104.5,34,3646.851156
98.0,70,3647.071164
36.5,231,3653.445496
8.0,365,3654.504664
89.5,88,3654.756413
-31.0,2,3654.772039
104.0,51,3654.898282
89.0,99,3655.182323
88.0,74,3655.466095
102.5,41,3655.59265
107.0,39,3655.718758
104.5,69,3655.921562
91.5,93,3656.174228
56.5,212,3656.774786
15.5,318,3657.690148
98.0,82,3657.947853
99.5,73,3658.14312
70.5,183,3658.690727
43.5,311,3664.94107
-24.5,486,3666.505921
-42.5,17,3666.568958
106.0,66,3666.742732
101.0,14,3666.790138
-30.5,1,3666.790138
93.0,88,3667.089798
96.5,59,3667.2957
72.5,190,3667.828867
101.5,81,3668.050267
100.5,47,3668.192531
98.0,77,3668.413032
57.0,239,3669.123142
101.0,34,3669.233572
63.5,209,3669.829741
43.0,209,3670.41421
72.5,111,3670.730149
99.5,57,3676.286414
52.5,221,3676.997293
103.5,58,3677.218032
66.0,147,3677.613168
90.0,88,3677.878154
75.0,124,3678.193549
111.0,64,3678.392482
83.0,110,3678.698251
106.0,63,3678.871768
-32.5,3,3678.887367
80.5,139,3679.266367
-40.5,49,3679.408796
90.5,63,3679.661393
85.0,140,3680.049944
-32.0,7,3680.065603
96.5,87,3680.302119
97.0,37,3680.396475
104.5,90,3680.664433
-114.0,831,3688.494393
109.5,66,3688.683377
90.5,76,3688.920238
-15.5,456,3690.281523
-39.0,43,3690.407702
94.5,88,3690.691445
89.0,103,3690.974701
50.5,175,3691.495296
-110.5,690,3693.465899
89.5,72,3699.099877
104.0,92,3699.370346
89.0,107,3699.730974
12.0,335,3700.709399
90.0,89,3700.977423
87.5,90,3701.239776
105.5,62,3701.406534
79.5,140,3701.834669
98.5,77,3702.061666
89.0,86,3702.298348
99.0,48,3702.434623
80.5,89,3702.692794
-3.0,358,3703.70268
95.5,124,3704.079372
-28.0,449,3710.771662
87.0,90,3711.034698
96.0,42,3711.166192
104.0,55,3711.339336
98.5,83,3711.575938
103.0,73,3711.784646
110.0,39,3711.904816
95.5,29,3711.993546
-30.5,1,3711.99958
91.5,116,3712.315291
93.0,86,3712.552534
101.0,26,3712.647323
98.0,45,3712.783531
-38.5,13,3712.820819
92.0,75,3713.01008
66.0,205,3713.634305
75.5,137,3714.016928
95.5,83,3714.254142
-38.5,11,3714.301509
84.0,153,3714.727944
-38.5,29,3714.822738
95.5,51,3714.952186
89.5,116,3715.296942
93.0,43,3715.423675
98.0,90,3715.684973
-32.5,4,3715.691006
89.5,132,3716.078891
74.5,145,3721.87435
107.0,53,3722.079263
91.0,93,3722.393919
98.0,46,3722.504357
101.5,54,3722.662198
94.0,87,3722.930513
64.0,156,3723.382727
95.5,83,3723.609898
-33.0,11,3723.641669
87.5,71,3723.844326
84.0,80,3724.065284
91.5,96,3724.349602
-39.0,43,3724.485829
77.0,106,3724.792234
98.0,28,3724.870509
95.0,61,3725.059755
-34.0,5,3725.07544
92.0,40,3725.185784
87.5,122,3725.517204
100.5,70,3725.722642
82.0,127,3726.096264
103.5,22,3726.159335
55.5,170,3726.679861
96.0,98,3726.947774
102.5,29,3727.042316
-29.5,1,3727.045944
94.0,103,3727.341531
-36.5,42,3727.466854
81.5,97,3733.120385
103.0,22,3733.193514
96.5,114,3733.515283
84.5,86,3733.79854
86.0,121,3734.144651
27.5,350,3735.155094
56.0,214,3735.76219
104.0,55,3735.923735
81.0,144,3736.318452
83.5,117,3736.650315
98.5,70,3736.871171
84.0,109,3737.218977
90.5,111,3737.518926
60.5,156,3737.955392
88.0,116,3738.270593
86.5,94,3738.539173
89.0,119,3738.885377
76.5,121,3744.643308
97.5,46,3744.791312
109.5,58,3744.964517
97.0,96,3745.248607
104.5,44,3745.390795
93.5,100,3745.674935
102.5,88,3745.934039
67.5,160,3746.444174
90.0,124,3746.791682
83.0,90,3747.043869
83.5,112,3747.375294
79.0,146,3747.800221
84.5,98,3748.067724
69.5,114,3748.398244
91.0,91,3748.649988
110.0,36,3748.744825
88.0,91,3749.013149
93.5,110,3749.359529
-45.5,29,3749.438659
-31.0,2,3749.454318
93.5,107,3749.738798
104.5,48,3749.871081
55.0,194,3755.871337
70.0,122,3756.250678
99.0,30,3756.340095
101.5,51,3756.497911
92.5,56,3756.671397
70.5,158,3757.145196
97.5,78,3757.397904
76.5,118,3757.744842
96.0,84,3757.997691
93.0,88,3758.250334
91.0,114,3758.58179
105.0,19,3758.645239
94.0,76,3758.850285
67.5,143,3759.307254
97.5,107,3759.622701
79.0,127,3760.000195
-43.0,26,3760.078955
88.5,108,3760.379319
99.0,112,3760.742814
74.0,169,3761.24115
86.0,99,3761.541979
105.0,51,3761.684182
105.5,66,3761.883165
99.5,53,3767.453479
85.5,105,3767.774425
102.5,54,3767.921847
69.0,141,3768.314797
77.5,107,3768.629969
-30.5,1,3768.629969
91.0,72,3768.851319
107.5,46,3768.99324
86.0,102,3769.308907
92.0,41,3769.435306
85.5,97,3769.697766
96.5,86,3769.953719
104.5,108,3770.252628
82.0,109,3770.594069
96.5,31,3770.68844
49.5,225,3771.3416
-47.0,577,3772.995662
86.0,106,3773.358042
-15.0,423,3779.970719
15.5,381,3781.091946
97.5,105,3781.407754
101.0,57,3781.565817
93.0,95,3781.828908
93.5,53,3781.971046
93.0,114,3782.333839
30.0,289,3783.185797
91.0,30,3783.264861
-34.0,5,3783.29731
-38.0,25,3783.362196
96.5,127,3783.73929
96.5,69,3783.937449
106.0,50,3784.089724
65.5,184,3784.601094
76.5,105,3790.286508
86.0,65,3790.491339
93.5,92,3790.759619
46.5,238,3791.484644
76.0,129,3791.859753
103.0,72,3792.049335
102.0,47,3792.191528
78.5,149,3792.617983
100.5,48,3792.74424
80.0,105,3793.044302
102.5,36,3793.154699
82.5,117,3793.517551
-32.5,7,3793.549299
88.5,72,3793.747982
48.0,166,3794.208148
72.0,157,3794.713282
90.5,88,3794.949794
-40.0,15,3794.997191
84.0,93,3795.280982
91.0,58,3795.455101
98.0,56,3795.612969
92.5,117,3795.939471
79.5,96,3801.67523
99.5,79,3801.909309
105.0,28,3802.004076
96.0,42,3802.114516
94.0,71,3802.334997
93.0,40,3802.44832
101.5,73,3802.66689
101.5,51,3802.824469
96.5,53,3802.982043
76.5,142,3803.423407
84.0,118,3803.771762
101.5,78,3803.989541
95.0,65,3804.17874
93.0,100,3804.463849
104.5,64,3804.652039
-32.0,4,3804.6677
69.0,193,3805.245419
95.5,79,3805.457073
108.5,51,3805.630747
-30.0,18,3805.678161
92.0,71,3805.861232
61.5,183,3806.349953
-29.0,2,3806.365587
95.0,70,3806.570774
102.5,84,3806.807549
87.0,100,3807.091528
91.5,91,3807.343347
-30.5,1,3807.359006
92.0,102,3813.135034
102.0,81,3813.434805
107.0,53,3813.59272
105.5,65,3813.780116
88.5,110,3814.1403
68.5,128,3814.534391
85.0,111,3814.865625
34.5,342,3815.85667
84.5,103,3816.156678
35.0,219,3816.755635
-40.0,23,3816.834312
77.0,136,3817.212622
61.5,190,3817.759347
100.0,68,3817.951446
93.5,82,3818.197615
89.5,91,3818.440437
92.5,53,3818.598243
104.0,12,3818.645733
88.0,89,3818.913564
101.0,21,3818.960984
90.5,76,3824.645419
82.0,120,3825.007761
82.0,141,3825.448586
77.5,122,3825.81019
61.5,202,3826.393966
102.5,74,3826.599216
104.0,57,3826.756387
101.5,56,3826.914222
107.0,53,3827.088443
93.5,79,3827.334601
77.5,150,3827.767882
98.0,62,3827.936866
87.0,117,3828.252991
99.5,57,3828.426851
92.5,123,3828.774324
94.0,73,3828.995609
101.5,69,3829.200373
86.0,112,3829.531402
87.5,84,3829.760734
80.0,95,3830.04149
91.0,97,3830.300112
85.0,81,3835.983547
96.5,46,3836.094467
102.5,92,3836.394132
94.5,82,3836.646919
75.5,105,3836.970513
81.0,99,3837.247212
90.0,104,3837.547121
87.0,51,3837.705106
97.0,72,3837.906917
106.5,56,3838.064729
106.0,32,3838.15964
93.0,67,3838.34921
95.5,81,3838.601829
-30.5,1,3838.617488
19.0,269,3839.421075
97.0,58,3839.589111
105.5,27,3839.658182
78.0,154,3840.158771
96.5,86,3840.411499
62.0,168,3840.931832
81.0,146,3841.358168
73.5,161,3841.797065
110.5,53,3841.970443
105.0,51,3847.52622
107.0,39,3847.668388
97.0,70,3847.875983
107.5,74,3848.096872
98.0,70,3848.29575
103.0,55,3848.443638
101.0,81,3848.680208
80.0,122,3849.044068
95.5,61,3849.233362
53.5,216,3849.922399
103.5,39,3850.042905
98.5,115,3850.349116
100.5,27,3850.412273
106.0,24,3850.491422
87.5,83,3850.728008
102.0,39,3850.838886
78.0,128,3851.232091
90.5,108,3851.542099
34.5,260,3852.34935
105.0,45,3852.491577
-31.5,3,3852.508884
94.5,62,3852.665272
37.5,263,3853.453117
93.0,72,3859.091012
63.5,159,3859.626707
95.0,68,3859.813434
89.0,125,3860.186309
81.0,108,3860.492086
68.5,170,3860.989876
-30.5,1,3860.995384
92.0,64,3861.168653
-42.0,34,3861.263422
99.0,120,3861.610475
-31.5,23,3861.683799
54.5,157,3862.113781
-31.0,2,3862.129486
95.5,22,3862.186898
-30.5,7,3862.208592
87.0,92,3862.486361
18.5,273,3863.248832
81.5,62,3863.447776
-30.5,1,3863.453783
104.0,47,3863.58621
97.5,50,3863.7284
96.0,63,3863.909819
101.5,52,3864.083366
27.0,272,3864.917576
-100.0,82,3870.549183
54.0,193,3871.196962
72.5,135,3871.591935
52.5,171,3872.109229
94.0,76,3872.329346
94.5,103,3872.629552
82.5,154,3873.086169
83.0,123,3873.4495
96.0,98,3873.71748
69.5,169,3874.203734
97.0,83,3874.45645
91.5,100,3874.740867
84.5,102,3875.040474
81.5,87,3875.292655
105.5,68,3875.481946
-39.5,24,3875.54496
108.5,34,3875.639729
68.5,156,3876.109219
88.0,81,3876.346306
90.0,141,3882.265504
97.5,69,3882.533695
96.5,86,3882.907318
61.0,178,3883.599221
80.0,152,3884.220114
94.0,75,3884.549567
99.5,73,3884.739231
-37.0,22,3884.802249
87.5,103,3885.102011
-26.0,13,3885.149416
101.5,41,3885.291617
99.0,85,3885.622874
-37.0,9,3885.654563
78.0,111,3886.031266
84.5,88,3886.293601
93.0,91,3886.564533
-53.5,33,3886.658723
100.5,59,3886.81624
91.5,94,3887.100417
108.0,32,3887.21093
-30.5,2,3887.21093
105.0,35,3887.306513
106.0,34,3887.416394
98.5,63,3887.590364
88.5,73,3887.809716
26.0,282,3888.612778
77.0,128,3894.363367
97.5,70,3894.584365
104.5,71,3894.78308
93.0,65,3894.977811
93.0,81,3895.240512
90.5,87,3895.467092
84.5,96,3895.761516
86.0,91,3896.001468
90.5,86,3896.253843
-30.5,1,3896.269511
98.5,65,3896.443111
96.5,61,3896.615772
-0.5,445,3897.886122
109.5,41,3898.002091
98.0,95,3898.269654
103.5,54,3898.411853
98.5,68,3898.61681
106.5,31,3898.695943
48.0,156,3899.152095
93.5,72,3899.38305
87.5,108,3899.688776
70.5,155,3905.547599
88.0,79,3905.797697
85.0,82,3906.03389
108.0,21,3906.097511
31.5,298,3906.943889
96.0,80,3907.186287
99.0,73,3907.392006
78.5,149,3907.81292
92.0,115,3908.144661
102.0,61,3908.333824
102.5,19,3908.391284
106.5,44,3908.507808
91.0,51,3908.649523
110.5,43,3908.777861
91.5,79,3908.995906
-29.5,1,3908.995906
108.0,59,3909.169628
83.5,102,3909.515843
89.5,111,3909.860361
102.5,56,3910.002636
95.0,60,3910.176528
17.5,274,3910.998313
101.5,50,3911.156078
99.0,81,3911.393157
84.5,123,3917.153901
30.0,287,3917.986899
-34.5,19,3918.049863
97.5,94,3918.444487
105.0,58,3918.617284
92.5,62,3918.790596
-30.0,3,3918.806227
93.5,79,3919.058524
-33.5,17,3919.121485
85.5,80,3919.342748
87.0,126,3919.705604
90.0,120,3920.066324
95.0,66,3920.287045
98.0,78,3920.538944
104.5,76,3920.759755
91.0,84,3921.012081
108.0,48,3921.154197
100.5,37,3921.264646
89.0,114,3921.612284
80.0,169,3922.098206
88.5,83,3922.349796
101.0,42,3922.475969
91.0,105,3922.775316
93.0,82,3923.012
96.5,57,3928.800666
86.0,105,3929.163136
90.0,91,3929.415679
67.0,178,3929.949328
88.0,88,3930.201449
76.5,123,3930.563607
80.5,108,3930.864142
90.5,118,3931.237126
103.5,63,3931.448131
39.5,312,3932.361228
68.5,166,3932.897488
107.0,55,3933.054979
98.0,38,3933.165362
82.0,51,3933.33366
104.0,43,3933.449778
27.5,342,3934.47011
75.0,164,3940.485748
105.5,46,3940.659472
-24.0,467,3942.171464
-31.5,2,3942.171464
94.0,45,3942.339206
95.5,88,3942.6865
107.0,40,3942.8028
93.0,75,3943.055264
101.5,71,3943.259778
-41.0,17,3943.322442
88.5,93,3943.690927
84.0,172,3944.313954
81.5,92,3944.628824
88.5,123,3944.976207
104.0,59,3945.149835
84.5,96,3945.418031
97.5,65,3945.622779
-40.5,27,3945.701781
105.0,21,3945.767954
84.5,102,3946.077804
64.0,214,3946.708367
100.5,53,3946.850344
92.0,72,3952.252197
75.5,140,3952.694389
80.0,125,3953.072285
102.0,40,3953.198627
96.5,86,3953.434757
106.0,66,3953.624261
89.0,104,3953.922117
90.0,39,3954.064237
100.0,67,3954.268884
98.5,51,3954.410932
93.0,58,3954.641073
76.5,168,3955.176984
98.0,89,3955.445099
100.0,77,3955.68154
78.5,78,3955.90646
30.5,333,3956.837308
86.0,50,3956.995398
99.0,46,3957.137038
97.5,81,3957.372961
107.0,72,3957.594529
100.5,37,3957.704926
96.0,45,3957.842688
72.5,165,3958.36329
89.0,84,3963.858769
97.0,71,3964.079143
82.0,95,3964.347509
100.0,19,3964.410512
94.0,40,3964.520837
87.5,137,3964.93068
58.0,195,3965.49709
101.5,76,3965.73365
93.0,57,3965.947625
102.5,44,3966.111494
37.5,270,3966.989202
93.5,72,3967.184513
102.5,55,3967.3585
91.5,95,3967.658543
93.5,59,3967.843746
-33.0,5,3967.859407
96.5,81,3968.096415
95.5,50,3968.269919
81.0,114,3968.633271
94.5,106,3968.980363
95.5,88,3969.232735
93.0,65,3969.406484
102.5,59,3969.580002
105.5,36,3969.674821
104.0,79,3969.893275
15.5,340,3976.350062
110.5,53,3976.507241
90.5,109,3976.837833
79.5,127,3977.20126
-29.0,2,3977.216919
99.0,61,3977.384986
86.5,110,3977.706699
101.0,46,3977.846104
75.0,131,3978.208475
79.0,159,3978.69183
-38.5,24,3978.760963
95.0,67,3978.950491
100.0,48,3979.108247
85.0,122,3979.470934
76.5,179,3980.002436
97.0,98,3980.302439
101.0,42,3980.428574
98.5,80,3980.665507
99.0,61,3980.833427
109.5,46,3980.965473
-29.5,5,3980.98116
105.0,41,3981.091972
84.5,127,3986.809991
-70.0,640,3988.818985
-38.5,18,3988.866448
77.5,182,3989.403743
79.5,95,3989.703137
98.5,99,3989.993526
102.5,37,3990.094346
102.0,80,3990.315264
48.0,266,3991.057662
91.0,53,3991.198893
103.0,63,3991.387701
96.0,54,3991.539779
63.5,163,3991.998647
-45.5,33,3992.109129
57.5,170,3992.567319
-39.5,13,3992.615428
-31.0,2,3992.615428
78.0,123,3998.389561
90.0,144,3998.805855
-99.5,621,4000.545017
99.5,34,4000.639513
29.0,209,4001.229165
86.0,87,4001.468136
93.0,89,4001.718649
88.0,83,4001.952587
93.0,94,4002.205356
64.5,182,4002.710338
-34.0,9,4002.742087
88.5,91,4003.088195
94.0,61,4003.277422
82.0,122,4003.657146
103.5,28,4003.735894
-31.5,20,4003.794193
58.0,186,4009.695742
83.0,134,4010.088957
99.5,70,4010.268487
75.5,150,4010.741056
97.5,89,4010.99363
91.5,109,4011.293561
74.5,126,4011.656601
81.0,131,4012.048815
102.0,60,4012.238465
84.5,121,4012.585452
102.0,46,4012.712045
94.5,75,4012.93284
105.0,53,4013.091183
104.0,32,4013.194945
106.0,70,4013.384703
-30.5,1,4013.390236
99.5,81,4013.610819
97.0,64,4013.795542
100.5,48,4013.946736
-30.0,10,4013.984163
89.5,82,4014.268496
95.5,81,4014.505211
79.5,112,4014.820881
106.5,58,4015.010354
99.0,66,4015.230986
91.0,78,4015.467616
90.5,86,4021.12108
-52.0,52,4021.279064
58.5,199,4021.859618
-33.0,14,4021.90644
70.0,168,4022.442791
102.0,41,4022.553319
60.0,127,4022.916035
88.5,93,4023.168296
82.0,114,4023.494169
-30.5,1,4023.499702
97.5,55,4023.657152
34.0,269,4024.428186
92.0,94,4024.712987
63.0,167,4025.202093
35.0,255,4025.940611
101.5,87,4026.19361
102.5,71,4026.413786
102.0,45,4026.540359
84.5,103,4026.840176
91.5,110,4032.506566
77.0,104,4032.805676
92.5,64,4033.011233
75.0,138,4033.467751
84.0,119,4033.798967
90.0,94,4034.066863
69.5,174,4034.55705
97.5,79,4034.809711
76.0,104,4035.125928
70.0,105,4035.425706
63.5,197,4035.986761
101.5,46,4036.113356
91.0,90,4036.350376
69.5,160,4036.807584
100.5,45,4036.934094
102.5,45,4037.045006
74.0,168,4037.533259
91.0,112,4037.846074
55.5,176,4043.76578
83.0,104,4044.068099
35.0,226,4044.746438
91.0,122,4045.092969
51.0,211,4045.676633
65.5,157,4046.107351
91.5,74,4046.328333
101.0,48,4046.496292
88.5,98,4046.770406
65.0,168,4047.244097
-31.5,5,4047.259756
66.0,201,4047.826445
95.5,54,4047.965735
95.5,29,4048.044557
91.0,82,4048.265455
81.5,91,4048.518131
89.0,66,4048.707433
90.0,72,4048.912195
86.5,95,4049.196418
94.5,77,4049.41697
-59.5,612,4056.534711
85.5,122,4056.882281
110.0,39,4056.993214
95.0,39,4057.103341
97.0,81,4057.334642
106.0,57,4057.498281
83.5,166,4058.014038
101.0,64,4058.203308
96.5,72,4058.408589
77.0,63,4058.566603
100.0,90,4058.850524
90.5,83,4059.091493
100.0,88,4059.339086
88.5,90,4059.622705
-18.0,463,4066.440557
-32.5,9,4066.462236
-30.5,1,4066.462236
89.0,126,4066.824446
97.5,41,4066.93486
90.5,44,4067.077153
82.5,116,4067.424222
74.5,133,4067.809827
103.0,42,4067.935905
78.0,130,4068.29994
-34.0,8,4068.3313
68.5,118,4068.678054
105.5,42,4068.789027
52.5,198,4069.403753
101.0,43,4069.545994
-47.5,622,4071.295087
84.0,123,4071.642632
105.0,55,4071.811248
87.5,108,4072.111405
70.5,157,4077.938911
77.0,147,4078.364714
96.5,88,4078.617471
76.5,110,4078.932848
-31.5,2,4078.942888
93.0,58,4079.090937
79.0,117,4079.406277
-34.0,8,4079.437676
41.5,154,4079.921422
62.5,135,4080.318465
102.5,81,4080.555441
78.5,106,4080.855607
-30.5,1,4080.855607
87.5,134,4081.23326
88.5,134,4081.612491
100.0,75,4081.828362
102.5,40,4081.954866
33.0,204,4082.533056
80.0,115,4082.869998
103.0,58,4083.04393
91.0,70,4083.280535
98.0,119,4089.011883
29.0,300,4089.89255
70.5,106,4090.192419
88.5,129,4090.555122
111.5,62,4090.74424
-35.5,18,4090.791648
79.0,154,4091.248487
-29.5,2,4091.248487
57.0,160,4091.706054
95.0,84,4091.934532
96.5,17,4091.972003
52.5,228,4092.664582
104.0,38,4092.784884
100.0,53,4092.932251
97.0,40,4093.058379
-216.0,881,4100.996926
107.5,43,4101.138677
87.0,98,4101.407006
95.5,66,4101.590585
100.0,47,4101.722298
91.5,109,4102.050325
104.0,72,4102.271207
102.0,28,4102.352727
88.0,82,4102.587423
82.5,146,4102.992291
96.0,61,4103.156093
67.5,122,4103.503513
91.5,105,4103.7939
103.5,56,4103.956816
71.5,163,4104.414341
53.0,133,4104.777103
97.5,66,4104.966214
105.0,56,4105.108351
97.5,42,4105.233973
85.5,90,4105.496019
-35.0,7,4105.517717
102.5,58,4105.675238
101.0,56,4105.840266
91.0,85,4111.496975
68.5,96,4111.792164
-38.0,12,4111.823588
105.5,65,4112.044848
103.0,56,4112.202744
89.0,78,4112.423717
99.0,73,4112.638754
92.0,53,4112.786463
84.5,120,4113.101675
97.5,104,4113.385581
105.0,82,4113.607576
101.0,68,4113.808397
28.5,247,4114.517985
87.5,53,4114.686304
100.5,60,4114.850238
86.5,139,4115.244839
-103.0,638,4117.039686
79.0,134,4122.821197
85.5,75,4123.042549
59.0,173,4123.610619
102.0,43,4123.746699
102.5,35,4123.842949
79.5,125,4124.300534
93.5,88,4124.553056
95.5,69,4124.742638
72.0,141,4125.152507
-32.5,4,4125.168167
95.0,91,4125.420908
50.5,172,4125.921352
103.0,61,4126.095303
95.5,54,4126.253135
65.5,197,4126.805504
85.0,87,4127.042964
86.5,75,4127.248182
98.0,93,4127.519327
66.0,195,4128.111544
98.0,117,4128.426235
-36.0,15,4128.473686
67.0,129,4134.205429
-31.0,2,4134.205429
97.0,53,4134.347594
93.0,95,4134.641649
95.0,101,4134.915958
83.0,93,4135.167564
95.5,78,4135.397753
98.5,21,4135.451201
103.5,48,4135.624709
66.5,144,4136.043423
87.0,71,4136.254617
92.0,82,4136.475435
100.5,37,4136.595944
105.0,77,4136.790894
59.0,230,4137.45325
59.5,164,4137.891387
96.0,77,4138.112282
16.0,304,4138.963711
46.5,282,4139.774606
102.0,28,4139.858733
78.5,110,4145.564552
102.5,40,4145.690872
105.5,37,4145.791042
93.0,101,4146.080767
81.0,123,4146.443838
6.0,257,4147.20118
76.5,113,4147.516677
-35.0,20,4147.57952
55.0,158,4148.017556
59.0,146,4148.437668
90.5,74,4148.648478
95.0,40,4148.759222
-35.5,428,4150.044633
96.5,95,4150.318723
-39.0,23,4150.397889
103.5,40,4150.508327
102.5,70,4150.713552
103.5,57,4150.871427
92.0,135,4151.281471
95.5,83,4156.949763
105.5,59,4157.107553
98.0,41,4157.23382
97.0,31,4157.312336
108.0,43,4157.438477
102.0,76,4157.684786
64.0,145,4158.09234
43.5,198,4158.666051
108.0,43,4158.786628
100.5,86,4159.029364
67.5,125,4159.39165
95.5,62,4159.564886
101.0,88,4159.840478
88.5,65,4160.019946
103.0,48,4160.14651
-34.0,9,4160.188002
93.0,72,4160.392408
66.0,199,4160.95013
92.5,86,4161.265882
87.5,92,4161.533452
-37.0,27,4161.612581
102.5,66,4161.789292
94.5,61,4161.955884
100.5,87,4162.207683
103.0,29,4162.302513
106.0,19,4162.365925
103.0,46,4162.508175
93.5,74,4162.712998
84.0,102,4168.422955
79.0,113,4168.738783
93.0,86,4168.99055
87.0,84,4169.243345
100.5,55,4169.400929
99.0,46,4169.543278
97.0,63,4169.717044
87.5,101,4170.040069
104.5,22,4170.093507
80.0,110,4170.409206
-36.5,8,4170.440934
102.0,33,4170.535548
87.0,95,4170.819325
81.5,120,4171.166785
100.5,53,4171.3091
96.5,104,4171.64097
105.0,29,4171.720357
-30.0,4,4171.735441
88.0,108,4172.029553
6.0,320,4172.927478
-29.0,377,4173.98281
86.0,83,4179.641977
104.0,76,4179.873024
72.5,121,4180.220735
84.5,154,4180.67889
-31.0,2,4180.67889
84.0,128,4181.03605
103.0,70,4181.246784
96.5,57,4181.406702
95.0,93,4181.657531
102.5,34,4181.774681
88.0,81,4182.046285
75.0,138,4182.423836
95.5,103,4182.723983
98.0,59,4182.882171
69.5,146,4183.30834
106.0,104,4183.621829
64.5,127,4183.995285
86.5,109,4184.332425
88.5,72,4184.616048
98.0,59,4184.805262
108.0,39,4184.931218
101.5,70,4185.152089
88.5,104,4185.530971
96.0,68,4191.247168
86.5,84,4191.515205
87.5,109,4191.810361
87.5,90,4192.078156
93.0,76,4192.299121
93.5,93,4192.593321
75.5,225,4193.246222
110.5,58,4193.419308
-37.5,12,4193.456411
83.5,100,4193.740604
86.5,92,4194.032623
-40.5,14,4194.064359
100.5,27,4194.143049
82.0,112,4194.443151
98.5,63,4194.632509
91.5,78,4194.852783
70.0,139,4195.247535
-60.5,66,4195.446561
99.0,55,4195.594391
-30.5,1,4195.594391
100.0,37,4195.720486
75.0,98,4195.985456
58.5,171,4196.459379
90.0,67,4196.648997
107.0,50,4196.785176
31.0,254,4202.947155
52.0,242,4203.657719
-37.0,10,4203.689085
46.0,245,4204.364675
97.0,108,4204.649287
89.0,76,4204.870256
99.0,48,4205.060379
47.0,146,4205.495301
83.5,86,4205.706592
-126.5,731,4207.770602
88.5,69,4207.954492
110.5,47,4208.096613
89.0,106,4213.799352
66.5,166,4214.303923
92.5,107,4214.619444
100.5,91,4214.871683
67.0,153,4215.361544
96.5,42,4215.488772
-28.5,413,4216.713912
66.5,179,4217.244565
96.0,78,4217.456077
-37.0,12,4217.50341
92.0,111,4217.83007
1.0,294,4218.651293
100.5,106,4218.966769
39.5,357,4225.563417
-177.0,877,4228.28964
106.0,29,4228.390507
-30.5,6,4228.406167
97.5,47,4228.548363
103.5,20,4228.611048
100.0,65,4228.794153
